unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Luka Dončić,38:50,14,27,.519,6,15,.400,10,13,.769,1,11,12,6,0,0,5,3,44,31.5,-2,True,,LAL,MEM,MEM,LAL,False,True,cf87bb2c326d70a81156a838ef20546d25cc7870,202510310MEM,"Los Angeles Lakers at Memphis Grizzlies Box Score, October 31, 2025",2026-01-20T13:49:18.785820,box-LAL-game-basic
Rui Hachimura,38:05,2,4,.500,2,4,.500,3,4,.750,0,3,3,1,1,1,1,4,9,7.3,+7,True,,LAL,MEM,MEM,LAL,False,True,e481bfcc623388a483012443e812f91afebddae9,202510310MEM,"Los Angeles Lakers at Memphis Grizzlies Box Score, October 31, 2025",2026-01-20T13:49:18.785820,box-LAL-game-basic
Austin Reaves,36:09,5,14,.357,2,8,.250,9,9,1.000,0,4,4,4,1,0,2,2,21,15.4,+15,True,,LAL,MEM,MEM,LAL,False,True,3c191d1d39694ca6a991f0a7f97d46ef5b4e736f,202510310MEM,"Los Angeles Lakers at Memphis Grizzlies Box Score, October 31, 2025",2026-01-20T13:49:18.785820,box-LAL-game-basic
Marcus Smart,34:46,5,8,.625,1,4,.250,1,1,1.000,0,3,3,4,2,0,3,3,12,9.9,+12,True,,LAL,MEM,MEM,LAL,False,True,15703d4e33e98e986d31099691202fdb9c39050c,202510310MEM,"Los Angeles Lakers at Memphis Grizzlies Box Score, October 31, 2025",2026-01-20T13:49:18.785820,box-LAL-game-basic
Deandre Ayton,16:43,4,6,.667,0,0,,1,1,1.000,0,0,0,0,0,0,1,0,9,5.4,-17,True,,LAL,MEM,MEM,LAL,False,True,f1b2e91a15aad20e3009f88aa71701291366772d,202510310MEM,"Los Angeles Lakers at Memphis Grizzlies Box Score, October 31, 2025",2026-01-20T13:49:18.785820,box-LAL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,LAL,MEM,MEM,LAL,False,True,33eaf754d579a5449c053e15e79f4f34d5189f4b,202510310MEM,"Los Angeles Lakers at Memphis Grizzlies Box Score, October 31, 2025",2026-01-20T13:49:18.785820,box-LAL-game-basic
Jaxson Hayes,23:21,1,2,.500,0,0,,0,2,.000,1,6,7,5,0,1,0,1,2,6.5,+15,True,,LAL,MEM,MEM,LAL,False,True,9cd492610dbdae611256d2c173d693bf46aa0fdd,202510310MEM,"Los Angeles Lakers at Memphis Grizzlies Box Score, October 31, 2025",2026-01-20T13:49:18.785820,box-LAL-game-basic
Jake LaRavia,23:14,5,8,.625,1,3,.333,2,3,.667,1,4,5,2,3,0,1,0,13,14.3,-4,True,,LAL,MEM,MEM,LAL,False,True,4c3998497c95db001b954f4691e04bf8b00f8d88,202510310MEM,"Los Angeles Lakers at Memphis Grizzlies Box Score, October 31, 2025",2026-01-20T13:49:18.785820,box-LAL-game-basic
Dalton Knecht,15:19,2,5,.400,1,3,.333,0,0,,1,1,2,1,1,0,0,2,5,4.2,-10,True,,LAL,MEM,MEM,LAL,False,True,7a7b98c61a12db09fc25c03d5d4937716c7df869,202510310MEM,"Los Angeles Lakers at Memphis Grizzlies Box Score, October 31, 2025",2026-01-20T13:49:18.785820,box-LAL-game-basic
Jarred Vanderbilt,13:36,1,2,.500,0,1,.000,0,0,,1,3,4,1,0,1,0,1,2,3.6,+9,True,,LAL,MEM,MEM,LAL,False,True,6dd13ef4422e6a8bb2bd6eb7f2d35fa15da048ed,202510310MEM,"Los Angeles Lakers at Memphis Grizzlies Box Score, October 31, 2025",2026-01-20T13:49:18.785820,box-LAL-game-basic
Bronny James,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,LAL,MEM,MEM,LAL,False,True,338ba6e1028988487bbc54be42714689071b5eee,202510310MEM,"Los Angeles Lakers at Memphis Grizzlies Box Score, October 31, 2025",2026-01-20T13:49:18.785820,box-LAL-game-basic
Nick Smith Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,LAL,MEM,MEM,LAL,False,True,a7438a73b0c7202e10d2d87058691809af099bd8,202510310MEM,"Los Angeles Lakers at Memphis Grizzlies Box Score, October 31, 2025",2026-01-20T13:49:18.785820,box-LAL-game-basic
Team Totals,240,39,76,.513,13,38,.342,26,33,.788,5,35,40,24,8,3,15,16,117,,,True,,LAL,MEM,MEM,LAL,False,True,5b093430f8a8dbbf2c4119550bca3b066afc6146,202510310MEM,"Los Angeles Lakers at Memphis Grizzlies Box Score, October 31, 2025",2026-01-20T13:49:18.785820,box-LAL-game-basic
