Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Damian Lillard,33.0,73,73,2579,541,1277,0.424,220,622,0.354,321,655,0.49,0.51,473,514,0.92,36,284,320,508,72,18,193,134,1775,0,"CPOY-11,AS"
2.0,Giannis Antetokounmpo,29.0,73,73,2567,837,1369,0.611,34,124,0.274,803,1245,0.645,0.624,514,782,0.657,196,645,841,476,87,79,250,210,2222,10,"MVP-4,DPOY-9,CPOY-12,AS,NBA1"
3.0,Brook Lopez,35.0,79,79,2411,366,755,0.485,148,404,0.366,218,351,0.621,0.583,110,134,0.821,117,292,409,127,43,189,79,191,990,0,
4.0,Malik Beasley,27.0,79,77,2337,320,722,0.443,224,542,0.413,96,180,0.533,0.598,25,35,0.714,41,249,290,108,59,9,54,158,889,0,
5.0,Bobby Portis,28.0,82,4,2008,466,918,0.508,100,246,0.407,366,672,0.545,0.562,98,124,0.79,142,465,607,104,68,34,91,189,1130,0,6MOY-3
6.0,Pat Connaughton,31.0,76,3,1676,151,347,0.435,82,238,0.345,69,109,0.633,0.553,44,58,0.759,51,188,239,161,40,19,49,99,428,0,
7.0,Khris Middleton,32.0,55,55,1487,317,643,0.493,94,247,0.381,223,396,0.563,0.566,100,120,0.833,40,217,257,292,51,15,127,141,828,1,
8.0,Jae Crowder,33.0,50,25,1156,114,270,0.422,58,166,0.349,56,104,0.538,0.53,26,36,0.722,31,130,161,66,38,9,23,74,312,0,
9.0,Cameron Payne,29.0,47,2,702,101,222,0.455,52,131,0.397,49,91,0.538,0.572,37,44,0.841,5,57,62,109,22,3,31,73,291,0,
10.0,A.J. Green,24.0,56,0,614,83,196,0.423,69,169,0.408,14,27,0.519,0.599,17,19,0.895,9,55,64,30,9,4,12,49,252,0,
11.0,MarJon Beauchamp,23.0,48,1,608,81,166,0.488,30,75,0.4,51,91,0.56,0.578,19,28,0.679,22,77,99,31,13,7,27,54,211,0,
12.0,Andre Jackson Jr.,22.0,57,8,572,50,100,0.5,17,46,0.37,33,54,0.611,0.585,8,11,0.727,43,70,113,50,16,6,28,92,125,0,
13.0,Patrick Beverley,35.0,26,8,543,54,138,0.391,26,72,0.361,28,66,0.424,0.486,23,27,0.852,19,75,94,68,19,13,16,45,157,0,
14.0,Thanasis Antetokounmpo,31.0,34,0,155,16,30,0.533,0,1,0.0,16,29,0.552,0.533,0,2,0.0,7,6,13,17,7,4,14,24,32,0,
15.0,Danilo Gallinari,35.0,17,0,155,14,37,0.378,3,17,0.176,11,20,0.55,0.419,16,18,0.889,6,12,18,12,6,1,10,15,47,0,
16.0,Chris Livingston,20.0,21,0,90,11,22,0.5,1,5,0.2,10,17,0.588,0.523,3,4,0.75,3,18,21,5,2,0,5,15,26,0,
17.0,Robin Lopez,35.0,16,2,65,7,19,0.368,2,8,0.25,5,11,0.455,0.421,2,2,1.0,3,2,5,4,1,3,2,7,18,0,
18.0,TyTy Washington Jr.,22.0,11,0,56,6,20,0.3,2,6,0.333,4,14,0.286,0.35,0,0,,1,4,5,5,3,0,2,1,14,0,
19.0,Ryan Rollins,21.0,3,0,12,1,2,0.5,1,1,1.0,0,1,0.0,0.75,0,0,,0,2,2,3,2,0,1,1,3,0,
20.0,Lindell Wigginton,25.0,3,0,8,2,5,0.4,0,2,0.0,2,3,0.667,0.4,2,2,1.0,0,0,0,0,0,0,1,1,6,0,
21.0,Marques Bolden,25.0,2,0,3,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,0,0,1,0,0,
,Team Totals,,82,82,19804,3538,7258,0.487,1163,3122,0.373,2375,4136,0.574,0.568,1517,1960,0.774,772,2850,3622,2176,558,413,1015,1574,9756,11,
