Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Khris Middleton,32,6,6,230,12.3,25.5,0.482,2.5,6.9,0.355,9.8,18.6,0.53,0.531,6.0,6.7,0.9,2.7,9.6,12.3,6.3,0.7,0.2,3.1,5.6,33.1,118.0,119,
2,Patrick Beverley,35,6,6,210,3.9,9.6,0.41,1.0,2.7,0.364,2.9,6.9,0.429,0.462,3.2,3.7,0.867,1.0,3.9,4.9,8.1,1.5,1.0,1.5,3.9,12.0,123.0,120,
3,Brook Lopez,35,6,6,200,11.3,19.3,0.587,2.6,5.9,0.435,8.7,13.4,0.654,0.653,2.1,3.9,0.533,2.8,3.9,6.7,2.8,0.0,2.1,2.3,2.6,27.3,123.0,122,
4,Bobby Portis,28,6,6,187,12.1,25.0,0.484,0.8,3.3,0.25,11.3,21.7,0.519,0.5,2.2,3.6,0.615,4.4,14.3,18.7,1.7,0.8,0.3,2.5,3.6,27.2,104.0,116,
5,Damian Lillard,33,4,4,156,11.2,26.7,0.42,6.6,15.8,0.417,4.6,10.9,0.424,0.543,12.2,12.5,0.974,0.7,3.6,4.3,6.6,1.3,0.0,3.0,2.6,41.2,128.0,122,
6,Malik Beasley,27,6,2,131,8.2,16.1,0.512,4.3,9.8,0.44,3.9,6.3,0.625,0.646,0.0,0.0,,0.4,5.5,5.9,1.6,1.6,0.0,1.2,3.5,20.8,121.0,120,
7,Pat Connaughton,31,6,0,124,4.6,10.4,0.44,1.2,4.6,0.273,3.3,5.8,0.571,0.5,0.8,0.8,1.0,1.2,8.3,9.5,5.4,2.5,0.4,1.2,2.5,11.2,116.0,116,
8,A.J. Green,24,6,0,67,4.6,12.3,0.375,1.5,8.4,0.182,3.1,3.8,0.8,0.438,2.3,2.3,1.0,0.0,6.9,6.9,1.5,0.0,0.0,0.8,6.9,13.0,101.0,122,
9,Andre Jackson Jr.,22,5,0,60,4.3,9.4,0.455,1.7,5.1,0.333,2.6,4.3,0.6,0.545,0.0,0.0,,4.3,5.1,9.4,8.6,4.3,0.9,2.6,8.6,10.3,122.0,112,
10,Jae Crowder,33,4,0,42,3.7,14.7,0.25,1.2,8.6,0.143,2.4,6.1,0.4,0.292,2.4,2.4,1.0,2.4,4.9,7.3,2.4,0.0,2.4,0.0,4.9,11.0,93.0,121,
11,Danilo Gallinari,35,3,0,37,5.6,11.1,0.5,0.0,2.8,0.0,5.6,8.3,0.667,0.5,4.2,5.6,0.75,1.4,11.1,12.5,2.8,0.0,0.0,1.4,0.0,15.3,116.0,120,
12,MarJon Beauchamp,23,4,0,10,5.1,20.6,0.25,0.0,10.3,0.0,5.1,10.3,0.5,0.25,5.1,10.3,0.5,0.0,5.1,5.1,10.3,0.0,0.0,5.1,5.1,15.4,71.0,124,
13,Chris Livingston,20,2,0,6,8.6,8.6,1.0,0.0,0.0,,8.6,8.6,1.0,1.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,68.0,127,
14,Thanasis Antetokounmpo,31,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.3,10.3,0.0,10.3,0.0,,90,
