Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Khris Middleton,32.0,SF,6,6,230,20.4,0.582,0.272,0.263,5.9,21.0,13.5,20.4,0.7,0.4,9.9,28.2,0.5,0.1,0.6,0.123,1.1,-0.6,0.5,0.1,
2.0,Patrick Beverley,35.0,PG,6,6,210,11.5,0.537,0.282,0.385,2.2,8.6,5.4,20.7,1.5,1.9,11.6,11.3,0.3,0.1,0.4,0.081,-1.4,2.1,0.8,0.1,
3.0,Brook Lopez,35.0,C,6,6,200,18.2,0.65,0.307,0.2,6.2,8.4,7.3,8.9,0.0,3.9,9.9,20.8,0.4,0.0,0.4,0.106,1.6,-0.2,1.4,0.2,
4.0,Bobby Portis,28.0,PF,6,6,187,16.3,0.512,0.132,0.143,9.7,31.2,20.5,5.3,0.8,0.5,8.5,26.0,0.0,0.1,0.1,0.032,-1.6,-1.9,-3.4,-0.1,
5.0,Damian Lillard,33.0,PG,4,4,156,24.8,0.64,0.593,0.469,1.5,7.9,4.7,20.7,1.3,0.0,8.4,31.4,0.6,0.0,0.6,0.2,7.5,-0.2,7.3,0.4,
6.0,Malik Beasley,27.0,SG,6,2,131,12.8,0.646,0.61,0.0,0.9,12.0,6.5,4.5,1.6,0.0,6.8,15.4,0.2,0.0,0.2,0.077,-1.1,0.6,-0.5,0.1,
7.0,Pat Connaughton,31.0,SF,6,0,124,11.7,0.522,0.44,0.08,2.7,18.1,10.5,14.0,2.5,0.8,10.4,10.7,0.1,0.1,0.2,0.073,-2.2,2.7,0.5,0.1,
8.0,A.J. Green,24.0,SG,6,0,67,4.4,0.491,0.688,0.188,0.0,15.1,7.6,4.0,0.0,0.0,5.5,12.6,0.0,0.0,0.0,-0.009,-7.4,-2.1,-9.5,-0.1,
9.0,Andre Jackson Jr.,22.0,SG,5,0,60,14.2,0.545,0.545,0.0,9.5,11.2,10.4,22.1,4.3,1.6,21.4,10.7,0.1,0.1,0.2,0.123,-1.7,4.2,2.5,0.1,
10.0,Jae Crowder,33.0,PF,4,0,42,5.5,0.349,0.583,0.167,5.4,10.7,8.1,6.2,0.0,4.7,0.0,14.1,0.0,0.0,0.0,-0.033,-6.1,-1.7,-7.8,-0.1,
11.0,Danilo Gallinari,35.0,SF,3,0,37,11.5,0.564,0.25,0.5,3.1,24.3,13.7,7.4,0.0,0.0,9.3,13.4,0.0,0.0,0.0,0.054,-3.6,-0.5,-4.0,0.0,
12.0,MarJon Beauchamp,23.0,SF,4,0,10,-0.9,0.307,0.5,0.5,0.0,11.2,5.6,27.2,0.0,0.0,17.0,27.0,-0.1,0.0,-0.1,-0.263,-11.2,-3.6,-14.8,0.0,
13.0,Chris Livingston,20.0,SF,2,0,6,3.3,0.431,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,-0.179,-4.9,-4.3,-9.3,0.0,
14.0,Thanasis Antetokounmpo,31.0,PF,2,0,5,15.7,,,,0.0,0.0,0.0,0.0,10.3,19.7,,0.0,0.0,0.0,0.0,0.18,-3.6,15.8,12.1,0.0,
,Team Totals,,,6,6,1465,,0.576,0.365,0.245,,,,,,,,,2.1,0.6,2.7,0.087,-0.3,0.2,-0.1,0.7,
