Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Khris Middleton,32,SF,6,6,230,8.6,17.8,0.482,1.7,4.9,0.355,6.9,13.0,0.53,0.531,4.2,4.7,0.9,1.9,6.7,8.6,4.4,0.5,0.2,2.2,3.9,23.2,
2,Patrick Beverley,35,PG,6,6,210,2.7,6.7,0.41,0.7,1.9,0.364,2.1,4.8,0.429,0.462,2.2,2.6,0.867,0.7,2.7,3.4,5.7,1.0,0.7,1.0,2.7,8.4,
3,Brook Lopez,35,C,6,6,200,7.9,13.5,0.587,1.8,4.1,0.435,6.1,9.4,0.654,0.653,1.4,2.7,0.533,2.0,2.7,4.7,2.0,0.0,1.4,1.6,1.8,19.1,
4,Bobby Portis,28,PF,6,6,187,8.5,17.5,0.484,0.6,2.3,0.25,7.9,15.2,0.519,0.5,1.5,2.5,0.615,3.1,10.0,13.1,1.2,0.6,0.2,1.7,2.5,19.1,
5,Damian Lillard,33,PG,4,4,156,7.8,18.7,0.42,4.6,11.1,0.417,3.2,7.6,0.424,0.543,8.5,8.8,0.974,0.5,2.5,3.0,4.6,0.9,0.0,2.1,1.8,28.8,
6,Malik Beasley,27,SG,6,2,131,5.8,11.3,0.512,3.0,6.9,0.44,2.7,4.4,0.625,0.646,0.0,0.0,,0.3,3.8,4.1,1.1,1.1,0.0,0.8,2.5,14.6,
7,Pat Connaughton,31,SF,6,0,124,3.2,7.3,0.44,0.9,3.2,0.273,2.3,4.1,0.571,0.5,0.6,0.6,1.0,0.9,5.8,6.7,3.8,1.7,0.3,0.9,1.7,7.8,
8,A.J. Green,24,SG,6,0,67,3.2,8.6,0.375,1.1,5.9,0.182,2.1,2.7,0.8,0.438,1.6,1.6,1.0,0.0,4.8,4.8,1.1,0.0,0.0,0.5,4.8,9.1,
9,Andre Jackson Jr.,22,SG,5,0,60,3.0,6.6,0.455,1.2,3.6,0.333,1.8,3.0,0.6,0.545,0.0,0.0,,3.0,3.6,6.6,6.0,3.0,0.6,1.8,6.0,7.2,
10,Jae Crowder,33,PF,4,0,42,2.6,10.3,0.25,0.9,6.0,0.143,1.7,4.3,0.4,0.292,1.7,1.7,1.0,1.7,3.4,5.1,1.7,0.0,1.7,0.0,3.4,7.7,
11,Danilo Gallinari,35,SF,3,0,37,3.9,7.8,0.5,0.0,1.9,0.0,3.9,5.8,0.667,0.5,2.9,3.9,0.75,1.0,7.8,8.8,1.9,0.0,0.0,1.0,0.0,10.7,
12,MarJon Beauchamp,23,SF,4,0,10,3.6,14.4,0.25,0.0,7.2,0.0,3.6,7.2,0.5,0.25,3.6,7.2,0.5,0.0,3.6,3.6,7.2,0.0,0.0,3.6,3.6,10.8,
13,Chris Livingston,20,SF,2,0,6,6.0,6.0,1.0,0.0,0.0,,6.0,6.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,
14,Thanasis Antetokounmpo,31,PF,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,7.2,7.2,0.0,7.2,0.0,
