Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Khris Middleton,32.0,SF,6,6,230,0,0,64,36,0,-0.2,14.9,7,3,9,3,13,2,67,3,6,
2.0,Patrick Beverley,35.0,PG,6,6,210,100,0,0,0,0,-1.2,7.5,1,1,6,2,7,0,77,2,2,
3.0,Brook Lopez,35.0,C,6,6,200,0,0,0,0,100,-9.7,-19.9,2,3,4,3,7,0,27,1,3,
4.0,Bobby Portis,28.0,PF,6,6,187,0,0,0,60,40,7.8,30.2,2,2,5,3,7,0,17,3,5,
5.0,Damian Lillard,33.0,PG,4,4,156,20,80,0,0,0,-12.5,-19.3,6,2,6,0,17,2,44,3,3,
6.0,Malik Beasley,27.0,SG,6,2,131,28,55,17,0,0,-15.3,-22.3,2,0,4,0,0,0,9,0,3,
7.0,Pat Connaughton,31.0,SF,6,0,124,0,26,61,14,0,0.5,6.9,2,1,4,0,1,0,29,1,3,
8.0,A.J. Green,24.0,SG,6,0,67,24,45,29,2,0,-2.3,1.5,1,0,6,0,1,1,4,1,0,
9.0,Andre Jackson Jr.,22.0,SG,5,0,60,0,55,44,1,0,14.8,22.9,1,2,4,0,0,0,24,0,1,
10.0,Jae Crowder,33.0,PF,4,0,42,0,0,1,91,9,-28.0,-28.7,0,0,1,0,1,0,5,0,0,
11.0,Danilo Gallinari,35.0,SF,3,0,37,0,0,0,84,16,-3.3,0.2,0,1,0,0,2,0,5,0,0,
12.0,MarJon Beauchamp,23.0,SF,4,0,10,0,0,26,74,0,16.7,20.8,0,1,0,0,1,0,4,0,1,
13.0,Chris Livingston,20.0,SF,2,0,6,0,0,0,40,60,9.1,12.8,0,0,0,0,2,0,0,1,0,
14.0,Thanasis Antetokounmpo,31.0,PF,2,0,5,0,0,0,1,99,20.0,23.9,0,0,1,0,0,0,0,0,0,
,Team Totals,,,6,6,1465,20,20,20,20,20,-3.3,1.6,24,16,50,11,59,5,312,15,27,
