Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Damian Lillard,33.0,PG,73,73,2579,0.424,17.2,0.513,0.194,0.147,0.078,0.094,0.487,0.49,0.677,0.314,0.404,0.45,0.354,0.196,0.509,0.01,8,0.058,0.278,7,0,"CPOY-11,AS"
2.0,Giannis Antetokounmpo,29.0,PF,73,73,2567,0.611,6.7,0.909,0.519,0.251,0.068,0.072,0.091,0.645,0.818,0.452,0.323,0.374,0.274,0.509,0.5,0.193,251,0.024,0.0,1,0,"MVP-4,DPOY-9,CPOY-12,AS,NBA1"
3.0,Brook Lopez,35.0,C,79,79,2411,0.485,16.6,0.465,0.248,0.122,0.077,0.019,0.535,0.621,0.786,0.413,0.431,0.571,0.366,0.739,1.0,0.058,42,0.141,0.404,0,0,
4.0,Malik Beasley,27.0,SG,79,77,2337,0.443,20.7,0.249,0.073,0.1,0.04,0.036,0.751,0.533,0.736,0.472,0.414,0.423,0.413,0.688,0.951,0.008,5,0.399,0.472,0,0,
5.0,Bobby Portis,28.0,PF,82,4,2008,0.508,12.9,0.732,0.215,0.218,0.198,0.101,0.268,0.545,0.731,0.485,0.478,0.409,0.407,0.552,0.98,0.028,22,0.419,0.408,0,0,6MOY-3
6.0,Pat Connaughton,31.0,SF,76,3,1676,0.435,18.2,0.314,0.205,0.104,0.003,0.003,0.686,0.633,0.789,0.333,0.0,1.0,0.345,0.667,0.963,0.017,3,0.403,0.406,0,0,
7.0,Khris Middleton,32.0,SF,55,55,1487,0.493,16.7,0.616,0.101,0.159,0.187,0.17,0.384,0.563,0.708,0.51,0.517,0.578,0.381,0.372,0.702,0.005,2,0.186,0.413,0,0,
8.0,Jae Crowder,33.0,PF,50,25,1156,0.422,18.6,0.385,0.104,0.148,0.059,0.074,0.615,0.538,0.714,0.475,0.5,0.45,0.349,0.893,0.966,0.0,0,0.452,0.4,1,0,
9.0,Cameron Payne,29.0,PG,47,2,702,0.455,18.7,0.41,0.104,0.153,0.113,0.041,0.59,0.538,0.609,0.471,0.56,0.556,0.397,0.388,0.846,0.0,0,0.183,0.292,1,0,
10.0,A.J. Green,24.0,SG,56,0,614,0.423,24.1,0.138,0.026,0.02,0.031,0.061,0.862,0.519,1.0,0.25,0.333,0.5,0.408,0.857,0.942,0.0,0,0.225,0.447,0,0,
11.0,MarJon Beauchamp,23.0,SF,48,1,608,0.488,14.8,0.548,0.277,0.127,0.054,0.09,0.452,0.56,0.63,0.476,0.556,0.467,0.4,0.588,0.967,0.096,12,0.387,0.448,0,0,
12.0,Andre Jackson Jr.,22.0,SG,57,8,572,0.5,13.8,0.54,0.27,0.15,0.1,0.02,0.46,0.611,0.741,0.267,0.7,1.0,0.37,0.515,1.0,0.16,16,0.63,0.345,0,0,
13.0,Patrick Beverley,35.0,PG,26,8,543,0.391,15.9,0.478,0.152,0.254,0.065,0.007,0.522,0.424,0.619,0.371,0.222,0.0,0.361,0.393,0.962,0.0,0,0.444,0.375,0,0,
14.0,Thanasis Antetokounmpo,31.0,PF,34,0,155,0.533,3.7,0.967,0.767,0.167,0.0,0.033,0.033,0.552,0.609,0.4,,0.0,0.0,0.75,,0.333,7,1.0,0.0,0,0,
15.0,Danilo Gallinari,35.0,SF,17,0,155,0.378,16.4,0.541,0.162,0.162,0.162,0.054,0.459,0.55,1.0,0.333,0.5,0.0,0.176,0.545,1.0,0.081,3,0.118,0.5,0,0,
16.0,Chris Livingston,20.0,SF,21,0,90,0.5,7.9,0.773,0.545,0.227,0.0,0.0,0.227,0.588,0.667,0.4,,,0.2,0.5,1.0,0.045,1,0.6,0.333,0,0,
17.0,Robin Lopez,35.0,C,16,2,65,0.368,14.2,0.579,0.0,0.579,0.0,0.0,0.421,0.455,,0.455,,,0.25,0.8,1.0,0.0,0,0.625,0.4,0,0,
18.0,TyTy Washington Jr.,22.0,PG,11,0,56,0.3,17.5,0.7,0.05,0.2,0.1,0.35,0.3,0.286,1.0,0.25,0.5,0.143,0.333,0.5,1.0,0.0,0,0.167,1.0,0,0,
19.0,Ryan Rollins,21.0,PG,3,0,12,0.5,17.2,0.5,0.0,0.0,0.5,0.0,0.5,0.0,,,0.0,,1.0,,1.0,0.0,0,1.0,1.0,0,0,
20.0,Lindell Wigginton,25.0,PG,3,0,8,0.4,11.7,0.6,0.4,0.2,0.0,0.0,0.4,0.667,1.0,0.0,,,0.0,0.0,,0.0,0,0.0,,0,0,
21.0,Marques Bolden,25.0,C,2,0,3,,,,,,,,,,,,,,,,,,0,,,0,0,
,Team Totals,,,82,82,19804,0.487,15.2,0.57,0.238,0.167,0.092,0.073,0.43,0.574,0.761,0.43,0.447,0.456,0.373,0.504,0.841,0.056,372,0.255,0.414,10,0,
