Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Yves Missi,20,C,73,67,1956,5.0,9.1,0.547,0.0,0.0,0.0,5.0,9.0,0.548,0.547,2.3,3.8,0.623,4.7,6.4,11.1,1.8,0.7,1.8,1.5,2.7,12.2,
2,Trey Murphy III,24,SF,53,51,1854,7.4,16.3,0.454,3.1,8.5,0.361,4.3,7.8,0.556,0.548,4.0,4.5,0.887,0.9,4.3,5.2,3.7,1.1,0.8,2.0,2.2,21.8,
3,CJ McCollum,33,PG,56,56,1832,8.7,19.7,0.444,3.4,9.0,0.373,5.4,10.6,0.505,0.53,2.4,3.4,0.717,0.8,3.3,4.2,4.5,0.9,0.5,2.1,2.4,23.2,
4,Jose Alvarado,26,PG,56,23,1366,5.4,13.7,0.392,2.9,8.1,0.359,2.5,5.6,0.439,0.498,1.6,2.0,0.811,0.7,2.9,3.6,6.8,2.0,0.4,2.3,2.4,15.3,
5,Jordan Hawkins,22,SG,56,9,1321,5.6,15.2,0.372,3.0,9.0,0.331,2.6,6.1,0.433,0.471,2.2,2.7,0.816,0.7,3.6,4.3,1.8,0.8,0.6,1.6,1.4,16.5,
6,Jeremiah Robinson-Earl,24,PF,66,9,1239,4.6,10.1,0.455,1.6,4.8,0.341,3.0,5.3,0.557,0.536,1.3,1.6,0.836,3.2,6.0,9.2,2.6,1.1,0.2,1.5,2.3,12.1,
7,Javonte Green,31,SG,50,18,1092,3.3,7.4,0.446,1.3,3.6,0.352,2.0,3.8,0.534,0.531,1.6,2.2,0.758,1.6,4.3,5.9,1.5,1.8,1.0,0.9,2.5,9.5,
8,Dejounte Murray,28,PG,31,31,1012,6.9,17.6,0.393,1.8,6.2,0.299,5.1,11.4,0.444,0.445,3.6,4.4,0.823,0.6,6.5,7.1,8.1,2.2,0.4,3.8,2.2,19.3,
9,Brandon Boston Jr.,23,SG,42,10,993,6.0,13.8,0.436,1.8,5.1,0.35,4.2,8.7,0.485,0.5,2.4,3.1,0.788,1.0,3.8,4.9,3.3,1.9,0.3,1.9,2.6,16.2,
10,Zion Williamson,24,PF,30,30,857,12.1,21.3,0.567,0.1,0.5,0.231,12.0,20.8,0.576,0.57,6.6,10.1,0.656,3.2,5.9,9.1,6.7,1.6,1.1,3.8,3.4,31.0,
11,Karlo Matković,23,PF,42,7,791,6.1,10.7,0.574,1.0,3.0,0.318,5.2,7.7,0.675,0.619,1.5,2.0,0.773,2.9,6.6,9.5,2.1,1.0,1.9,2.0,4.8,14.8,
12,Antonio Reeves,24,SG,44,6,660,6.2,13.5,0.456,2.8,7.0,0.395,3.4,6.5,0.521,0.558,1.5,1.9,0.8,1.0,2.5,3.4,2.1,1.1,0.2,1.6,2.2,16.6,
13,Herbert Jones,26,SF,20,20,648,4.2,9.6,0.436,1.2,4.0,0.306,2.9,5.6,0.53,0.5,1.8,2.2,0.825,1.2,3.1,4.3,3.6,2.1,0.5,1.9,3.7,11.4,
14,Daniel Theis,32,C,38,9,621,3.5,7.5,0.473,0.5,2.1,0.243,3.0,5.3,0.565,0.508,1.8,2.1,0.838,2.6,7.0,9.5,3.5,1.0,1.2,1.4,4.1,9.4,
15,Brandon Ingram,27,SF,18,18,595,9.4,20.1,0.465,2.6,7.0,0.374,6.8,13.2,0.514,0.53,2.8,3.3,0.855,1.0,5.0,6.1,5.6,1.0,0.7,4.2,2.7,24.2,
16,Bruce Brown,28,PG,23,12,569,4.6,11.3,0.41,1.0,2.8,0.356,3.6,8.4,0.429,0.455,1.7,2.3,0.75,1.5,4.6,6.1,3.5,1.1,0.4,1.3,2.8,12.0,
