Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19705,3401,7241,0.47,1056,2821,0.374,2345,4420,0.531,1485,1829,0.812,823,2783,3606,2017,587,348,972,1534,9343
Team/G,,240.3,41.5,88.3,0.47,12.9,34.4,0.374,28.6,53.9,0.531,18.1,22.3,0.812,10.0,33.9,44.0,24.6,7.2,4.2,11.9,18.7,113.9
Lg Rank,,30,11,13,7.0,11,18,2.0,14,13,18.0,3,11,4.0,17,17,20,15,22,23,1,7,6
Year/Year,,-0.6%,1.7%,1.2%,0.002,3.6%,3.1%,0.002,0.8%,0.1%,0.004,-8.0%,-8.0%,-0.0,-4.9%,-3.2%,-3.6%,2.0%,2.5%,-10.7%,-10.4%,-3.2%,0.2%
Opponent,82.0,19705,3435,7294,0.471,1051,2888,0.364,2384,4406,0.541,1294,1634,0.792,838,2758,3596,2085,576,367,1046,1668,9215
Opponent/G,,240.3,41.9,89.0,0.471,12.8,35.2,0.364,29.1,53.7,0.541,15.8,19.9,0.792,10.2,33.6,43.9,25.4,7.0,4.5,12.8,20.3,112.4
Lg Rank,,30,24,19,23.0,21,17,25.0,21,17,21.0,6,5,27.0,13,11,13,23,5,10,27,6,21
Year/Year,,-0.6%,1.5%,-0.2%,0.008,7.6%,3.1%,0.015,-0.9%,-2.3%,0.007,-6.8%,-5.5%,-0.011,2.3%,3.0%,2.8%,4.4%,-9.2%,-11.2%,3.7%,3.0%,0.9%
