Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Trae Young,23.0,PG,76,76,2652,0.46,16.3,0.605,0.155,0.199,0.113,0.124,0.395,0.512,0.619,0.451,0.463,0.518,0.382,0.138,0.219,0.0,0,0.048,0.552,1,0,"AS,NBA3"
2.0,Kevin Huerter,23.0,SF,74,60,2188,0.454,17.8,0.459,0.107,0.134,0.136,0.079,0.541,0.53,0.667,0.49,0.505,0.467,0.389,0.519,0.9,0.004,3,0.258,0.453,2,0,
3.0,Clint Capela,27.0,C,74,73,2042,0.613,2.2,0.998,0.757,0.22,0.007,0.002,0.002,0.614,0.687,0.391,0.5,0.0,0.0,0.759,,0.293,163,0.0,,1,0,
4.0,Bogdan Bogdanović,29.0,SG,63,27,1848,0.431,18.4,0.422,0.111,0.113,0.106,0.084,0.578,0.516,0.625,0.444,0.524,0.478,0.368,0.376,0.781,0.005,3,0.227,0.462,3,0,6MOY-6
5.0,Danilo Gallinari,33.0,PF,66,18,1672,0.434,18.2,0.508,0.114,0.087,0.151,0.149,0.492,0.485,0.721,0.385,0.467,0.382,0.381,0.463,0.911,0.032,19,0.116,0.471,2,1,
6.0,John Collins,24.0,PF,54,53,1663,0.526,10.9,0.727,0.325,0.208,0.124,0.054,0.273,0.588,0.746,0.463,0.438,0.4,0.364,0.771,0.984,0.141,82,0.318,0.375,0,0,
7.0,De'Andre Hunter,24.0,SF,53,52,1577,0.442,13.7,0.661,0.214,0.174,0.151,0.106,0.339,0.474,0.65,0.41,0.402,0.328,0.379,0.644,0.919,0.042,21,0.405,0.405,0,0,
8.0,Delon Wright,29.0,SG,77,8,1452,0.454,13.9,0.569,0.29,0.178,0.045,0.041,0.431,0.51,0.615,0.417,0.25,0.455,0.379,0.436,0.818,0.022,6,0.25,0.276,3,0,
9.0,Onyeka Okongwu,21.0,C,48,6,992,0.69,2.7,1.0,0.677,0.296,0.027,0.0,0.0,0.69,0.765,0.522,0.667,,,0.795,,0.274,59,,,0,0,
