Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Trae Young,23.0,PG,5,5,186,100,0,0,0,0,-16.9,-16.1,16,9,2,3,8,1,71,3,2,
2.0,De'Andre Hunter,24.0,SF,5,5,175,0,0,60,40,0,-21.9,-30.5,3,5,10,2,8,7,8,2,3,
3.0,Kevin Huerter,23.0,SF,5,5,154,0,53,42,6,0,-21.0,-20.3,8,3,7,0,1,0,44,0,2,
4.0,Delon Wright,29.0,SG,5,0,137,32,68,0,0,0,6.8,46.8,2,3,2,0,4,1,35,1,1,
5.0,John Collins,24.0,PF,5,4,122,0,0,0,80,20,-27.8,-29.5,3,0,6,1,6,1,17,4,0,
6.0,Danilo Gallinari,33.0,PF,5,3,112,0,0,0,49,51,-17.1,-7.1,3,2,4,0,5,0,10,1,1,
7.0,Onyeka Okongwu,21.0,C,5,1,108,0,0,0,0,100,-1.0,22.1,0,0,5,4,6,1,5,2,4,
8.0,Bogdan Bogdanović,29.0,SG,4,0,107,0,54,47,0,0,-6.3,12.7,2,1,7,0,2,0,29,0,2,
9.0,Clint Capela,27.0,C,2,2,40,0,0,0,0,100,-34.4,-25.0,0,0,0,0,0,2,0,0,0,
10.0,Timothé Luwawu-Cabarrot,26.0,SF,4,0,22,0,0,100,0,0,-3.1,11.5,0,0,3,1,0,0,6,0,0,
11.0,Gorgui Dieng,32.0,C,2,0,10,0,0,0,0,100,2.7,16.9,0,0,0,0,1,0,0,1,0,
12.0,Jalen Johnson,20.0,PF,2,0,9,0,0,0,100,0,17.7,32.6,0,0,0,0,0,0,0,0,0,
13.0,Kevin Knox,22.0,SF,2,0,9,0,100,0,0,0,17.7,32.6,1,1,0,0,1,0,0,0,0,
14.0,Skylar Mays,24.0,SG,2,0,9,100,0,0,0,0,17.7,32.6,0,0,0,0,0,0,3,0,0,
,Team Totals,,,5,5,1200,20,20,20,20,20,-13.6,-4.5,38,24,46,11,42,13,228,14,15,
