Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Trae Young,23.0,PG,5,5,37.2,4.4,13.8,0.319,1.4,7.6,0.184,3.0,6.2,0.484,0.37,5.2,6.6,0.788,1.0,4.0,5.0,6.0,0.6,0.0,6.2,2.6,15.4,
2.0,De'Andre Hunter,24.0,SF,5,5,35.0,7.8,14.0,0.557,2.4,5.2,0.462,5.4,8.8,0.614,0.643,3.2,4.0,0.8,0.4,3.4,3.8,0.6,0.8,0.2,2.2,4.0,21.2,
3.0,Kevin Huerter,23.0,SF,5,5,30.8,3.4,9.4,0.362,1.8,6.2,0.29,1.6,3.2,0.5,0.457,0.6,0.8,0.75,0.2,2.8,3.0,3.8,1.2,0.6,2.2,3.0,9.2,
4.0,Delon Wright,29.0,SG,5,0,27.4,3.0,5.8,0.517,1.0,2.6,0.385,2.0,3.2,0.625,0.603,1.2,1.8,0.667,2.2,2.6,4.8,2.8,0.8,0.2,1.0,0.4,8.2,
5.0,Bogdan Bogdanović,29.0,SG,4,0,26.8,5.0,12.3,0.408,2.3,6.5,0.346,2.8,5.8,0.478,0.5,2.0,2.5,0.8,1.0,3.8,4.8,3.0,0.3,0.3,1.0,3.0,14.3,
6.0,John Collins,24.0,PF,5,4,24.4,3.8,7.8,0.487,0.8,2.2,0.364,3.0,5.6,0.536,0.538,1.0,2.0,0.5,0.4,4.2,4.6,1.2,0.4,0.2,1.0,2.4,9.4,
7.0,Danilo Gallinari,33.0,PF,5,3,22.4,3.6,9.0,0.4,0.8,3.0,0.267,2.8,6.0,0.467,0.444,2.2,2.2,1.0,0.4,3.8,4.2,0.8,0.2,0.0,1.0,1.2,10.2,
8.0,Onyeka Okongwu,21.0,C,5,1,21.6,1.8,3.2,0.563,0.0,0.0,,1.8,3.2,0.563,0.563,1.6,2.0,0.8,2.2,3.2,5.4,0.4,0.8,0.8,0.8,3.8,5.2,
9.0,Clint Capela,27.0,C,2,2,20.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0.0,0.0,,2.0,5.5,7.5,0.0,0.5,0.5,0.5,1.0,2.0,
10.0,Timothé Luwawu-Cabarrot,26.0,SF,4,0,5.5,0.5,1.0,0.5,0.3,0.8,0.333,0.3,0.3,1.0,0.625,0.0,0.0,,0.0,0.8,0.8,0.5,0.0,0.0,0.3,1.5,1.3,
11.0,Gorgui Dieng,32.0,C,2,0,5.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,
12.0,Jalen Johnson,20.0,PF,2,0,4.5,0.0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,
13.0,Kevin Knox,22.0,SF,2,0,4.5,3.5,5.5,0.636,3.0,5.0,0.6,0.5,0.5,1.0,0.909,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.5,0.0,11.0,
14.0,Skylar Mays,24.0,SG,2,0,4.5,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,
,Team Totals,,,5,5,240.0,34.4,78.2,0.44,11.4,35.0,0.326,23.0,43.2,0.532,0.513,17.2,22.0,0.782,8.6,30.8,39.4,18.6,5.8,2.4,16.4,21.6,97.4,
