Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Rui Hachimura,27,PF,24,24,790,5.6,10.5,0.532,2.1,4.6,0.46,3.5,6.0,0.588,0.632,1.2,1.6,0.75,0.9,3.3,4.2,0.9,0.6,0.2,1.0,1.9,14.5,
2,Austin Reaves,27,SG,21,21,775,8.3,16.4,0.503,2.7,7.4,0.369,5.5,9.0,0.613,0.586,7.8,8.9,0.875,0.7,4.7,5.4,6.5,1.0,0.2,3.3,2.2,27.1,
3,Luka Dončić,26,PG,19,19,709,10.3,22.3,0.46,3.4,10.4,0.324,6.9,11.9,0.579,0.535,9.6,11.8,0.811,0.8,7.6,8.4,8.5,1.4,0.6,4.2,2.5,33.5,
4,Deandre Ayton,27,C,23,23,676,8.7,12.3,0.71,0.0,0.0,,8.7,12.3,0.71,0.71,1.3,2.0,0.632,3.6,7.4,11.0,1.1,1.0,1.3,2.4,3.3,18.7,
5,Jake LaRavia,24,PF,25,7,609,4.6,10.2,0.448,1.4,4.4,0.311,3.2,5.8,0.551,0.515,2.0,2.8,0.702,1.7,4.0,5.7,2.5,1.8,0.5,1.5,3.2,12.4,
6,Marcus Smart,31,SG,16,10,435,4.4,10.4,0.421,2.1,6.8,0.305,2.3,3.6,0.636,0.52,2.7,3.0,0.917,0.8,2.4,3.2,4.0,2.2,0.6,2.5,3.8,13.6,
7,Jaxson Hayes,25,C,22,2,371,4.8,6.4,0.742,0.1,0.1,1.0,4.7,6.3,0.738,0.75,2.1,3.3,0.647,2.8,6.1,8.9,2.1,0.7,1.6,1.1,3.6,11.7,
8,LeBron James,41,SF,9,9,304,7.1,15.2,0.469,1.4,4.9,0.293,5.7,10.3,0.552,0.516,3.1,5.0,0.619,0.8,5.2,6.0,7.7,0.8,0.8,2.8,1.8,18.7,
9,Dalton Knecht,24,SF,20,1,302,5.7,12.2,0.471,2.5,6.9,0.362,3.2,5.2,0.614,0.574,1.2,1.8,0.667,1.1,3.3,4.4,1.4,0.8,0.8,1.0,3.1,15.1,
10,Gabe Vincent,29,PG,14,6,301,2.5,7.2,0.35,2.0,5.6,0.362,0.5,1.6,0.308,0.492,0.8,0.8,1.0,0.5,1.0,1.4,2.4,0.8,0.1,0.7,4.2,7.9,
11,Jarred Vanderbilt,26,PF,16,2,275,3.1,7.3,0.429,0.7,2.2,0.294,2.5,5.1,0.487,0.473,2.4,2.7,0.857,3.3,7.9,11.1,2.9,2.1,0.8,2.9,3.8,9.3,
12,Nick Smith Jr.,21,SG,9,0,133,7.0,15.2,0.464,3.8,7.8,0.483,3.2,7.3,0.444,0.589,1.1,1.6,0.667,0.3,2.4,2.7,3.8,1.9,0.5,3.0,1.4,18.9,
13,Bronny James,21,SG,14,1,125,2.9,8.9,0.323,1.2,4.0,0.286,1.7,4.9,0.353,0.387,0.6,0.6,1.0,1.2,1.4,2.6,6.0,2.6,0.3,3.2,3.5,7.5,
14,Maxi Kleber,34,PF,10,0,121,1.8,4.5,0.4,0.9,2.4,0.375,0.9,2.1,0.429,0.5,0.9,1.2,0.75,1.8,3.6,5.4,1.8,0.6,0.9,0.6,4.8,5.4,
15,Adou Thiero,21,SF,9,0,52,2.1,3.5,0.6,0.0,0.0,,2.1,3.5,0.6,0.6,2.8,3.5,0.8,2.8,1.4,4.2,0.7,2.1,0.0,2.1,6.2,6.9,
16,Drew Timme,25,PF,2,0,8,4.5,9.0,0.5,0.0,4.5,0.0,4.5,4.5,1.0,0.5,0.0,0.0,,4.5,4.5,9.0,13.5,4.5,0.0,0.0,0.0,9.0,
17,Chris Mañon,24,SG,2,0,7,0.0,5.1,0.0,0.0,5.1,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,10.3,10.3,0.0,0.0,5.1,0.0,10.3,0.0,
18,Christian Koloko,25,C,2,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,
