Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Luka Dončić,26.0,PG,19,19,37.3,10.6,23.1,0.46,3.5,10.7,0.324,7.2,12.4,0.579,0.535,9.9,12.3,0.811,0.8,7.8,8.7,8.8,1.5,0.6,4.4,2.6,34.7,
2.0,Austin Reaves,27.0,SG,21,21,36.9,8.5,16.9,0.503,2.8,7.6,0.369,5.7,9.2,0.613,0.586,8.0,9.1,0.875,0.8,4.8,5.6,6.7,1.0,0.2,3.3,2.3,27.8,
3.0,LeBron James,41.0,SF,9,9,33.8,6.7,14.2,0.469,1.3,4.6,0.293,5.3,9.7,0.552,0.516,2.9,4.7,0.619,0.8,4.9,5.7,7.2,0.8,0.8,2.7,1.7,17.6,
4.0,Rui Hachimura,27.0,PF,24,24,32.9,5.1,9.6,0.532,1.9,4.2,0.46,3.2,5.5,0.588,0.632,1.1,1.5,0.75,0.8,3.0,3.9,0.8,0.5,0.2,0.9,1.8,13.3,
5.0,Deandre Ayton,27.0,C,23,23,29.4,7.1,10.0,0.71,0.0,0.0,,7.1,10.0,0.71,0.71,1.0,1.7,0.632,2.9,6.0,9.0,0.9,0.8,1.0,2.0,2.7,15.3,
6.0,Marcus Smart,31.0,SG,16,10,27.2,3.3,7.9,0.421,1.6,5.1,0.305,1.8,2.8,0.636,0.52,2.1,2.3,0.917,0.6,1.8,2.4,3.0,1.6,0.4,1.9,2.9,10.3,
7.0,Jake LaRavia,24.0,PF,25,7,24.4,3.1,6.9,0.448,0.9,3.0,0.311,2.2,3.9,0.551,0.515,1.3,1.9,0.702,1.1,2.7,3.8,1.7,1.2,0.4,1.0,2.2,8.4,
8.0,Gabe Vincent,29.0,PG,14,6,21.5,1.5,4.3,0.35,1.2,3.4,0.362,0.3,0.9,0.308,0.492,0.5,0.5,1.0,0.3,0.6,0.9,1.4,0.5,0.1,0.4,2.5,4.7,
9.0,Jarred Vanderbilt,26.0,PF,16,2,17.2,1.5,3.5,0.429,0.3,1.1,0.294,1.2,2.4,0.487,0.473,1.1,1.3,0.857,1.6,3.8,5.3,1.4,1.0,0.4,1.4,1.8,4.4,
10.0,Jaxson Hayes,25.0,C,22,2,16.9,2.2,3.0,0.742,0.0,0.0,1.0,2.2,3.0,0.738,0.75,1.0,1.5,0.647,1.3,2.9,4.2,1.0,0.3,0.7,0.5,1.7,5.5,
11.0,Dalton Knecht,24.0,SF,20,1,15.1,2.4,5.1,0.471,1.1,2.9,0.362,1.4,2.2,0.614,0.574,0.5,0.8,0.667,0.5,1.4,1.9,0.6,0.4,0.4,0.4,1.3,6.4,
12.0,Nick Smith Jr.,21.0,SG,9,0,14.8,2.9,6.2,0.464,1.6,3.2,0.483,1.3,3.0,0.444,0.589,0.4,0.7,0.667,0.1,1.0,1.1,1.6,0.8,0.2,1.2,0.6,7.8,
13.0,Maxi Kleber,34.0,PF,10,0,12.1,0.6,1.5,0.4,0.3,0.8,0.375,0.3,0.7,0.429,0.5,0.3,0.4,0.75,0.6,1.2,1.8,0.6,0.2,0.3,0.2,1.6,1.8,
14.0,Bronny James,21.0,SG,14,1,8.9,0.7,2.2,0.323,0.3,1.0,0.286,0.4,1.2,0.353,0.387,0.1,0.1,1.0,0.3,0.4,0.6,1.5,0.6,0.1,0.8,0.9,1.9,
15.0,Adou Thiero,21.0,SF,9,0,5.8,0.3,0.6,0.6,0.0,0.0,,0.3,0.6,0.6,0.6,0.4,0.6,0.8,0.4,0.2,0.7,0.1,0.3,0.0,0.3,1.0,1.1,
16.0,Drew Timme,25.0,PF,2,0,4.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,,0.5,0.5,1.0,1.5,0.5,0.0,0.0,0.0,1.0,
17.0,Chris Mañon,24.0,SG,2,0,3.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,
18.0,Christian Koloko,25.0,C,2,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,
,Team Totals,,,25,25,240.0,41.8,83.0,0.504,11.8,33.5,0.354,30.0,49.5,0.605,0.575,22.8,28.7,0.794,9.9,31.8,41.6,25.0,8.2,4.2,15.7,19.6,118.2,
