Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,25.0,6000,1045,2075,0.504,296,837,0.354,749,1238,0.605,570,718,0.794,247,794,1041,626,204,104,393,489,2956
Team/G,,240.0,41.8,83.0,0.504,11.8,33.5,0.354,30.0,49.5,0.605,22.8,28.7,0.794,9.9,31.8,41.6,25.0,8.2,4.2,15.7,19.6,118.2
Lg Rank,,26,16,30,2.0,23,24,18.0,10,23,1.0,2,3,13.0,26,21,26,24,20,25,21,2,11
Year/Year,,-0.3%,2.1%,-2.9%,0.025,-11.1%,-7.9%,-0.013,8.5%,0.9%,0.043,25.1%,23.8%,0.008,2.3%,-3.1%,-1.9%,-3.6%,5.7%,-7.1%,12.6%,13.4%,4.3%
Opponent,25.0,6000,1055,2194,0.481,359,942,0.381,696,1252,0.556,448,556,0.806,265,733,998,688,233,92,376,566,2917
Opponent/G,,240.0,42.2,87.8,0.481,14.4,37.7,0.381,27.8,50.1,0.556,17.9,22.2,0.806,10.6,29.3,39.9,27.5,9.3,3.7,15.0,22.6,116.7
Lg Rank,,26,19,11,24.0,24,21,28.0,11,8,20.0,4,3,25.0,6,2,2,24,27,1,12,4,17
Year/Year,,-0.3%,2.0%,-1.7%,0.017,5.9%,-1.1%,0.025,0.1%,-2.1%,0.012,12.9%,8.6%,0.031,-5.4%,-7.8%,-7.2%,0.9%,13.6%,-12.3%,10.0%,17.8%,4.0%
