Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Rui Hachimura,27.0,24,24,790,123,231,0.532,46,100,0.46,77,131,0.588,0.632,27,36,0.75,20,73,93,20,13,5,22,42,319,0,
2.0,Austin Reaves,27.0,21,21,775,178,354,0.503,59,160,0.369,119,194,0.613,0.586,168,192,0.875,16,101,117,141,22,4,70,48,583,0,
3.0,Luka Dončić,26.0,19,19,709,202,439,0.46,66,204,0.324,136,235,0.579,0.535,189,233,0.811,16,149,165,168,28,11,83,50,659,2,
4.0,Deandre Ayton,27.0,23,23,676,164,231,0.71,0,0,,164,231,0.71,0.71,24,38,0.632,67,139,206,20,18,24,45,62,352,0,
5.0,Jake LaRavia,24.0,25,7,609,77,172,0.448,23,74,0.311,54,98,0.551,0.515,33,47,0.702,28,68,96,43,31,9,26,54,210,0,
6.0,Marcus Smart,31.0,16,10,435,53,126,0.421,25,82,0.305,28,44,0.636,0.52,33,36,0.917,10,29,39,48,26,7,30,46,164,0,
7.0,Jaxson Hayes,25.0,22,2,371,49,66,0.742,1,1,1.0,48,65,0.738,0.75,22,34,0.647,29,63,92,22,7,16,11,37,121,0,
8.0,LeBron James,41.0,9,9,304,60,128,0.469,12,41,0.293,48,87,0.552,0.516,26,42,0.619,7,44,51,65,7,7,24,15,158,0,
9.0,Dalton Knecht,24.0,20,1,302,48,102,0.471,21,58,0.362,27,44,0.614,0.574,10,15,0.667,9,28,37,12,7,7,8,26,127,0,
10.0,Gabe Vincent,29.0,14,6,301,21,60,0.35,17,47,0.362,4,13,0.308,0.492,7,7,1.0,4,8,12,20,7,1,6,35,66,0,
11.0,Jarred Vanderbilt,26.0,16,2,275,24,56,0.429,5,17,0.294,19,39,0.487,0.473,18,21,0.857,25,60,85,22,16,6,22,29,71,0,
12.0,Nick Smith Jr.,21.0,9,0,133,26,56,0.464,14,29,0.483,12,27,0.444,0.589,4,6,0.667,1,9,10,14,7,2,11,5,70,0,
13.0,Bronny James,21.0,14,1,125,10,31,0.323,4,14,0.286,6,17,0.353,0.387,2,2,1.0,4,5,9,21,9,1,11,12,26,0,
14.0,Maxi Kleber,34.0,10,0,121,6,15,0.4,3,8,0.375,3,7,0.429,0.5,3,4,0.75,6,12,18,6,2,3,2,16,18,0,
15.0,Adou Thiero,21.0,9,0,52,3,5,0.6,0,0,,3,5,0.6,0.6,4,5,0.8,4,2,6,1,3,0,3,9,10,0,
16.0,Drew Timme,25.0,2,0,8,1,2,0.5,0,1,0.0,1,1,1.0,0.5,0,0,,1,1,2,3,1,0,0,0,2,0,
17.0,Chris Mañon,24.0,2,0,7,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,2,2,0,0,1,0,2,0,0,
18.0,Christian Koloko,25.0,2,0,6,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,1,0,0,
,Team Totals,,25,25,5999,1045,2075,0.504,296,837,0.354,749,1238,0.605,0.575,570,718,0.794,247,794,1041,626,204,104,374,489,2956,2,
