Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19830,3504,7411,0.473,1217,3306,0.368,2287,4105,0.557,1364,1837,0.743,914,3074,3988,2115,521,403,1199,1481,9589
Team/G,,241.8,42.7,90.4,0.473,14.8,40.3,0.368,27.9,50.1,0.557,16.6,22.4,0.743,11.1,37.5,48.6,25.8,6.4,4.9,14.6,18.1,116.9
Lg Rank,,12,10,7,19.0,4,4,10.0,25,27,11.0,28,23,29.0,11,1,1,12,27,11,22,2,8
Year/Year,,0.4%,2.2%,1.1%,0.005,5.6%,4.9%,0.002,0.5%,-1.8%,0.013,-6.5%,-2.3%,-0.033,8.8%,2.8%,4.1%,7.9%,-16.4%,23.6%,9.0%,-0.9%,1.3%
Opponent,82.0,19830,3483,7644,0.456,991,2799,0.354,2492,4845,0.514,1334,1719,0.776,879,2744,3623,1963,578,323,970,1557,9291
Opponent/G,,241.8,42.5,93.2,0.456,12.1,34.1,0.354,30.4,59.1,0.514,16.3,21.0,0.776,10.7,33.5,44.2,23.9,7.0,3.9,11.8,19.0,113.3
Lg Rank,,12,21,29,2.0,11,18,8.0,19,30,1.0,3,2,10.0,19,20,20,5,13,5,30,26,14
Year/Year,,0.4%,2.7%,2.9%,-0.001,-16.4%,-15.9%,-0.002,13.0%,18.1%,-0.023,8.7%,5.2%,0.025,8.3%,-2.2%,0.2%,-7.5%,-4.6%,-9.5%,-9.3%,-3.4%,1.0%
