Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jrue Holiday,32,5,5,191,8.4,20.9,0.4,3.0,10.3,0.286,5.4,10.6,0.512,0.471,2.2,3.2,0.692,1.0,7.1,8.1,9.8,1.2,0.5,3.0,3.0,21.9,108.0,119,
2,Brook Lopez,34,5,5,182,10.1,17.3,0.582,1.8,4.4,0.412,8.3,12.9,0.64,0.634,2.6,3.4,0.769,3.6,4.6,8.3,1.5,1.8,2.3,2.8,2.6,24.5,119.0,116,
3,Khris Middleton,31,5,5,173,10.9,23.4,0.465,3.5,8.7,0.406,7.3,14.7,0.5,0.541,7.1,8.2,0.867,1.9,6.8,8.7,8.4,0.8,0.0,4.6,4.1,32.3,117.0,121,
4,Grayson Allen,27,5,5,149,6.0,12.9,0.463,4.4,9.1,0.483,1.6,3.8,0.417,0.634,1.9,2.2,0.857,0.3,3.5,3.8,2.8,0.6,0.0,1.3,2.2,18.3,126.0,123,
5,Bobby Portis,27,5,2,107,8.8,18.0,0.488,2.2,7.9,0.278,6.6,10.1,0.652,0.549,1.3,1.3,1.0,4.4,13.6,18.0,2.6,1.3,0.9,1.8,6.6,21.1,117.0,116,
6,Giannis Antetokounmpo,28,3,3,91,14.5,27.4,0.528,0.0,1.5,0.0,14.5,25.8,0.56,0.528,7.2,16.0,0.452,4.1,12.9,17.0,8.3,0.5,1.0,7.2,4.6,36.2,99.0,118,
7,Joe Ingles,35,5,0,89,6.3,12.1,0.522,5.3,10.6,0.5,1.1,1.6,0.667,0.739,0.0,0.0,,0.5,2.6,3.2,5.3,1.6,0.5,3.2,3.7,18.0,121.0,120,
8,Pat Connaughton,30,4,0,88,9.1,16.0,0.567,5.9,12.3,0.478,3.2,3.7,0.857,0.75,1.6,2.1,0.75,2.1,8.5,10.7,3.7,2.1,0.5,1.1,5.3,25.6,146.0,116,
9,Jevon Carter,27,4,0,49,1.9,8.6,0.222,1.0,6.7,0.143,1.0,1.9,0.5,0.278,0.0,0.0,,0.0,3.8,3.8,3.8,1.0,0.0,0.0,1.0,4.8,84.0,122,
10,Jae Crowder,32,4,0,41,3.4,14.9,0.231,0.0,6.9,0.0,3.4,8.0,0.429,0.231,1.1,2.3,0.5,1.1,3.4,4.6,3.4,2.3,0.0,1.1,5.7,8.0,67.0,119,
11,Wesley Matthews,36,2,0,41,4.6,10.3,0.444,4.6,8.0,0.571,0.0,2.3,0.0,0.667,0.0,0.0,,1.1,2.3,3.4,1.1,2.3,1.1,0.0,3.4,13.8,139.0,118,
12,Goran Dragić,36,2,0,7,0.0,13.4,0.0,0.0,6.7,0.0,0.0,6.7,0.0,0.0,26.9,26.9,1.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,26.9,133.0,126,
13,Thanasis Antetokounmpo,30,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,126,
14,MarJon Beauchamp,22,2,0,5,18.8,28.2,0.667,9.4,9.4,1.0,9.4,18.8,0.5,0.833,0.0,0.0,,0.0,9.4,9.4,0.0,0.0,0.0,0.0,0.0,47.0,148.0,122,
15,Meyers Leonard,30,2,0,5,0.0,9.4,0.0,0.0,0.0,,0.0,9.4,0.0,0.0,0.0,0.0,,0.0,9.4,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,
