Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Jrue Holiday,32.0,PG,5,5,191,91,9,0,0,0,-0.5,24.9,8,3,7,1,3,3,96,1,4,
2.0,Brook Lopez,34.0,C,5,5,182,0,0,0,0,100,-8.9,-11.1,4,4,6,0,7,0,14,3,2,
3.0,Khris Middleton,31.0,SF,5,5,173,0,11,69,20,0,2.6,29.0,8,6,7,2,13,0,76,3,4,
4.0,Grayson Allen,27.0,SG,5,5,149,7,88,5,0,0,-5.1,2.1,3,0,3,0,4,3,23,2,3,
5.0,Bobby Portis,27.0,PF,5,2,107,0,0,2,66,33,3.2,15.9,1,1,7,1,2,1,17,1,0,
6.0,Giannis Antetokounmpo,28.0,PF,3,3,91,0,0,0,75,25,-9.6,-6.0,3,4,2,5,17,0,41,5,2,
7.0,Joe Ingles,35.0,SF,5,0,89,0,4,58,38,1,-6.7,-1.2,6,0,5,0,0,2,23,0,0,
8.0,Pat Connaughton,30.0,SF,4,0,88,6,49,44,1,0,-10.0,-6.3,1,1,6,0,1,1,18,0,0,
9.0,Jevon Carter,27.0,PG,4,0,49,100,0,0,0,0,-17.3,-14.1,0,0,0,0,0,1,9,0,1,
10.0,Jae Crowder,32.0,PF,4,0,41,0,0,22,78,0,-16.5,-12.7,0,0,3,1,1,0,8,0,0,
11.0,Wesley Matthews,36.0,SF,2,0,41,0,63,37,0,0,-31.2,-30.4,0,0,2,0,0,2,3,0,1,
12.0,Goran Dragić,36.0,PG,2,0,7,83,17,0,0,0,-33.3,-28.2,0,0,0,0,1,0,2,0,0,
13.0,Thanasis Antetokounmpo,30.0,PF,2,0,5,0,0,0,100,0,-11.8,-6.0,0,0,0,0,0,0,0,0,0,
14.0,MarJon Beauchamp,22.0,SF,2,0,5,0,76,24,0,0,-11.8,-6.0,0,0,0,0,0,0,0,0,0,
15.0,Meyers Leonard,30.0,C,2,0,5,0,0,0,0,100,-11.8,-6.0,0,0,0,0,0,0,0,0,0,
,Team Totals,,,5,5,1223,20,20,20,20,20,-5.9,4.8,34,19,48,10,49,13,330,15,17,
