Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Jrue Holiday,32.0,PG,5,5,191,0.4,17.7,0.506,0.106,0.176,0.118,0.106,0.494,0.512,0.667,0.533,0.6,0.222,0.286,0.227,0.5,0.0,0,0.19,0.625,1,0,
2.0,Brook Lopez,34.0,C,5,5,182,0.582,11.3,0.746,0.254,0.299,0.164,0.03,0.254,0.64,0.647,0.75,0.455,0.5,0.412,0.75,1.0,0.119,8,0.118,1.0,0,0,
3.0,Khris Middleton,31.0,SF,5,5,173,0.465,15.7,0.628,0.14,0.151,0.221,0.116,0.372,0.5,0.667,0.231,0.526,0.6,0.406,0.37,0.385,0.0,0,0.094,0.0,0,0,
4.0,Grayson Allen,27.0,SG,5,5,149,0.463,20.2,0.293,0.122,0.073,0.098,0.0,0.707,0.417,0.8,0.0,0.25,,0.483,1.0,1.0,0.049,2,0.31,0.556,0,0,
5.0,Bobby Portis,27.0,PF,5,2,107,0.488,15.4,0.561,0.171,0.22,0.122,0.049,0.439,0.652,0.857,0.667,0.4,0.5,0.278,0.6,1.0,0.024,1,0.5,0.222,0,0,
6.0,Giannis Antetokounmpo,28.0,PF,3,3,91,0.528,6.6,0.943,0.528,0.226,0.132,0.057,0.057,0.56,0.75,0.5,0.143,0.0,0.0,0.429,,0.094,5,0.0,,0,0,
7.0,Joe Ingles,35.0,SF,5,0,89,0.522,23.7,0.13,0.043,0.043,0.0,0.043,0.87,0.667,1.0,1.0,,0.0,0.5,0.5,0.8,0.0,0,0.25,0.8,0,0,
8.0,Pat Connaughton,30.0,SF,4,0,88,0.567,19.5,0.233,0.2,0.033,0.0,0.0,0.767,0.857,0.833,1.0,,,0.478,0.5,1.0,0.0,0,0.478,0.364,0,0,
9.0,Jevon Carter,27.0,PG,4,0,49,0.222,22.0,0.222,0.0,0.111,0.111,0.0,0.778,0.5,,0.0,1.0,,0.143,1.0,1.0,0.0,0,0.286,0.0,0,0,
10.0,Jae Crowder,32.0,PF,4,0,41,0.231,16.3,0.538,0.077,0.308,0.0,0.154,0.462,0.429,0.0,0.5,,0.5,0.0,0.667,,0.0,0,0.667,0.0,0,0,
11.0,Wesley Matthews,36.0,SF,2,0,41,0.444,23.9,0.222,0.111,0.0,0.111,0.0,0.778,0.0,0.0,,0.0,,0.571,,1.0,0.0,0,0.0,,0,0,
12.0,Goran Dragić,36.0,PG,2,0,7,0.0,11.6,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,,,,0.0,,,0.0,0,1.0,0.0,0,0,
13.0,Thanasis Antetokounmpo,30.0,PF,2,0,5,,,,,,,,,,,,,,,,,,0,,,0,0,
14.0,MarJon Beauchamp,22.0,SF,2,0,5,0.667,14.7,0.667,0.0,0.333,0.333,0.0,0.333,0.5,,0.0,1.0,,1.0,0.0,1.0,0.0,0,1.0,1.0,0,0,
15.0,Meyers Leonard,30.0,C,2,0,5,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0,,,0,0,
,Team Totals,,,5,5,1223,0.475,15.7,0.555,0.192,0.173,0.127,0.063,0.445,0.553,0.697,0.525,0.458,0.379,0.379,0.507,0.795,0.035,16,0.267,0.418,1,0,
