Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Jrue Holiday,32.0,PG,5,5,191,13.7,0.491,0.494,0.153,2.3,17.9,9.7,29.1,1.2,0.9,11.7,22.6,0.1,0.1,0.2,0.04,-0.2,-1.2,-1.4,0.0,
2.0,Brook Lopez,34.0,C,5,5,182,18.4,0.653,0.254,0.194,8.3,11.6,9.9,4.8,1.8,4.4,13.1,19.4,0.3,0.1,0.4,0.113,1.0,0.4,1.4,0.2,
3.0,Khris Middleton,31.0,SF,5,5,173,19.1,0.6,0.372,0.349,4.4,17.0,10.4,26.9,0.8,0.0,14.6,28.3,0.3,0.0,0.4,0.105,2.5,-0.9,1.6,0.2,
4.0,Grayson Allen,27.0,SG,5,5,149,11.0,0.658,0.707,0.171,0.7,8.7,4.5,7.8,0.6,0.0,8.3,13.6,0.2,0.0,0.2,0.073,-0.2,-1.0,-1.1,0.0,
5.0,Bobby Portis,27.0,PF,5,2,107,16.2,0.567,0.439,0.073,10.1,34.1,21.6,7.9,1.3,1.6,8.6,18.2,0.1,0.1,0.2,0.103,-0.5,-0.3,-0.8,0.0,
6.0,Giannis Antetokounmpo,28.0,PF,3,3,91,18.8,0.525,0.057,0.585,9.5,32.4,20.4,29.8,0.5,1.9,17.4,37.3,-0.1,0.1,0.0,-0.026,1.3,0.6,2.0,0.1,
7.0,Joe Ingles,35.0,SF,5,0,89,12.2,0.739,0.87,0.0,1.2,6.6,3.8,14.7,1.6,1.0,20.7,13.7,0.1,0.0,0.1,0.078,0.2,0.0,0.2,0.1,
8.0,Pat Connaughton,30.0,SF,4,0,88,21.3,0.756,0.767,0.133,4.9,21.4,12.8,11.3,2.1,1.0,5.9,16.1,0.3,0.1,0.4,0.209,4.4,2.9,7.3,0.2,
9.0,Jevon Carter,27.0,PG,4,0,49,2.6,0.278,0.778,0.0,0.0,9.6,4.6,9.5,1.0,0.0,0.0,7.7,0.0,0.0,0.0,-0.04,-6.0,-1.8,-7.7,-0.1,
10.0,Jae Crowder,32.0,PF,4,0,41,0.0,0.252,0.462,0.154,2.6,8.6,5.5,8.9,2.3,0.0,6.7,15.3,-0.1,0.0,-0.1,-0.132,-9.3,-2.5,-11.8,-0.1,
11.0,Wesley Matthews,36.0,SF,2,0,41,11.3,0.667,0.778,0.0,2.6,5.7,4.1,3.0,2.3,2.1,0.0,9.2,0.1,0.0,0.1,0.106,1.6,3.2,4.8,0.1,
12.0,Goran Dragić,36.0,PG,2,0,7,16.4,0.532,0.5,2.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,22.6,0.0,0.0,0.0,0.156,-0.4,-3.1,-3.5,0.0,
13.0,Thanasis Antetokounmpo,30.0,PF,2,0,5,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.017,-5.2,-2.3,-7.5,0.0,
14.0,MarJon Beauchamp,22.0,SF,2,0,5,32.9,0.833,0.333,0.0,0.0,23.6,11.3,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.21,13.4,1.2,14.6,0.0,
15.0,Meyers Leonard,30.0,C,2,0,5,-5.1,0.0,0.0,0.0,0.0,23.6,11.3,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,-0.201,-10.4,-5.3,-15.7,0.0,
,Team Totals,,,5,5,1223,,0.582,0.445,0.231,,,,,,,,,1.3,0.5,1.9,0.073,0.3,-0.2,0.1,0.6,
