Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,Awards
1.0,Grayson Allen,27.0,SG,5,5,149,0.463,0.417,0.483,0.634,0.857,0.658,0.171,0.707,97.0,76.0,134.0,116.0,110.0,113.0,64.0,183.0,
2.0,Giannis Antetokounmpo,28.0,PF,3,3,91,0.528,0.56,0.0,0.528,0.452,0.525,0.585,0.057,111.0,102.0,0.0,97.0,58.0,90.0,220.0,15.0,
3.0,Thanasis Antetokounmpo,30.0,PF,2,0,5,,,,,,,,,,,,,,,,,
4.0,MarJon Beauchamp,22.0,SF,2,0,5,0.667,0.5,1.0,0.833,,0.833,0.0,0.333,140.0,91.0,277.0,153.0,,143.0,0.0,86.0,
5.0,Jevon Carter,27.0,PG,4,0,49,0.222,0.5,0.143,0.278,,0.278,0.0,0.778,47.0,91.0,40.0,51.0,,48.0,0.0,201.0,
6.0,Pat Connaughton,30.0,SF,4,0,88,0.567,0.857,0.478,0.75,0.75,0.756,0.133,0.767,119.0,156.0,133.0,138.0,96.0,130.0,50.0,198.0,
7.0,Jae Crowder,32.0,PF,4,0,41,0.231,0.429,0.0,0.231,0.5,0.252,0.154,0.462,49.0,78.0,0.0,42.0,64.0,43.0,58.0,119.0,
8.0,Goran Dragić,36.0,PG,2,0,7,0.0,0.0,0.0,0.0,1.0,0.532,2.0,0.5,0.0,0.0,0.0,0.0,128.0,92.0,751.0,129.0,
9.0,Jrue Holiday,32.0,PG,5,5,191,0.4,0.512,0.286,0.471,0.692,0.491,0.153,0.494,84.0,93.0,79.0,86.0,89.0,84.0,57.0,128.0,
10.0,Joe Ingles,35.0,SF,5,0,89,0.522,0.667,0.5,0.739,,0.739,0.0,0.87,110.0,122.0,139.0,136.0,,127.0,0.0,224.0,
11.0,Meyers Leonard,30.0,C,2,0,5,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,
12.0,Brook Lopez,34.0,C,5,5,182,0.582,0.64,0.412,0.634,0.769,0.653,0.194,0.254,122.0,117.0,114.0,116.0,98.0,112.0,73.0,65.0,
13.0,Wesley Matthews,36.0,SF,2,0,41,0.444,0.0,0.571,0.667,,0.667,0.0,0.778,93.0,0.0,158.0,122.0,,115.0,0.0,201.0,
14.0,Khris Middleton,31.0,SF,5,5,173,0.465,0.5,0.406,0.541,0.867,0.6,0.349,0.372,98.0,91.0,113.0,99.0,111.0,103.0,131.0,96.0,
15.0,Bobby Portis,27.0,PF,5,2,107,0.488,0.652,0.278,0.549,1.0,0.567,0.073,0.439,103.0,119.0,77.0,101.0,128.0,98.0,27.0,113.0,
,Team Totals,,,5,5,1223,0.475,0.553,0.379,0.559,0.71,0.582,0.231,0.445,100.0,101.0,105.0,103.0,91.0,100.0,87.0,115.0,
