Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Giannis Antetokounmpo,30,5,5,188,15.9,26.3,0.606,0.3,1.3,0.2,15.7,24.9,0.628,0.611,11.7,16.7,0.698,5.0,15.4,20.4,8.8,1.3,1.3,6.1,3.2,43.8,124,116,
2,Gary Trent Jr.,26,5,3,171,9.3,18.1,0.516,6.4,12.8,0.5,2.9,5.3,0.556,0.694,2.3,2.9,0.8,0.3,2.9,3.2,1.8,3.8,0.0,0.9,2.6,27.4,135,117,
3,Bobby Portis,29,5,1,158,9.5,21.5,0.441,3.2,8.8,0.357,6.3,12.6,0.5,0.515,0.0,0.3,0.0,2.5,10.4,12.9,2.2,0.6,0.6,1.9,2.5,22.1,102,120,
4,Kevin Porter Jr.,24,5,1,151,6.3,15.9,0.396,2.3,5.0,0.467,4.0,10.9,0.364,0.469,3.6,4.3,0.846,1.0,5.0,5.9,8.9,1.3,0.0,3.0,4.0,18.5,111,122,
5,A.J. Green,25,5,1,135,6.7,14.4,0.462,6.7,12.9,0.514,0.0,1.5,0.0,0.692,0.4,0.7,0.5,0.7,4.4,5.2,3.7,0.0,0.4,0.0,4.8,20.3,145,124,
6,Kyle Kuzma,29,5,4,102,5.9,17.1,0.343,1.0,4.9,0.2,4.9,12.2,0.4,0.371,1.5,2.9,0.5,1.5,3.9,5.4,2.0,0.0,0.5,1.5,5.9,14.2,83,124,
7,Damian Lillard,34,3,3,75,4.0,18.0,0.222,2.0,10.6,0.188,2.0,7.3,0.273,0.278,4.0,4.7,0.857,0.7,4.7,5.3,9.3,1.3,1.3,2.0,5.3,14.0,91,120,
8,Brook Lopez,36,5,4,74,5.4,14.8,0.364,2.7,10.1,0.267,2.7,4.7,0.571,0.455,3.4,3.4,1.0,2.0,3.4,5.4,2.7,0.7,3.4,2.7,7.4,16.8,102,118,
9,Taurean Prince,30,5,2,61,1.6,8.2,0.2,1.6,7.4,0.222,0.0,0.8,0.0,0.3,0.0,0.0,,0.0,4.1,4.1,6.5,1.6,0.8,4.1,2.5,4.9,67,120,
10,Jericho Sims,26,5,0,58,5.2,5.2,1.0,0.0,0.0,,5.2,5.2,1.0,1.0,1.7,2.6,0.667,9.5,7.7,17.2,0.9,0.0,0.9,4.3,4.3,12.0,132,122,
11,Ryan Rollins,22,3,1,30,6.7,21.6,0.308,3.3,11.6,0.286,3.3,10.0,0.333,0.385,0.0,0.0,,1.7,1.7,3.3,6.7,1.7,0.0,0.0,6.7,16.6,100,122,
12,Pat Connaughton,32,3,0,14,7.1,28.5,0.25,3.6,14.3,0.25,3.6,14.3,0.25,0.313,3.6,7.1,0.5,0.0,7.1,7.1,3.6,0.0,0.0,3.6,3.6,21.4,70,124,
13,Andre Jackson Jr.,23,2,0,5,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,127,
14,Chris Livingston,21,2,0,5,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,123,
