Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Brook Lopez,36,C,80,80,2546,5.6,10.9,0.509,2.0,5.3,0.373,3.6,5.7,0.636,0.599,1.6,2.0,0.826,1.6,4.1,5.7,2.0,0.7,2.1,1.2,2.4,14.7,
2,Giannis Antetokounmpo,30,PF,67,67,2289,12.5,20.7,0.601,0.2,1.0,0.222,12.3,19.8,0.62,0.607,6.9,11.1,0.617,2.3,10.2,12.6,6.8,0.9,1.2,3.2,2.4,32.0,"MVP-3,DPOY-8,AS,NBA1"
3,Taurean Prince,30,SF,80,73,2166,3.9,8.5,0.457,2.4,5.6,0.439,1.5,3.0,0.492,0.6,0.6,0.8,0.813,0.6,4.2,4.8,2.6,1.3,0.2,1.4,2.7,10.9,
4,Damian Lillard,34,PG,58,58,2093,7.6,17.1,0.448,3.4,9.0,0.376,4.2,8.0,0.528,0.547,6.2,6.8,0.921,0.5,4.2,4.7,7.1,1.2,0.2,2.8,1.7,24.9,AS
5,Gary Trent Jr.,26,SG,74,9,1893,5.4,12.5,0.431,3.4,8.2,0.416,2.0,4.3,0.46,0.568,1.5,1.7,0.848,0.4,2.8,3.2,1.7,1.4,0.1,0.8,2.4,15.7,
6,A.J. Green,25,SG,73,7,1659,3.9,9.2,0.429,3.4,7.9,0.427,0.6,1.3,0.443,0.612,0.5,0.6,0.815,0.4,3.4,3.8,2.3,0.8,0.2,0.9,3.4,11.7,
7,Bobby Portis,29,PF,49,7,1244,8.0,17.2,0.466,1.9,5.2,0.365,6.1,12.1,0.508,0.52,1.8,2.1,0.836,2.6,9.3,11.9,3.0,1.0,0.8,1.6,2.7,19.7,
8,Kyle Kuzma,29,PF,33,32,1049,6.1,13.5,0.455,1.8,5.3,0.333,4.4,8.2,0.533,0.52,2.4,3.6,0.663,0.9,5.4,6.3,2.5,0.5,0.4,2.5,2.3,16.4,
9,Andre Jackson Jr.,23,SG,67,43,980,3.5,7.2,0.477,1.1,2.8,0.395,2.4,4.4,0.529,0.553,0.4,0.9,0.5,2.4,4.3,6.7,3.0,1.2,0.5,2.1,4.2,8.4,
10,Ryan Rollins,22,PG,56,19,820,5.8,11.9,0.487,2.2,5.3,0.408,3.6,6.6,0.55,0.577,1.6,2.0,0.8,0.9,3.8,4.7,4.6,1.8,0.7,2.3,3.9,15.3,
11,Pat Connaughton,32,SG,41,1,603,5.0,10.6,0.469,1.6,4.8,0.321,3.4,5.7,0.594,0.542,1.4,1.9,0.774,1.1,5.4,6.5,4.2,0.5,0.7,1.4,2.7,12.9,
12,Kevin Porter Jr.,24,SG,30,2,598,7.3,14.7,0.494,1.7,4.3,0.408,5.5,10.5,0.529,0.553,4.9,5.6,0.871,0.8,6.3,7.1,6.7,2.3,0.1,3.1,2.9,21.2,
13,Khris Middleton,33,SF,23,7,534,7.3,14.2,0.512,2.4,5.8,0.407,4.9,8.4,0.584,0.595,2.6,3.1,0.848,0.3,5.4,5.7,6.9,1.1,0.3,2.5,3.5,19.6,
14,Delon Wright,32,PG,26,2,405,2.0,7.3,0.268,1.1,4.4,0.245,0.9,2.9,0.303,0.341,0.8,1.4,0.563,1.3,2.8,4.1,4.3,2.0,0.8,1.2,1.5,5.8,
15,Jericho Sims,26,C,14,0,210,2.9,4.3,0.68,0.0,0.0,,2.9,4.3,0.68,0.68,0.0,0.0,,3.4,8.2,11.7,1.9,0.3,1.5,2.1,3.3,5.8,
16,Tyler Smith,20,PF,23,0,122,7.1,14.8,0.48,3.8,8.9,0.433,3.2,5.9,0.55,0.61,1.8,2.4,0.75,1.8,5.6,7.4,1.2,0.9,1.2,2.4,3.2,19.8,
17,MarJon Beauchamp,24,SF,26,0,122,5.3,13.9,0.383,2.1,6.2,0.333,3.2,7.7,0.423,0.457,2.7,3.5,0.75,2.1,7.4,9.4,2.4,0.9,0.3,3.8,3.0,15.3,
18,Chris Livingston,21,SF,21,1,106,3.1,9.2,0.333,0.0,2.7,0.0,3.1,6.5,0.474,0.333,4.1,5.4,0.75,3.4,8.5,11.9,1.7,1.7,0.0,2.0,2.7,10.2,
19,Stanley Umude,25,SG,22,0,86,2.1,10.9,0.192,1.3,6.3,0.2,0.8,4.6,0.182,0.25,0.8,1.7,0.5,1.7,5.4,7.1,1.7,1.3,2.5,1.3,3.3,6.3,
20,Pete Nance,24,PF,6,1,70,4.6,8.7,0.529,2.6,6.2,0.417,2.1,2.6,0.8,0.676,0.0,0.0,,1.5,4.1,5.7,3.6,0.5,1.0,2.1,3.6,11.8,
21,Jamaree Bouyea,25,PG,5,1,62,3.5,7.0,0.5,0.6,2.9,0.2,2.9,4.1,0.714,0.542,2.3,3.5,0.667,0.6,2.3,2.9,5.8,2.3,1.2,4.6,1.2,9.9,
22,Liam Robbins,25,C,13,0,57,1.3,5.1,0.25,0.0,1.3,0.0,1.3,3.8,0.333,0.25,3.2,6.3,0.5,4.4,3.2,7.6,1.3,1.3,1.3,3.8,5.7,5.7,
23,AJ Johnson,20,SG,7,0,44,6.5,15.5,0.421,2.5,4.1,0.6,4.1,11.5,0.357,0.5,0.8,1.6,0.5,0.0,5.7,5.7,5.7,0.8,0.0,3.3,0.0,16.4,
