Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Brook Lopez,36.0,80,80,2546,394,774,0.509,139,373,0.373,255,401,0.636,0.599,114,138,0.826,113,288,401,143,50,148,84,171,1041,0,
2.0,Giannis Antetokounmpo,30.0,67,67,2289,793,1319,0.601,14,63,0.222,779,1256,0.62,0.607,436,707,0.617,147,651,798,433,58,78,206,155,2036,11,"MVP-3,DPOY-8,AS,NBA1"
3.0,Taurean Prince,30.0,80,73,2166,235,514,0.457,147,335,0.439,88,179,0.492,0.6,39,48,0.813,34,253,287,155,76,15,82,165,656,0,
4.0,Damian Lillard,34.0,58,58,2093,444,992,0.448,197,524,0.376,247,468,0.528,0.547,362,393,0.921,29,243,272,410,70,10,162,97,1447,2,AS
5.0,Gary Trent Jr.,26.0,74,9,1893,283,657,0.431,180,433,0.416,103,224,0.46,0.568,78,92,0.848,20,148,168,87,72,4,42,124,824,0,
6.0,A.J. Green,25.0,73,7,1659,182,424,0.429,155,363,0.427,27,61,0.443,0.612,22,27,0.815,18,156,174,108,37,7,40,157,541,0,
7.0,Bobby Portis,29.0,49,7,1244,277,595,0.466,65,178,0.365,212,417,0.508,0.52,61,73,0.836,90,321,411,104,35,26,57,94,680,0,
8.0,Kyle Kuzma,29.0,33,32,1049,179,393,0.455,51,153,0.333,128,240,0.533,0.52,69,104,0.663,27,158,185,73,16,12,73,67,478,0,
9.0,Andre Jackson Jr.,23.0,67,43,980,94,197,0.477,30,76,0.395,64,121,0.529,0.553,12,24,0.5,65,117,182,83,34,14,58,114,230,0,
10.0,Ryan Rollins,22.0,56,19,820,132,271,0.487,49,120,0.408,83,151,0.55,0.577,36,45,0.8,21,87,108,104,42,17,53,88,349,0,
11.0,Pat Connaughton,32.0,41,1,603,83,177,0.469,26,81,0.321,57,96,0.594,0.542,24,31,0.774,19,90,109,70,9,11,24,45,216,0,
12.0,Kevin Porter Jr.,24.0,30,2,598,121,245,0.494,29,71,0.408,92,174,0.529,0.553,81,93,0.871,13,105,118,112,38,2,52,49,352,1,
13.0,Khris Middleton,33.0,23,7,534,108,211,0.512,35,86,0.407,73,125,0.584,0.595,39,46,0.848,5,80,85,102,17,5,37,52,290,0,
14.0,Delon Wright,32.0,26,2,405,22,82,0.268,12,49,0.245,10,33,0.303,0.341,9,16,0.563,15,31,46,48,23,9,14,17,65,0,
15.0,Jericho Sims,26.0,14,0,210,17,25,0.68,0,0,,17,25,0.68,0.68,0,0,,20,48,68,11,2,9,12,19,34,0,
16.0,Tyler Smith,20.0,23,0,122,24,50,0.48,13,30,0.433,11,20,0.55,0.61,6,8,0.75,6,19,25,4,3,4,8,11,67,0,
17.0,MarJon Beauchamp,24.0,26,0,122,18,47,0.383,7,21,0.333,11,26,0.423,0.457,9,12,0.75,7,25,32,8,3,1,13,10,52,0,
18.0,Chris Livingston,21.0,21,1,106,9,27,0.333,0,8,0.0,9,19,0.474,0.333,12,16,0.75,10,25,35,5,5,0,6,8,30,0,
19.0,Stanley Umude,25.0,22,0,86,5,26,0.192,3,15,0.2,2,11,0.182,0.25,2,4,0.5,4,13,17,4,3,6,3,8,15,0,
20.0,Pete Nance,24.0,6,1,70,9,17,0.529,5,12,0.417,4,5,0.8,0.676,0,0,,3,8,11,7,1,2,4,7,23,0,
21.0,Jamaree Bouyea,25.0,5,1,62,6,12,0.5,1,5,0.2,5,7,0.714,0.542,4,6,0.667,1,4,5,10,4,2,8,2,17,0,
22.0,Liam Robbins,25.0,13,0,57,2,8,0.25,0,2,0.0,2,6,0.333,0.25,5,10,0.5,7,5,12,2,2,2,6,9,9,0,
23.0,AJ Johnson,20.0,7,0,44,8,19,0.421,3,5,0.6,5,14,0.357,0.5,1,2,0.5,0,7,7,7,1,0,4,0,20,0,
,Team Totals,,82,82,19758,3445,7082,0.486,1161,3003,0.387,2284,4079,0.56,0.568,1421,1895,0.75,674,2882,3556,2090,601,384,1048,1469,9472,14,
