Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Brook Lopez,36,80,80,2546,7.5,14.7,0.509,2.6,7.1,0.373,4.8,7.6,0.636,0.599,2.2,2.6,0.826,2.1,5.5,7.6,2.7,0.9,2.8,1.6,3.2,19.8,122,114,
2,Giannis Antetokounmpo,30,67,67,2289,16.8,27.9,0.601,0.3,1.3,0.222,16.5,26.5,0.62,0.607,9.2,14.9,0.617,3.1,13.8,16.9,9.1,1.2,1.6,4.4,3.3,43.0,122,109,"MVP-3,DPOY-8,AS,NBA1"
3,Taurean Prince,30,80,73,2166,5.2,11.5,0.457,3.3,7.5,0.439,2.0,4.0,0.492,0.6,0.9,1.1,0.813,0.8,5.6,6.4,3.5,1.7,0.3,1.8,3.7,14.6,114,115,
4,Damian Lillard,34,58,58,2093,10.3,22.9,0.448,4.6,12.1,0.376,5.7,10.8,0.528,0.547,8.4,9.1,0.921,0.7,5.6,6.3,9.5,1.6,0.2,3.7,2.2,33.4,122,115,AS
5,Gary Trent Jr.,26,74,9,1893,7.2,16.8,0.431,4.6,11.1,0.416,2.6,5.7,0.46,0.568,2.0,2.3,0.848,0.5,3.8,4.3,2.2,1.8,0.1,1.1,3.2,21.0,115,116,
6,A.J. Green,25,73,7,1659,5.3,12.4,0.429,4.5,10.6,0.427,0.8,1.8,0.443,0.612,0.6,0.8,0.815,0.5,4.5,5.1,3.1,1.1,0.2,1.2,4.6,15.8,119,117,
7,Bobby Portis,29,49,7,1244,10.8,23.1,0.466,2.5,6.9,0.365,8.2,16.2,0.508,0.52,2.4,2.8,0.836,3.5,12.5,16.0,4.0,1.4,1.0,2.2,3.7,26.4,111,110,
8,Kyle Kuzma,29,33,32,1049,8.3,18.1,0.455,2.4,7.1,0.333,5.9,11.1,0.533,0.52,3.2,4.8,0.663,1.2,7.3,8.5,3.4,0.7,0.6,3.4,3.1,22.0,100,116,
9,Andre Jackson Jr.,23,67,43,980,4.6,9.7,0.477,1.5,3.7,0.395,3.2,6.0,0.529,0.553,0.6,1.2,0.5,3.2,5.8,9.0,4.1,1.7,0.7,2.9,5.6,11.3,107,114,
10,Ryan Rollins,22,56,19,820,7.8,16.0,0.487,2.9,7.1,0.408,4.9,8.9,0.55,0.577,2.1,2.7,0.8,1.2,5.1,6.4,6.1,2.5,1.0,3.1,5.2,20.6,113,112,
11,Pat Connaughton,32,41,1,603,6.7,14.2,0.469,2.1,6.5,0.321,4.6,7.7,0.594,0.542,1.9,2.5,0.774,1.5,7.2,8.7,5.6,0.7,0.9,1.9,3.6,17.3,116,115,
12,Kevin Porter Jr.,24,30,2,598,9.8,19.8,0.494,2.3,5.7,0.408,7.4,14.1,0.529,0.553,6.5,7.5,0.871,1.1,8.5,9.5,9.1,3.1,0.2,4.2,4.0,28.5,118,110,
13,Khris Middleton,33,23,7,534,9.8,19.1,0.512,3.2,7.8,0.407,6.6,11.3,0.584,0.595,3.5,4.2,0.848,0.5,7.2,7.7,9.2,1.5,0.5,3.4,4.7,26.3,121,114,
14,Delon Wright,32,26,2,405,2.6,9.8,0.268,1.4,5.8,0.245,1.2,3.9,0.303,0.341,1.1,1.9,0.563,1.8,3.7,5.5,5.7,2.7,1.1,1.7,2.0,7.8,94,113,
15,Jericho Sims,26,14,0,210,3.9,5.8,0.68,0.0,0.0,,3.9,5.8,0.68,0.68,0.0,0.0,,4.6,11.1,15.7,2.5,0.5,2.1,2.8,4.4,7.8,118,112,
16,Tyler Smith,20,23,0,122,9.5,19.8,0.48,5.2,11.9,0.433,4.4,7.9,0.55,0.61,2.4,3.2,0.75,2.4,7.5,9.9,1.6,1.2,1.6,3.2,4.4,26.6,110,113,
17,MarJon Beauchamp,24,26,0,122,7.1,18.6,0.383,2.8,8.3,0.333,4.4,10.3,0.423,0.457,3.6,4.8,0.75,2.8,9.9,12.7,3.2,1.2,0.4,5.2,4.0,20.6,90,113,
18,Chris Livingston,21,21,1,106,4.1,12.3,0.333,0.0,3.6,0.0,4.1,8.7,0.474,0.333,5.5,7.3,0.75,4.6,11.4,16.0,2.3,2.3,0.0,2.7,3.6,13.7,97,110,
19,Stanley Umude,25,22,0,86,2.8,14.6,0.192,1.7,8.4,0.2,1.1,6.2,0.182,0.25,1.1,2.2,0.5,2.2,7.3,9.6,2.2,1.7,3.4,1.7,4.5,8.4,68,110,
20,Pete Nance,24,6,1,70,6.2,11.7,0.529,3.5,8.3,0.417,2.8,3.5,0.8,0.676,0.0,0.0,,2.1,5.5,7.6,4.8,0.7,1.4,2.8,4.8,15.9,121,116,
21,Jamaree Bouyea,25,5,1,62,4.7,9.4,0.5,0.8,3.9,0.2,3.9,5.5,0.714,0.542,3.1,4.7,0.667,0.8,3.1,3.9,7.8,3.1,1.6,6.2,1.6,13.3,94,112,
22,Liam Robbins,25,13,0,57,1.7,6.8,0.25,0.0,1.7,0.0,1.7,5.1,0.333,0.25,4.2,8.5,0.5,5.9,4.2,10.2,1.7,1.7,1.7,5.1,7.6,7.6,79,114,
23,AJ Johnson,20,7,0,44,8.8,20.9,0.421,3.3,5.5,0.6,5.5,15.4,0.357,0.5,1.1,2.2,0.5,0.0,7.7,7.7,7.7,1.1,0.0,4.4,0.0,22.0,95,115,
