Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,Awards
1.0,Giannis Antetokounmpo,30.0,PF,5,5,188,0.606,0.628,0.2,0.611,0.698,0.651,0.636,0.051,130,115.0,56.0,113,90.0,113,262,12,
2.0,Pat Connaughton,32.0,SG,3,0,14,0.25,0.25,0.25,0.313,0.5,0.338,0.25,0.5,54,46.0,69.0,58,64.0,59,103,119,
3.0,A.J. Green,25.0,SG,5,1,135,0.462,0.0,0.514,0.692,0.5,0.69,0.051,0.897,99,0.0,143.0,127,64.0,120,21,213,
4.0,Andre Jackson Jr.,23.0,SG,2,0,5,0.0,,0.0,0.0,,0.0,0.0,1.0,0,,0.0,0,,0,0,237,
5.0,Kyle Kuzma,29.0,PF,5,4,102,0.343,0.4,0.2,0.371,0.5,0.385,0.171,0.286,73,73.0,56.0,68,64.0,67,71,68,
6.0,Damian Lillard,34.0,PG,3,3,75,0.222,0.273,0.188,0.278,0.857,0.349,0.259,0.593,48,50.0,52.0,51,110.0,61,107,141,
7.0,Chris Livingston,21.0,SF,2,0,5,0.0,,0.0,0.0,,0.0,0.0,1.0,0,,0.0,0,,0,0,237,
8.0,Brook Lopez,36.0,C,5,4,74,0.364,0.571,0.267,0.455,1.0,0.517,0.227,0.682,78,105.0,74.0,84,128.0,90,94,162,
9.0,Kevin Porter Jr.,24.0,SG,5,1,151,0.396,0.364,0.467,0.469,0.846,0.521,0.271,0.313,85,67.0,130.0,86,109.0,90,112,74,
10.0,Bobby Portis,29.0,PF,5,1,158,0.441,0.5,0.357,0.515,0.0,0.511,0.015,0.412,94,92.0,99.0,95,0.0,89,6,98,
11.0,Taurean Prince,30.0,SF,5,2,61,0.2,0.0,0.222,0.3,,0.3,0.0,0.9,43,0.0,62.0,55,,52,0,214,
12.0,Ryan Rollins,22.0,PG,3,1,30,0.308,0.333,0.286,0.385,,0.385,0.0,0.538,66,61.0,79.0,71,,67,0,128,
13.0,Jericho Sims,26.0,C,5,0,58,1.0,1.0,,1.0,0.667,0.956,0.5,0.0,214,183.0,,184,85.0,166,206,0,
14.0,Gary Trent Jr.,26.0,SG,5,3,171,0.516,0.556,0.5,0.694,0.8,0.708,0.161,0.71,110,102.0,139.0,128,103.0,123,66,169,
,Team Totals,,,5,5,1227,0.453,0.51,0.379,0.535,0.723,0.564,0.255,0.433,97,94.0,105.0,99,93.0,98,105,103,
