Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19755,3445,7082,0.486,1161,3003,0.387,2284,4079,0.56,1421,1895,0.75,674,2882,3556,2090,601,384,1097,1469,9472
Team/G,,240.9,42.0,86.4,0.486,14.2,36.6,0.387,27.9,49.7,0.56,17.3,23.1,0.75,8.2,35.1,43.4,25.5,7.3,4.7,13.4,17.9,115.5
Lg Rank,,18,12,25,4.0,8,18,1.0,15,21,6.0,8,5,28.0,30,2,22,21,27,19,7,9,11
Year/Year,,-0.3%,-2.6%,-2.4%,-0.001,-0.2%,-3.8%,0.014,-3.8%,-1.4%,-0.014,-6.3%,-3.3%,-0.024,-12.7%,1.1%,-1.8%,-4.0%,7.7%,-7.0%,3.6%,-6.7%,-2.9%
Opponent,82.0,19755,3414,7473,0.457,1140,3232,0.353,2274,4241,0.536,1301,1661,0.783,900,2812,3712,2166,602,315,1055,1552,9269
Opponent/G,,240.9,41.6,91.1,0.457,13.9,39.4,0.353,27.7,51.7,0.536,15.9,20.3,0.783,11.0,34.3,45.3,26.4,7.3,3.8,12.9,18.9,113.0
Lg Rank,,18,18,23,5.0,19,26,7.0,12,15,9.0,6,5,19.0,13,28,24,14,5,2,26,12,13
Year/Year,,-0.3%,-3.6%,-0.8%,-0.013,10.5%,11.6%,-0.004,-9.4%,-8.6%,-0.005,-8.6%,-5.8%,-0.023,6.8%,1.7%,2.9%,-0.1%,3.8%,-9.2%,7.0%,-1.5%,-2.9%
