Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Giannis Antetokounmpo,30.0,PF,5,5,188,33.2,0.651,0.051,0.636,11.0,38.0,23.6,35.6,1.3,2.6,15.4,35.3,0.8,0.1,0.9,0.232,8.2,3.2,11.4,0.6,
2.0,Gary Trent Jr.,26.0,SG,5,3,171,19.7,0.708,0.71,0.161,0.6,7.2,3.7,5.6,3.8,0.0,4.3,18.0,0.5,0.1,0.6,0.164,3.5,2.9,6.4,0.4,
3.0,Bobby Portis,29.0,PF,5,1,158,12.7,0.511,0.412,0.015,5.5,25.7,15.0,7.1,0.6,1.2,8.1,20.9,0.0,0.0,0.0,0.002,-0.8,-1.9,-2.7,0.0,
4.0,Kevin Porter Jr.,24.0,SG,5,1,151,12.0,0.521,0.313,0.271,2.2,12.2,6.9,26.0,1.3,0.0,14.3,18.4,0.1,0.0,0.1,0.04,-1.2,-1.0,-2.2,0.0,
5.0,A.J. Green,25.0,SG,5,1,135,13.5,0.69,0.897,0.051,1.6,10.9,6.0,10.9,0.0,0.7,0.0,13.1,0.4,0.0,0.3,0.124,2.6,0.0,2.6,0.2,
6.0,Kyle Kuzma,29.0,PF,5,4,102,2.4,0.385,0.286,0.171,3.2,9.7,6.2,5.6,0.0,0.9,7.4,17.6,-0.2,0.0,-0.2,-0.107,-7.4,-3.4,-10.9,-0.2,
7.0,Damian Lillard,34.0,PG,3,3,75,6.7,0.349,0.593,0.259,1.4,11.5,6.1,25.5,1.3,2.6,9.1,19.5,-0.1,0.0,-0.1,-0.058,-4.8,-2.0,-6.8,-0.1,
8.0,Brook Lopez,36.0,C,5,4,74,8.8,0.517,0.682,0.227,4.4,8.3,6.2,7.7,0.7,6.5,14.2,16.9,0.0,0.0,0.0,0.01,-3.8,0.2,-3.6,0.0,
9.0,Taurean Prince,30.0,SF,5,2,61,1.6,0.3,0.9,0.0,0.0,10.1,4.7,16.8,1.6,1.6,33.3,10.9,-0.2,0.0,-0.1,-0.111,-6.4,-0.4,-6.8,-0.1,
10.0,Jericho Sims,26.0,C,5,0,58,13.7,0.956,0.0,0.5,20.6,19.1,19.9,2.4,0.0,1.7,40.6,9.4,0.1,0.0,0.1,0.088,-1.6,-1.8,-3.3,0.0,
11.0,Ryan Rollins,22.0,PG,3,1,30,7.4,0.385,0.538,0.0,3.6,4.1,3.8,19.6,1.7,0.0,0.0,19.2,0.0,0.0,0.0,-0.021,-2.6,-1.3,-4.0,0.0,
12.0,Pat Connaughton,32.0,SG,3,0,14,-1.0,0.338,0.5,0.25,0.0,17.6,8.2,10.7,0.0,0.0,10.1,31.3,-0.1,0.0,-0.1,-0.285,-8.9,-6.7,-15.6,0.0,
13.0,Andre Jackson Jr.,23.0,SG,2,0,5,-7.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,-0.24,-11.2,-6.9,-18.1,0.0,
14.0,Chris Livingston,21.0,SF,2,0,5,-4.9,0.0,1.0,0.0,0.0,24.6,11.5,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,-0.219,-11.3,-5.4,-16.6,0.0,
,Team Totals,,,5,5,1227,,0.564,0.433,0.255,,,,,,,,,1.2,0.3,1.5,0.058,0.0,-0.1,-0.1,0.6,
