Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Reggie Bullock,30.0,SF,18,18,707,10.1,0.598,0.868,0.119,1.3,12.5,6.8,6.3,1.6,0.1,4.8,11.2,0.8,0.4,1.2,0.081,-0.5,0.9,0.4,0.4,
2.0,Dorian Finney-Smith,28.0,PF,18,18,688,12.6,0.63,0.688,0.153,5.4,11.6,8.5,7.8,1.3,0.9,9.7,12.8,1.2,0.3,1.5,0.106,0.5,0.5,1.0,0.5,
3.0,Jalen Brunson,25.0,SG,18,18,629,20.1,0.553,0.241,0.289,2.8,12.9,7.8,20.0,1.2,0.1,5.1,27.8,1.3,0.3,1.6,0.123,2.0,-0.5,1.5,0.6,
4.0,Luka Dončić,22.0,PG,15,15,552,28.6,0.577,0.42,0.384,2.1,29.7,15.7,37.3,2.5,1.5,12.5,40.4,1.1,0.8,1.9,0.164,6.8,2.5,9.3,1.6,
5.0,Spencer Dinwiddie,28.0,PG,18,3,501,16.6,0.576,0.5,0.349,1.9,8.6,5.2,21.8,1.6,1.1,11.6,23.7,0.8,0.2,1.1,0.101,1.8,-0.5,1.3,0.4,
6.0,Maxi Kleber,30.0,PF,18,0,457,14.0,0.681,0.736,0.198,3.8,17.5,10.6,6.9,0.5,3.0,8.7,13.1,1.0,0.3,1.2,0.131,0.9,1.3,2.2,0.5,
7.0,Dwight Powell,30.0,C,18,18,249,9.3,0.643,0.057,0.657,7.9,14.4,11.1,2.4,0.6,2.2,16.6,10.3,0.3,0.1,0.4,0.086,-4.0,-0.4,-4.4,-0.2,
8.0,Dāvis Bertāns,29.0,PF,18,0,192,13.0,0.606,0.927,0.218,2.4,13.7,8.0,4.9,2.2,0.9,4.7,15.6,0.3,0.2,0.4,0.112,0.0,0.9,0.9,0.1,
9.0,Frank Ntilikina,23.0,SG,12,0,125,5.7,0.471,0.833,0.042,1.9,9.6,5.7,10.4,3.3,0.7,19.7,11.5,-0.1,0.1,0.0,0.007,-5.7,2.0,-3.7,-0.1,
10.0,Josh Green,21.0,SG,16,0,121,4.0,0.365,0.786,0.286,1.0,10.9,5.8,8.4,2.1,0.0,0.0,12.3,-0.1,0.1,-0.1,-0.021,-5.3,0.3,-5.0,-0.1,
11.0,Trey Burke,29.0,PG,10,0,37,29.6,0.649,0.455,0.273,0.0,9.7,4.8,23.6,1.4,0.0,3.9,32.8,0.2,0.0,0.2,0.246,7.3,1.8,9.0,0.1,
12.0,Marquese Chriss,24.0,PF,8,0,30,19.0,0.658,0.25,0.75,15.5,19.9,17.7,0.0,0.0,0.0,8.6,18.4,0.1,0.0,0.1,0.198,1.3,-2.4,-1.1,0.0,
13.0,Sterling Brown,26.0,SG,9,0,26,20.3,0.42,0.4,0.7,4.5,32.2,18.1,18.0,8.0,7.0,18.7,29.3,-0.1,0.1,0.0,0.001,-0.9,7.9,7.0,0.1,
14.0,Boban Marjanović,33.0,C,3,0,6,5.4,0.41,0.0,0.5,0.0,59.8,29.4,0.0,8.6,0.0,29.1,54.3,-0.1,0.0,-0.1,-0.456,-15.9,-0.4,-16.3,0.0,
,Team Totals,,,18,18,4320,,0.584,0.513,0.289,,,,,,,,,6.7,2.9,9.6,0.107,1.0,0.7,1.6,4.0,
