Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Reggie Bullock,30.0,SF,18,18,39.3,3.4,8.4,0.404,2.9,7.3,0.397,0.5,1.1,0.45,0.576,0.9,1.0,0.889,0.4,4.1,4.6,1.7,1.2,0.1,0.4,2.7,10.6,
2.0,Dorian Finney-Smith,28.0,PF,18,18,38.2,4.1,8.7,0.471,2.6,6.0,0.426,1.6,2.7,0.571,0.618,0.9,1.3,0.708,1.8,3.7,5.5,1.9,0.9,0.4,1.0,2.9,11.7,
3.0,Luka Dončić,22.0,PG,15,15,36.8,10.7,23.5,0.455,3.4,9.9,0.345,7.3,13.6,0.534,0.527,6.9,9.0,0.77,0.7,9.1,9.8,6.4,1.8,0.6,3.9,2.9,31.7,
4.0,Jalen Brunson,25.0,SG,18,18,34.9,8.1,17.3,0.466,1.4,4.2,0.347,6.6,13.1,0.504,0.508,4.0,5.0,0.8,0.8,3.8,4.6,3.7,0.8,0.1,1.1,2.1,21.6,
5.0,Spencer Dinwiddie,28.0,PG,18,3,27.8,4.4,10.7,0.417,2.2,5.3,0.417,2.2,5.3,0.417,0.521,3.1,3.7,0.821,0.4,2.0,2.4,3.6,0.8,0.3,1.6,2.3,14.2,
6.0,Maxi Kleber,30.0,PF,18,0,25.4,3.0,5.9,0.509,1.9,4.3,0.436,1.1,1.6,0.714,0.67,0.8,1.2,0.714,0.8,3.7,4.6,1.1,0.2,0.8,0.6,2.7,8.7,
7.0,Dwight Powell,30.0,C,18,18,13.8,1.2,1.9,0.629,0.0,0.1,0.0,1.2,1.8,0.667,0.629,0.8,1.3,0.609,0.9,1.7,2.6,0.2,0.2,0.3,0.5,2.2,3.2,
8.0,Dāvis Bertāns,29.0,PF,18,0,10.7,1.2,3.1,0.4,1.1,2.8,0.373,0.2,0.2,0.75,0.573,0.6,0.7,0.833,0.2,1.2,1.4,0.3,0.4,0.1,0.2,1.4,4.1,
9.0,Frank Ntilikina,23.0,SG,12,0,10.4,0.7,2.0,0.333,0.5,1.7,0.3,0.2,0.3,0.5,0.458,0.1,0.1,1.0,0.2,0.8,1.0,0.8,0.7,0.1,0.5,1.6,1.9,
10.0,Josh Green,21.0,SG,16,0,7.6,0.5,1.8,0.286,0.3,1.4,0.227,0.2,0.4,0.5,0.375,0.1,0.5,0.25,0.1,0.7,0.8,0.4,0.3,0.0,0.0,1.0,1.4,
11.0,Marquese Chriss,24.0,PF,8,0,3.8,0.5,1.0,0.5,0.1,0.3,0.5,0.4,0.8,0.5,0.563,0.6,0.8,0.833,0.5,0.6,1.1,0.0,0.0,0.0,0.1,0.4,1.8,
12.0,Trey Burke,29.0,PG,10,0,3.7,1.1,2.2,0.5,0.4,1.0,0.4,0.7,1.2,0.583,0.591,0.6,0.6,1.0,0.0,0.3,0.3,0.4,0.1,0.0,0.1,0.3,3.2,
13.0,Sterling Brown,26.0,SG,9,0,2.9,0.3,1.1,0.3,0.0,0.4,0.0,0.3,0.7,0.5,0.3,0.6,0.8,0.714,0.1,0.8,0.9,0.3,0.4,0.2,0.3,0.0,1.2,
14.0,Boban Marjanović,33.0,C,3,0,2.0,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,0.7,0.7,1.0,0.0,1.0,1.0,0.0,0.3,0.0,0.7,0.0,1.3,
,Team Totals,,,18,18,240.0,36.3,80.8,0.449,15.8,41.5,0.38,20.5,39.3,0.521,0.546,18.0,23.3,0.771,6.5,30.0,36.5,19.2,7.2,2.8,10.2,21.1,106.3,
