Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Reggie Bullock,30,SF,18,18,707,3.1,7.7,0.404,2.6,6.7,0.397,0.5,1.0,0.45,0.576,0.8,0.9,0.889,0.4,3.8,4.2,1.5,1.1,0.1,0.4,2.4,9.7,
2,Dorian Finney-Smith,28,PF,18,18,688,3.9,8.2,0.471,2.4,5.7,0.426,1.5,2.6,0.571,0.618,0.9,1.3,0.708,1.7,3.5,5.2,1.8,0.9,0.4,0.9,2.8,11.0,
3,Jalen Brunson,25,SG,18,18,629,8.3,17.8,0.466,1.5,4.3,0.347,6.8,13.5,0.504,0.508,4.1,5.2,0.8,0.9,3.9,4.8,3.8,0.8,0.1,1.1,2.2,22.2,
4,Luka Dončić,22,PG,15,15,552,10.4,23.0,0.455,3.3,9.7,0.345,7.1,13.3,0.534,0.527,6.8,8.8,0.77,0.7,8.9,9.6,6.3,1.8,0.6,3.8,2.9,31.0,
5,Spencer Dinwiddie,28,PG,18,3,501,5.7,13.8,0.417,2.9,6.9,0.417,2.9,6.9,0.417,0.521,4.0,4.8,0.821,0.6,2.6,3.2,4.7,1.1,0.4,2.1,3.0,18.3,
6,Maxi Kleber,30,PF,18,0,457,4.3,8.4,0.509,2.7,6.1,0.436,1.6,2.2,0.714,0.67,1.2,1.7,0.714,1.2,5.3,6.5,1.6,0.3,1.2,0.9,3.9,12.4,
7,Dwight Powell,30,C,18,18,249,3.2,5.1,0.629,0.0,0.3,0.0,3.2,4.8,0.667,0.629,2.0,3.3,0.609,2.5,4.3,6.8,0.6,0.4,0.9,1.3,5.8,8.4,
8,Dāvis Bertāns,29,PF,18,0,192,4.1,10.3,0.4,3.6,9.6,0.373,0.6,0.7,0.75,0.573,1.9,2.3,0.833,0.7,4.1,4.9,1.1,1.5,0.4,0.6,4.7,13.7,
9,Frank Ntilikina,23,SG,12,0,125,2.3,6.9,0.333,1.7,5.8,0.3,0.6,1.2,0.5,0.458,0.3,0.3,1.0,0.6,2.9,3.5,2.6,2.3,0.3,1.7,5.5,6.6,
10,Josh Green,21,SG,16,0,121,2.4,8.3,0.286,1.5,6.5,0.227,0.9,1.8,0.5,0.375,0.6,2.4,0.25,0.3,3.3,3.6,2.1,1.5,0.0,0.0,4.8,6.8,
11,Trey Burke,29,PG,10,0,37,10.7,21.4,0.5,3.9,9.7,0.4,6.8,11.7,0.583,0.591,5.8,5.8,1.0,0.0,2.9,2.9,3.9,1.0,0.0,1.0,2.9,31.1,
12,Marquese Chriss,24,PF,8,0,30,4.8,9.6,0.5,1.2,2.4,0.5,3.6,7.2,0.5,0.563,6.0,7.2,0.833,4.8,6.0,10.8,0.0,0.0,0.0,1.2,3.6,16.8,
13,Sterling Brown,26,SG,9,0,26,4.2,13.8,0.3,0.0,5.5,0.0,4.2,8.3,0.5,0.3,6.9,9.7,0.714,1.4,9.7,11.1,4.2,5.5,2.8,4.2,0.0,15.2,
14,Boban Marjanović,33,C,3,0,6,6.0,24.0,0.25,0.0,0.0,,6.0,24.0,0.25,0.25,12.0,12.0,1.0,0.0,18.0,18.0,0.0,6.0,0.0,12.0,0.0,24.0,
