Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19755,3222,6982,0.461,1073,3063,0.35,2149,3919,0.548,1341,1739,0.771,759,2769,3528,1918,552,325,1025,1612,8858
Team/G,,240.9,39.3,85.1,0.461,13.1,37.4,0.35,26.2,47.8,0.548,16.4,21.2,0.771,9.3,33.8,43.0,23.4,6.7,4.0,12.5,19.7,108.0
Lg Rank,,19,25,27,18.0,10,8,19.0,23,27,5.0,22,22,16.0,24,20,24,25,29,28,3,14,24
Year/Year,,0.2%,-4.4%,-2.5%,-0.009,-5.2%,-2.0%,-0.012,-3.9%,-2.9%,-0.006,-0.7%,0.2%,-0.007,1.4%,-1.3%,-0.7%,2.3%,7.7%,-8.2%,3.6%,1.4%,-3.9%
Opponent,82.0,19755,3198,7001,0.457,895,2635,0.34,2303,4366,0.527,1296,1689,0.767,780,2799,3579,1925,575,300,1073,1645,8587
Opponent/G,,240.9,39.0,85.4,0.457,10.9,32.1,0.34,28.1,53.2,0.527,15.8,20.6,0.767,9.5,34.1,43.6,23.5,7.0,3.7,13.1,20.1,104.7
Lg Rank,,19,6,3,12.0,1,3,4.0,15,14,13.0,7,8,9.0,4,17,11,6,4,1,23,10,2
Year/Year,,0.2%,-2.7%,-1.9%,-0.003,-15.0%,-8.8%,-0.025,3.2%,2.7%,0.002,-8.1%,-8.5%,0.004,-2.7%,-0.1%,-0.7%,3.6%,-4.2%,-0.2%,3.8%,-0.1%,-5.0%
