Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Dorian Finney-Smith,28.0,PF,80,80,2644,0.471,17.0,0.371,0.233,0.098,0.025,0.016,0.629,0.599,0.752,0.324,0.471,0.273,0.395,0.766,0.983,0.082,49,0.414,0.461,2,0,
2.0,Jalen Brunson,25.0,SG,79,61,2524,0.502,13.1,0.75,0.147,0.288,0.189,0.126,0.25,0.545,0.703,0.524,0.518,0.449,0.373,0.262,0.809,0.005,5,0.298,0.507,0,0,
3.0,Luka Dončić,22.0,PG,65,65,2301,0.457,15.9,0.594,0.128,0.239,0.165,0.062,0.406,0.528,0.778,0.499,0.44,0.356,0.353,0.107,0.219,0.006,7,0.049,0.286,2,0,"MVP-5,AS,NBA1"
4.0,Reggie Bullock,30.0,SF,68,37,1902,0.401,20.9,0.218,0.096,0.048,0.032,0.042,0.782,0.55,0.688,0.292,0.688,0.429,0.36,0.767,0.986,0.004,2,0.446,0.406,0,0,
5.0,Dwight Powell,30.0,C,82,71,1798,0.671,4.6,0.908,0.708,0.16,0.02,0.02,0.092,0.703,0.792,0.422,0.375,0.125,0.351,0.855,1.0,0.302,108,0.216,0.625,1,0,
6.0,Maxi Kleber,30.0,PF,59,21,1450,0.398,19.9,0.28,0.164,0.051,0.04,0.025,0.72,0.586,0.845,0.278,0.214,0.111,0.325,0.845,0.988,0.056,20,0.231,0.322,1,0,6MOY-11
7.0,Tim Hardaway Jr.,29.0,SG,42,20,1245,0.394,19.6,0.426,0.094,0.092,0.098,0.142,0.574,0.473,0.68,0.429,0.404,0.413,0.336,0.664,0.804,0.034,15,0.194,0.322,4,0,
8.0,Josh Green,21.0,SG,67,3,1039,0.508,11.1,0.695,0.328,0.227,0.098,0.043,0.305,0.573,0.786,0.397,0.4,0.273,0.359,0.784,1.0,0.082,20,0.679,0.396,1,0,
9.0,Kristaps Porziņģis,26.0,PF,34,34,1002,0.451,14.3,0.659,0.23,0.161,0.191,0.077,0.341,0.537,0.778,0.427,0.392,0.41,0.283,0.711,1.0,0.132,60,0.029,0.4,0,0,
