Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Reggie Bullock,30.0,SF,18,18,707,0,3,79,18,0,1.1,3.1,3,0,15,4,3,4,79,2,6,
2.0,Dorian Finney-Smith,28.0,PF,18,18,688,0,0,6,85,9,3.9,15.6,9,5,29,3,7,4,88,0,9,
3.0,Jalen Brunson,25.0,SG,18,18,629,5,83,12,0,0,0.7,0.3,6,6,9,6,42,17,179,11,11,
4.0,Luka Dončić,22.0,PG,15,15,552,55,45,0,0,0,2.4,5.0,35,17,17,4,56,8,253,12,16,
5.0,Spencer Dinwiddie,28.0,PG,18,3,501,98,2,0,0,0,-0.2,-1.8,12,8,13,6,33,3,171,7,11,
6.0,Maxi Kleber,30.0,PF,18,0,457,0,0,0,2,98,-1.4,-4.2,3,2,32,4,4,2,52,2,2,
7.0,Dwight Powell,30.0,C,18,18,249,0,0,0,0,100,6.8,8.7,2,0,14,5,5,3,11,1,3,
8.0,Dāvis Bertāns,29.0,PF,18,0,192,0,0,2,52,46,1.3,1.0,1,0,7,2,5,2,16,2,0,
9.0,Frank Ntilikina,23.0,SG,12,0,125,1,14,83,2,0,-2.6,-3.7,3,1,9,2,1,2,23,1,0,
10.0,Josh Green,21.0,SG,16,0,121,0,37,57,6,0,-8.9,-11.0,0,0,8,0,1,2,20,0,1,
11.0,Trey Burke,29.0,PG,10,0,37,100,0,0,0,0,-19.7,-21.3,0,1,0,0,1,0,9,1,2,
12.0,Marquese Chriss,24.0,PF,8,0,30,0,0,4,54,42,-25.4,-27.0,0,0,3,0,0,0,0,0,1,
13.0,Sterling Brown,26.0,SG,9,0,26,0,1,44,55,0,-13.6,-14.7,1,2,0,0,2,1,8,1,1,
14.0,Boban Marjanović,33.0,C,3,0,6,0,0,0,0,100,-67.0,-68.2,1,1,0,0,1,0,0,0,1,
,Team Totals,,,18,18,4320,20,20,20,20,20,0.6,2.6,76,43,156,36,161,48,909,40,64,
