Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Steven Adams,27.0,C,58,58,1605,0.614,0.62,0.0,0.614,0.444,0.596,0.438,0.01,132,117.0,0,114,57.0,104,178,2,46.6,17.9,
2.0,Nickeil Alexander-Walker,22.0,SG,46,13,1007,0.419,0.485,0.347,0.502,0.727,0.522,0.144,0.478,90,92.0,95,93,94.0,91,58,122,-32.7,-49.0,
3.0,Lonzo Ball,23.0,PG,55,55,1747,0.414,0.482,0.378,0.537,0.781,0.551,0.091,0.65,89,91.0,103,100,100.0,96,37,166,-1.1,-30.7,
4.0,Eric Bledsoe,31.0,SG,71,70,2111,0.421,0.496,0.341,0.503,0.687,0.533,0.267,0.486,90,94.0,93,94,88.0,93,108,124,-50.4,-63.9,
5.0,Wenyen Gabriel,23.0,PF,21,0,241,0.4,0.393,0.406,0.508,0.647,0.533,0.283,0.533,86,74.0,111,94,83.0,93,115,136,-3.6,-5.2,
6.0,Josh Hart,25.0,SF,47,4,1349,0.439,0.583,0.326,0.531,0.775,0.566,0.259,0.561,94,110.0,89,99,100.0,99,105,143,-5.1,-4.2,
7.0,Jaxson Hayes,20.0,C,60,3,964,0.625,0.635,0.429,0.636,0.775,0.675,0.429,0.05,134,120.0,117,118,100.0,118,174,13,54.8,68.4,
8.0,Willy Hernangómez,26.0,C,47,12,846,0.563,0.581,0.1,0.565,0.667,0.591,0.347,0.037,121,110.0,27,105,86.0,103,141,10,14.7,11.7,
9.0,Brandon Ingram,23.0,SF,61,61,2093,0.466,0.51,0.381,0.531,0.878,0.584,0.291,0.341,100,96.0,104,99,113.0,102,118,87,-15.5,29.9,
10.0,Wes Iwundu,26.0,SF,18,1,251,0.34,0.469,0.111,0.36,0.824,0.435,0.34,0.36,73,88.0,30,67,106.0,76,138,92,-17.8,-15.7,
11.0,James Johnson,33.0,PF,22,11,539,0.434,0.516,0.267,0.478,0.596,0.498,0.258,0.33,93,97.0,73,89,77.0,87,105,84,-21.8,-29.8,
12.0,Kira Lewis Jr.,19.0,PG,54,0,904,0.386,0.415,0.333,0.445,0.843,0.477,0.151,0.356,83,78.0,91,83,108.0,83,61,91,-62.6,-68.0,
13.0,Didi Louzada,21.0,SF,3,0,56,0.231,0.2,0.25,0.308,,0.308,0.0,0.615,50,38.0,68,57,,54,0,157,-6.0,-6.9,
14.0,Will Magnay,22.0,C,1,0,3,0.0,,0.0,0.0,,0.0,0.0,1.0,0,,0,0,,0,0,255,-1.1,-1.1,
15.0,Naji Marshall,23.0,SF,32,10,700,0.392,0.421,0.349,0.462,0.707,0.508,0.359,0.397,84,79.0,95,86,91.0,89,145,101,-31.9,-30.7,
16.0,Nicolò Melli,30.0,PF,22,0,241,0.254,0.364,0.189,0.314,0.857,0.346,0.119,0.627,55,69.0,52,58,110.0,61,48,160,-26.5,-28.0,
17.0,James Nunnally,30.0,SF,9,0,48,0.385,1.0,0.333,0.538,0.5,0.54,0.154,0.923,83,189.0,91,100,64.0,95,62,236,0.0,-0.9,
18.0,JJ Redick,36.0,SG,31,0,576,0.407,0.486,0.364,0.526,0.957,0.575,0.22,0.654,87,92.0,99,98,123.0,101,89,167,-5.2,1.6,
19.0,Isaiah Thomas,31.0,PG,3,0,48,0.333,0.4,0.25,0.389,1.0,0.412,0.074,0.444,72,75.0,68,72,129.0,72,30,113,-8.0,-8.9,
20.0,Sindarius Thornwell,26.0,SG,14,1,73,0.333,0.333,0.333,0.405,0.0,0.388,0.095,0.429,72,63.0,91,75,0.0,68,39,109,-5.6,-8.0,
21.0,Zion Williamson,20.0,PF,61,61,2026,0.611,0.622,0.294,0.616,0.698,0.649,0.51,0.033,131,117.0,80,115,90.0,113,207,8,162.4,195.0,AS
,Team Totals,,,72,72,17428,0.477,0.544,0.348,0.537,0.729,0.57,0.293,0.342,102,103.0,95,100,94.0,100,119,87,-16.4,-26.5,
