Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Eric Bledsoe,31,71,70,2111,7.0,16.6,0.421,2.7,8.1,0.341,4.2,8.5,0.496,0.503,3.0,4.4,0.687,0.7,4.9,5.5,6.1,1.2,0.5,2.6,2.5,19.7,108,116,
2,Brandon Ingram,23,61,61,2093,11.8,25.2,0.466,3.3,8.6,0.381,8.5,16.6,0.51,0.531,6.4,7.3,0.878,0.8,6.1,6.9,6.8,1.0,0.8,3.5,2.8,33.2,115,116,
3,Zion Williamson,20,61,61,2026,15.0,24.5,0.611,0.2,0.8,0.294,14.8,23.7,0.622,0.616,8.7,12.5,0.698,4.0,6.5,10.4,5.3,1.3,0.9,4.0,3.2,39.0,124,115,AS
4,Lonzo Ball,23,55,55,1747,8.0,19.2,0.414,4.7,12.5,0.378,3.2,6.7,0.482,0.537,1.4,1.8,0.781,0.9,6.3,7.2,8.7,2.3,0.9,3.4,2.8,22.0,110,113,
5,Steven Adams,27,58,58,1605,5.6,9.2,0.614,0.0,0.1,0.0,5.6,9.1,0.62,0.614,1.8,4.0,0.444,6.4,9.0,15.4,3.3,1.6,1.1,2.3,3.4,13.1,122,112,
6,Josh Hart,25,47,4,1349,5.4,12.2,0.439,2.2,6.9,0.326,3.1,5.4,0.583,0.531,2.5,3.2,0.775,1.9,11.5,13.4,3.9,1.4,0.4,1.7,3.9,15.4,117,113,
7,Nickeil Alexander-Walker,22,46,13,1007,9.1,21.8,0.419,3.6,10.4,0.347,5.5,11.4,0.485,0.502,2.3,3.1,0.727,0.6,6.2,6.9,4.9,2.2,1.0,3.3,4.2,24.2,101,112,
8,Jaxson Hayes,20,60,3,964,8.7,13.9,0.625,0.3,0.7,0.429,8.4,13.2,0.635,0.636,4.6,6.0,0.775,4.6,8.2,12.8,1.7,1.2,1.9,1.9,5.0,22.3,132,112,
9,Kira Lewis Jr.,19,54,0,904,6.9,17.9,0.386,2.1,6.4,0.333,4.8,11.5,0.415,0.445,2.3,2.7,0.843,0.6,3.1,3.8,6.6,2.0,0.5,1.8,4.7,18.2,106,115,
10,Willy Hernangómez,26,47,12,846,8.6,15.2,0.563,0.1,0.6,0.1,8.5,14.6,0.581,0.565,3.5,5.3,0.667,6.6,12.3,18.9,2.8,1.2,1.3,1.9,3.9,20.7,125,111,
11,Naji Marshall,23,32,10,700,5.6,14.3,0.392,2.0,5.7,0.349,3.6,8.6,0.421,0.462,3.6,5.1,0.707,1.0,9.1,10.1,6.0,1.8,0.7,2.6,4.0,16.9,106,113,
12,JJ Redick,36,31,0,576,7.2,17.8,0.407,4.2,11.7,0.364,3.0,6.2,0.486,0.526,3.7,3.9,0.957,0.2,4.1,4.3,3.3,0.7,0.2,2.1,3.1,22.5,113,118,
13,James Johnson,33,22,11,539,7.0,16.2,0.434,1.4,5.3,0.267,5.6,10.9,0.516,0.478,2.5,4.2,0.596,1.6,6.5,8.1,4.3,1.6,1.7,2.5,5.4,18.0,102,113,
14,Wes Iwundu,26,18,1,251,3.2,9.6,0.34,0.4,3.4,0.111,2.9,6.1,0.469,0.36,2.7,3.2,0.824,1.7,7.1,8.8,1.5,1.1,0.2,2.5,4.4,9.6,86,116,
15,Nicolò Melli,30,22,0,241,3.0,11.7,0.254,1.4,7.4,0.189,1.6,4.4,0.364,0.314,1.2,1.4,0.857,2.4,9.0,11.3,5.0,1.8,0.2,1.4,5.6,8.6,93,113,
16,Wenyen Gabriel,23,21,0,241,4.8,11.9,0.4,2.6,6.4,0.406,2.2,5.6,0.393,0.508,2.2,3.4,0.647,4.0,6.8,10.7,2.2,1.8,1.6,3.0,6.4,14.3,104,112,
17,Sindarius Thornwell,26,14,1,73,4.6,13.8,0.333,2.0,5.9,0.333,2.6,7.9,0.333,0.405,0.0,1.3,0.0,0.7,2.6,3.3,2.6,3.3,0.7,2.6,2.0,11.2,77,112,
18,Didi Louzada,21,3,0,56,2.6,11.1,0.231,1.7,6.9,0.25,0.9,4.3,0.2,0.308,0.0,0.0,,0.9,1.7,2.6,2.6,1.7,0.0,2.6,4.3,6.9,66,117,
19,James Nunnally,30,9,0,48,5.0,13.0,0.385,4.0,12.0,0.333,1.0,1.0,1.0,0.538,1.0,2.0,0.5,2.0,7.0,9.0,3.0,0.0,0.0,2.0,1.0,15.0,108,119,
20,Isaiah Thomas,31,3,0,48,9.0,27.0,0.333,3.0,12.0,0.25,6.0,15.0,0.4,0.389,2.0,2.0,1.0,1.0,3.0,4.0,5.0,1.0,0.0,6.0,3.0,23.0,79,118,
21,Will Magnay,22,1,0,3,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0,122,
