Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Eric Bledsoe,31.0,SG,71,70,2111,0.421,16.5,0.514,0.159,0.167,0.11,0.078,0.486,0.496,0.681,0.393,0.425,0.439,0.341,0.489,0.86,0.0,0,0.22,0.346,1,0,
2.0,Brandon Ingram,23.0,SF,61,61,2093,0.466,15.9,0.659,0.144,0.115,0.224,0.176,0.341,0.51,0.677,0.417,0.449,0.51,0.381,0.368,0.79,0.027,26,0.165,0.306,3,0,
3.0,Zion Williamson,20.0,PF,61,61,2026,0.611,3.4,0.967,0.696,0.257,0.012,0.002,0.033,0.622,0.701,0.419,0.5,0.0,0.294,0.553,1.0,0.13,123,0.029,1.0,1,0,AS
4.0,Lonzo Ball,23.0,PG,55,55,1747,0.414,19.4,0.35,0.153,0.057,0.063,0.077,0.65,0.482,0.626,0.3,0.386,0.407,0.378,0.415,0.837,0.011,8,0.2,0.396,2,0,
5.0,Steven Adams,27.0,C,58,58,1605,0.614,3.9,0.99,0.646,0.276,0.068,0.0,0.01,0.62,0.693,0.494,0.429,,0.0,0.598,,0.182,51,0.0,,3,0,
6.0,Josh Hart,25.0,SF,47,4,1349,0.439,16.1,0.439,0.302,0.061,0.026,0.049,0.561,0.583,0.654,0.381,0.556,0.412,0.326,0.591,0.984,0.035,12,0.342,0.303,1,1,
7.0,Nickeil Alexander-Walker,22.0,SG,46,13,1007,0.419,15.5,0.522,0.236,0.164,0.041,0.081,0.478,0.485,0.481,0.52,0.421,0.459,0.347,0.345,0.921,0.015,7,0.283,0.387,1,1,
8.0,Jaxson Hayes,20.0,C,60,3,964,0.625,4.5,0.95,0.646,0.232,0.05,0.021,0.05,0.635,0.724,0.492,0.214,0.5,0.429,0.763,1.0,0.268,71,0.357,0.4,1,1,
9.0,Kira Lewis Jr.,19.0,PG,54,0,904,0.386,12.7,0.644,0.267,0.252,0.089,0.036,0.356,0.415,0.611,0.318,0.2,0.167,0.333,0.378,0.8,0.012,4,0.183,0.273,1,0,
10.0,Willy Hernangómez,26.0,C,47,12,846,0.563,4.1,0.963,0.642,0.246,0.063,0.011,0.037,0.581,0.634,0.5,0.412,0.333,0.1,0.667,1.0,0.123,27,0.3,0.333,0,0,
11.0,Naji Marshall,23.0,SF,32,10,700,0.392,13.1,0.603,0.321,0.163,0.086,0.033,0.397,0.421,0.552,0.294,0.333,0.0,0.349,0.547,0.966,0.038,6,0.482,0.325,2,0,
12.0,JJ Redick,36.0,SG,31,0,576,0.407,22.3,0.346,0.019,0.005,0.093,0.229,0.654,0.486,0.75,0.0,0.45,0.49,0.364,0.806,0.922,0.0,0,0.207,0.379,0,0,
13.0,James Johnson,33.0,PF,22,11,539,0.434,11.0,0.67,0.379,0.209,0.066,0.016,0.33,0.516,0.623,0.395,0.25,0.667,0.267,0.556,0.875,0.049,7,0.333,0.25,0,0,
14.0,Wes Iwundu,26.0,SF,18,1,251,0.34,11.3,0.64,0.38,0.22,0.0,0.04,0.36,0.469,0.579,0.273,,0.5,0.111,0.8,1.0,0.06,3,0.444,0.125,0,0,
15.0,Nicolò Melli,30.0,PF,22,0,241,0.254,19.0,0.373,0.153,0.102,0.051,0.068,0.627,0.364,0.333,0.167,0.667,0.5,0.189,0.5,1.0,0.0,0,0.162,0.167,0,0,
16.0,Wenyen Gabriel,23.0,PF,21,0,241,0.4,15.0,0.467,0.35,0.083,0.033,0.0,0.533,0.393,0.429,0.2,0.5,,0.406,0.364,1.0,0.067,2,0.313,0.5,1,0,
17.0,Sindarius Thornwell,26.0,SG,14,1,73,0.333,14.0,0.571,0.238,0.19,0.095,0.048,0.429,0.333,0.6,0.25,0.0,0.0,0.333,0.0,1.0,0.048,1,0.667,0.5,0,0,
18.0,Didi Louzada,21.0,SF,3,0,56,0.231,17.6,0.385,0.154,0.154,0.077,0.0,0.615,0.2,0.5,0.0,0.0,,0.25,0.0,1.0,0.0,0,0.375,0.333,0,0,
19.0,James Nunnally,30.0,SF,9,0,48,0.385,23.8,0.077,0.0,0.0,0.0,0.077,0.923,1.0,,,,1.0,0.333,1.0,1.0,0.0,0,0.5,0.5,0,0,
20.0,Isaiah Thomas,31.0,PG,3,0,48,0.333,17.1,0.556,0.148,0.111,0.148,0.148,0.444,0.4,0.5,0.0,0.75,0.25,0.25,0.833,0.667,0.0,0,0.083,0.0,0,0,
21.0,Will Magnay,22.0,C,1,0,3,0.0,26.7,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,0.0,,0,0,
,Team Totals,,,72,72,17428,0.477,14.4,0.658,0.336,0.165,0.087,0.071,0.342,0.544,0.66,0.413,0.414,0.457,0.348,0.526,0.871,0.06,348,0.237,0.345,17,3,
