Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Eric Bledsoe,31,SG,71,70,2111,5.2,12.4,0.421,2.1,6.1,0.341,3.2,6.4,0.496,0.503,2.3,3.3,0.687,0.5,3.7,4.2,4.6,0.9,0.4,1.9,1.9,14.8,
2,Brandon Ingram,23,SF,61,61,2093,8.8,18.9,0.466,2.5,6.5,0.381,6.4,12.5,0.51,0.531,4.8,5.5,0.878,0.6,4.6,5.1,5.1,0.7,0.6,2.6,2.1,24.9,
3,Zion Williamson,20,PF,61,61,2026,11.3,18.4,0.611,0.2,0.6,0.294,11.1,17.8,0.622,0.616,6.6,9.4,0.698,3.0,4.9,7.8,4.0,1.0,0.7,3.0,2.4,29.3,AS
4,Lonzo Ball,23,PG,55,55,1747,6.0,14.4,0.414,3.5,9.4,0.378,2.4,5.0,0.482,0.537,1.0,1.3,0.781,0.7,4.7,5.4,6.5,1.7,0.6,2.5,2.1,16.5,
5,Steven Adams,27,C,58,58,1605,4.2,6.9,0.614,0.0,0.1,0.0,4.2,6.8,0.62,0.614,1.3,3.0,0.444,4.8,6.8,11.5,2.5,1.2,0.9,1.7,2.5,9.8,
6,Josh Hart,25,SF,47,4,1349,4.0,9.2,0.439,1.7,5.2,0.326,2.3,4.0,0.583,0.531,1.8,2.4,0.775,1.4,8.6,10.1,2.9,1.0,0.3,1.3,3.0,11.6,
7,Nickeil Alexander-Walker,22,SG,46,13,1007,6.9,16.4,0.419,2.7,7.8,0.347,4.1,8.5,0.485,0.502,1.7,2.4,0.727,0.5,4.7,5.1,3.6,1.7,0.8,2.5,3.1,18.2,
8,Jaxson Hayes,20,C,60,3,964,6.5,10.5,0.625,0.2,0.5,0.429,6.3,9.9,0.635,0.636,3.5,4.5,0.775,3.4,6.2,9.6,1.3,0.9,1.4,1.5,3.8,16.8,
9,Kira Lewis Jr.,19,PG,54,0,904,5.2,13.4,0.386,1.6,4.8,0.333,3.6,8.6,0.415,0.445,1.7,2.0,0.843,0.5,2.3,2.8,4.9,1.5,0.4,1.4,3.5,13.7,
10,Willy Hernangómez,26,C,47,12,846,6.4,11.4,0.563,0.0,0.4,0.1,6.4,11.0,0.581,0.565,2.6,4.0,0.667,5.0,9.2,14.2,2.1,0.9,1.0,1.4,2.9,15.5,
11,Naji Marshall,23,SF,32,10,700,4.2,10.7,0.392,1.5,4.3,0.349,2.7,6.5,0.421,0.462,2.7,3.9,0.707,0.8,6.8,7.6,4.5,1.3,0.5,2.0,3.0,12.7,
12,JJ Redick,36,SG,31,0,576,5.4,13.4,0.407,3.2,8.7,0.364,2.3,4.6,0.486,0.526,2.8,2.9,0.957,0.2,3.1,3.2,2.5,0.6,0.1,1.6,2.3,16.9,
13,James Johnson,33,PF,22,11,539,5.3,12.2,0.434,1.1,4.0,0.267,4.2,8.1,0.516,0.478,1.9,3.1,0.596,1.2,4.9,6.1,3.2,1.2,1.3,1.9,4.1,13.5,
14,Wes Iwundu,26,SF,18,1,251,2.4,7.2,0.34,0.3,2.6,0.111,2.2,4.6,0.469,0.36,2.0,2.4,0.824,1.3,5.3,6.6,1.1,0.9,0.1,1.9,3.3,7.2,
15,Nicolò Melli,30,PF,22,0,241,2.2,8.8,0.254,1.0,5.5,0.189,1.2,3.3,0.364,0.314,0.9,1.0,0.857,1.8,6.7,8.5,3.7,1.3,0.1,1.0,4.2,6.4,
16,Wenyen Gabriel,23,PF,21,0,241,3.6,9.0,0.4,1.9,4.8,0.406,1.6,4.2,0.393,0.508,1.6,2.5,0.647,3.0,5.1,8.1,1.6,1.3,1.2,2.2,4.8,10.8,
17,Sindarius Thornwell,26,SG,14,1,73,3.5,10.4,0.333,1.5,4.4,0.333,2.0,5.9,0.333,0.405,0.0,1.0,0.0,0.5,2.0,2.5,2.0,2.5,0.5,2.0,1.5,8.4,
18,Didi Louzada,21,SF,3,0,56,1.9,8.4,0.231,1.3,5.1,0.25,0.6,3.2,0.2,0.308,0.0,0.0,,0.6,1.3,1.9,1.9,1.3,0.0,1.9,3.2,5.1,
19,James Nunnally,30,SF,9,0,48,3.7,9.7,0.385,3.0,9.0,0.333,0.7,0.7,1.0,0.538,0.7,1.5,0.5,1.5,5.3,6.8,2.3,0.0,0.0,1.5,0.7,11.3,
20,Isaiah Thomas,31,PG,3,0,48,6.8,20.3,0.333,2.3,9.0,0.25,4.5,11.3,0.4,0.389,1.5,1.5,1.0,0.7,2.3,3.0,3.7,0.7,0.0,4.5,2.3,17.2,
21,Will Magnay,22,C,1,0,3,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,
