Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,James Harden,35.0,PG,7,7,276,51,49,0,0,0,-3.0,-21.1,15,6,6,0,15,0,148,3,6,
2.0,Kawhi Leonard,33.0,SF,7,7,265,0,0,31,65,4,-0.2,-5.3,7,5,3,1,19,0,77,6,4,
3.0,Ivica Zubac,27.0,C,7,7,256,0,0,0,0,100,-2.0,-11.8,7,2,12,2,13,3,38,2,3,
4.0,Norman Powell,31.0,SG,7,7,238,0,38,59,3,0,-5.4,-20.9,3,9,5,0,8,0,38,2,6,
5.0,Nicolas Batum,36.0,PF,7,0,172,0,0,0,66,34,0.0,-2.0,2,1,5,0,0,0,35,0,0,
6.0,Kris Dunn,30.0,PG,7,6,153,100,0,0,0,0,-2.0,-5.3,1,0,10,0,0,0,22,0,2,
7.0,Derrick Jones Jr.,27.0,SF,7,1,129,0,32,45,22,2,0.9,-0.1,3,0,2,0,3,3,6,0,0,
8.0,Bogdan Bogdanović,32.0,SG,7,0,117,25,35,34,6,0,7.4,9.9,1,4,9,5,2,1,39,1,1,
9.0,Ben Simmons,28.0,PG,5,0,42,26,58,16,0,0,10.6,11.1,1,0,5,1,0,4,8,0,1,
10.0,Kobe Brown,25.0,PF,3,0,15,0,0,0,100,0,54.4,56.1,0,0,0,0,1,0,11,1,1,
11.0,Cam Christie,19.0,SG,3,0,13,20,80,0,0,0,50.5,51.6,1,0,0,0,0,0,0,0,0,
12.0,Drew Eubanks,27.0,C,3,0,13,0,0,0,0,100,50.5,51.6,0,0,2,0,1,0,0,0,1,
13.0,Jordan Miller,25.0,SF,3,0,13,0,0,100,0,0,50.5,51.6,0,0,0,0,0,0,8,0,2,
14.0,Patty Mills,36.0,PG,1,0,4,100,0,0,0,0,63.5,63.1,1,0,1,0,0,0,0,0,0,
,Team Totals,,,7,7,1706,20,20,20,20,20,0.9,-6.8,42,27,60,9,62,11,430,15,27,
