Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,James Harden,35.0,PG,7,7,276,18.6,0.567,0.436,0.327,1.7,14.7,8.1,33.8,1.7,2.2,15.4,22.9,0.5,0.2,0.7,0.122,2.5,1.5,4.1,0.4,
2.0,Kawhi Leonard,33.0,SF,7,7,265,24.3,0.63,0.301,0.293,4.8,19.0,11.8,20.9,1.6,1.6,9.8,26.9,0.8,0.2,1.0,0.185,5.0,2.1,7.0,0.6,
3.0,Ivica Zubac,27.0,C,7,7,256,20.9,0.653,0.0,0.317,12.2,20.6,16.3,9.9,1.0,2.4,10.5,18.9,0.7,0.2,0.9,0.169,1.4,0.7,2.1,0.3,
4.0,Norman Powell,31.0,SG,7,7,238,13.0,0.578,0.449,0.202,0.5,8.0,4.2,10.7,1.7,0.7,11.0,21.2,0.1,0.1,0.2,0.047,-1.1,0.1,-1.0,0.1,
5.0,Nicolas Batum,36.0,PF,7,0,172,12.9,0.591,1.0,0.0,2.7,16.0,9.2,10.6,1.8,6.0,8.3,9.7,0.2,0.2,0.4,0.11,0.5,4.4,4.9,0.3,
6.0,Kris Dunn,30.0,PG,7,6,153,12.3,0.5,0.636,0.0,7.6,10.9,9.2,8.0,2.7,2.3,2.2,13.6,0.2,0.1,0.3,0.095,-1.6,2.7,1.1,0.1,
7.0,Derrick Jones Jr.,27.0,SF,7,1,129,12.7,0.495,0.417,0.167,4.5,7.4,5.9,2.3,1.6,6.0,5.5,19.6,-0.1,0.1,0.0,0.016,-1.0,0.9,-0.1,0.1,
8.0,Bogdan Bogdanović,32.0,SG,7,0,117,6.8,0.478,0.545,0.159,5.0,15.3,10.1,18.1,1.3,0.0,18.9,23.0,-0.2,0.1,-0.1,-0.037,-7.0,-0.9,-7.9,-0.2,
9.0,Ben Simmons,28.0,PG,5,0,42,5.5,0.333,0.0,0.0,8.3,11.4,9.8,12.0,1.2,8.2,25.0,8.8,0.0,0.0,0.0,0.017,-7.4,4.5,-2.9,0.0,
10.0,Kobe Brown,25.0,PF,3,0,15,49.9,0.948,0.125,0.125,0.0,8.0,3.9,70.6,0.0,0.0,0.0,26.1,0.2,0.0,0.2,0.554,20.7,8.7,29.4,0.1,
11.0,Cam Christie,19.0,SG,3,0,13,15.0,0.833,0.667,0.0,0.0,18.4,9.1,0.0,4.0,0.0,25.0,14.3,0.0,0.0,0.0,0.064,-1.0,3.9,2.9,0.0,
12.0,Drew Eubanks,27.0,C,3,0,13,2.8,0.431,0.0,3.0,0.0,9.2,4.5,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,-0.018,-8.9,-3.3,-12.3,0.0,
13.0,Jordan Miller,25.0,SF,3,0,13,32.2,0.444,0.143,0.286,0.0,18.4,9.1,50.1,12.0,0.0,0.0,28.1,0.0,0.0,0.1,0.248,3.0,11.6,14.6,0.1,
14.0,Patty Mills,36.0,PG,1,0,4,4.6,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,34.7,0.0,0.0,0.0,-0.227,-4.6,-2.9,-7.5,0.0,
,Team Totals,,,7,7,1706,,0.581,0.39,0.231,,,,,,,,,2.4,1.4,3.8,0.106,0.5,1.7,2.2,1.8,
