Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,James Harden,35.0,7,7,276,44,101,0.436,16,44,0.364,28,57,0.491,0.515,27,33,0.818,4,34,38,64,9,7,21,16,131,0,
2.0,Kawhi Leonard,33.0,7,7,265,66,123,0.537,15,37,0.405,51,86,0.593,0.598,28,36,0.778,11,42,53,33,8,5,15,12,175,0,
3.0,Ivica Zubac,27.0,7,7,256,54,82,0.659,0,0,,54,82,0.659,0.659,14,26,0.538,27,44,71,16,5,7,11,19,122,0,
4.0,Norman Powell,31.0,7,7,238,42,89,0.472,14,40,0.35,28,49,0.571,0.551,14,18,0.778,1,16,17,17,8,2,12,15,112,0,
5.0,Nicolas Batum,36.0,7,0,172,13,33,0.394,13,33,0.394,0,0,,0.591,0,0,,4,23,27,14,6,12,3,13,39,0,
6.0,Kris Dunn,30.0,7,6,153,17,44,0.386,10,28,0.357,7,16,0.438,0.5,0,0,,10,14,24,9,8,4,1,18,44,0,
7.0,Derrick Jones Jr.,27.0,7,1,129,21,48,0.438,6,20,0.3,15,28,0.536,0.5,3,8,0.375,5,8,13,2,4,9,3,3,51,0,
8.0,Bogdan Bogdanović,32.0,7,0,117,16,44,0.364,7,24,0.292,9,20,0.45,0.443,6,7,0.857,5,15,20,15,3,0,11,25,45,0,
9.0,Ben Simmons,28.0,5,0,42,2,6,0.333,0,0,,2,6,0.333,0.333,0,0,,3,4,7,4,1,4,2,11,4,0,
10.0,Kobe Brown,25.0,3,0,15,7,8,0.875,1,1,1.0,6,7,0.857,0.938,1,1,1.0,0,1,1,4,0,0,0,0,16,0,
11.0,Cam Christie,19.0,3,0,13,2,3,0.667,1,2,0.5,1,1,1.0,0.833,0,0,,0,2,2,0,1,0,1,0,5,0,
12.0,Drew Eubanks,27.0,3,0,13,0,2,0.0,0,0,,0,2,0.0,0.0,4,6,0.667,0,1,1,0,0,0,0,2,4,0,
13.0,Jordan Miller,25.0,3,0,13,3,7,0.429,0,1,0.0,3,6,0.5,0.429,1,2,0.5,0,2,2,4,3,0,0,0,7,0,
14.0,Patty Mills,36.0,1,0,4,1,2,0.5,1,1,1.0,0,1,0.0,0.75,0,0,,0,0,0,0,0,0,1,1,3,0,
,Team Totals,,7,7,1706,288,592,0.486,84,231,0.364,204,361,0.565,0.557,98,137,0.715,70,206,276,182,56,50,81,135,758,0,
