Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,James Harden,35,7,7,276,8.3,19.0,0.436,3.0,8.3,0.364,5.3,10.7,0.491,0.515,5.1,6.2,0.818,0.8,6.4,7.2,12.1,1.7,1.3,4.0,3.0,24.7,117,115,
2,Kawhi Leonard,33,7,7,265,13.0,24.1,0.537,2.9,7.3,0.405,10.0,16.9,0.593,0.598,5.5,7.1,0.778,2.2,8.2,10.4,6.5,1.6,1.0,2.9,2.4,34.4,124,115,
3,Ivica Zubac,27,7,7,256,11.0,16.7,0.659,0.0,0.0,,11.0,16.7,0.659,0.659,2.8,5.3,0.538,5.5,8.9,14.4,3.3,1.0,1.4,2.2,3.9,24.8,129,115,
4,Norman Powell,31,7,7,238,9.2,19.5,0.472,3.1,8.7,0.35,6.1,10.7,0.571,0.551,3.1,3.9,0.778,0.2,3.5,3.7,3.7,1.7,0.4,2.6,3.3,24.5,109,118,
5,Nicolas Batum,36,7,0,172,3.9,10.0,0.394,3.9,10.0,0.394,0.0,0.0,,0.591,0.0,0.0,,1.2,7.0,8.2,4.2,1.8,3.6,0.9,3.9,11.8,125,112,
6,Kris Dunn,30,7,6,153,5.8,15.0,0.386,3.4,9.5,0.357,2.4,5.4,0.438,0.5,0.0,0.0,,3.4,4.8,8.2,3.1,2.7,1.4,0.3,6.1,15.0,118,114,
7,Derrick Jones Jr.,27,7,1,129,8.5,19.4,0.438,2.4,8.1,0.3,6.0,11.3,0.536,0.5,1.2,3.2,0.375,2.0,3.2,5.2,0.8,1.6,3.6,1.2,1.2,20.6,100,115,
8,Bogdan Bogdanović,32,7,0,117,7.1,19.6,0.364,3.1,10.7,0.292,4.0,8.9,0.45,0.443,2.7,3.1,0.857,2.2,6.7,8.9,6.7,1.3,0.0,4.9,11.1,20.0,94,117,
9,Ben Simmons,28,5,0,42,2.5,7.4,0.333,0.0,0.0,,2.5,7.4,0.333,0.333,0.0,0.0,,3.7,5.0,8.7,5.0,1.2,5.0,2.5,13.6,5.0,92,113,
10,Kobe Brown,25,3,0,15,24.3,27.7,0.875,3.5,3.5,1.0,20.8,24.3,0.857,0.938,3.5,3.5,1.0,0.0,3.5,3.5,13.9,0.0,0.0,0.0,0.0,55.5,194,123,
11,Cam Christie,19,3,0,13,8.0,12.0,0.667,4.0,8.0,0.5,4.0,4.0,1.0,0.833,0.0,0.0,,0.0,8.0,8.0,0.0,4.0,0.0,4.0,0.0,20.0,105,111,
12,Drew Eubanks,27,3,0,13,0.0,8.0,0.0,0.0,0.0,,0.0,8.0,0.0,0.0,16.0,24.0,0.667,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,16.0,99,122,
13,Jordan Miller,25,3,0,13,12.0,28.0,0.429,0.0,4.0,0.0,12.0,24.0,0.5,0.429,4.0,8.0,0.5,0.0,8.0,8.0,16.0,12.0,0.0,0.0,0.0,28.0,115,93,
14,Patty Mills,36,1,0,4,13.0,26.0,0.5,13.0,13.0,1.0,0.0,13.0,0.0,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,39.0,78,124,
