Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,James Harden,35,79,79,2789,9.4,22.9,0.41,4.1,11.8,0.352,5.2,11.1,0.472,0.501,8.9,10.2,0.874,1.0,7.1,8.1,12.1,2.1,1.0,6.0,2.9,31.8,114,110,"MVP-10,AS,NBA3"
2,Ivica Zubac,27,80,80,2624,11.1,17.7,0.628,0.0,0.0,,11.1,17.7,0.628,0.628,2.9,4.4,0.661,5.6,13.3,19.0,4.0,1.0,1.7,2.4,3.2,25.1,129,108,"DPOY-6,DEF2"
3,Norman Powell,31,60,60,1958,11.5,23.8,0.484,4.5,10.8,0.418,7.0,13.0,0.538,0.578,5.4,6.7,0.804,0.5,4.2,4.8,3.1,1.8,0.2,2.7,2.9,32.8,116,113,
4,Derrick Jones Jr.,27,77,55,1873,8.1,15.5,0.526,2.1,5.8,0.356,6.1,9.7,0.627,0.593,2.2,3.1,0.703,2.4,4.5,6.9,1.6,2.1,0.9,1.7,4.0,20.5,118,112,
5,Kris Dunn,30,74,58,1783,5.3,12.1,0.439,2.1,6.2,0.335,3.2,5.9,0.549,0.525,0.4,0.6,0.682,1.5,5.5,6.9,5.8,3.5,0.7,2.0,5.4,13.1,111,108,
6,Amir Coffey,27,72,13,1748,6.8,14.4,0.471,2.8,7.0,0.409,3.9,7.4,0.529,0.57,3.2,3.6,0.891,0.9,3.6,4.5,2.2,1.1,0.2,1.3,3.4,19.6,122,115,
7,Nicolas Batum,36,78,8,1367,3.7,8.6,0.437,3.2,7.3,0.433,0.6,1.3,0.457,0.622,0.6,0.8,0.81,1.7,6.2,7.9,3.0,1.9,1.3,1.2,4.0,11.3,126,111,
8,Kawhi Leonard,33,37,37,1180,12.9,26.0,0.498,3.3,7.9,0.411,9.7,18.1,0.536,0.56,4.1,5.0,0.81,1.5,7.7,9.1,4.8,2.5,0.7,3.0,2.3,33.2,114,109,
9,Kevin Porter Jr.,24,45,2,884,9.6,22.7,0.423,1.4,5.9,0.245,8.1,16.8,0.485,0.455,2.7,4.2,0.645,1.6,7.3,8.9,8.0,2.4,0.6,4.7,3.9,23.3,96,110,
10,Bogdan Bogdanović,32,30,4,750,8.3,17.6,0.474,4.0,9.4,0.427,4.3,8.2,0.528,0.588,1.8,2.1,0.875,0.8,5.3,6.1,6.4,1.4,0.3,2.4,4.6,22.5,120,113,
11,Terance Mann,28,37,12,732,5.9,13.1,0.446,1.7,5.0,0.347,4.1,8.1,0.508,0.513,1.5,2.2,0.719,2.2,5.0,7.2,4.0,1.9,0.7,1.7,4.6,15.0,113,112,
12,Jordan Miller,25,37,0,420,6.8,15.7,0.433,0.9,4.5,0.211,5.9,11.3,0.521,0.463,3.3,4.1,0.8,2.7,4.1,6.8,4.0,2.0,0.6,3.0,3.0,17.8,103,112,
13,Mo Bamba,26,28,2,352,6.7,14.4,0.466,2.1,7.0,0.3,4.6,7.4,0.623,0.539,2.4,3.5,0.68,3.6,13.1,16.8,2.2,1.3,3.9,2.7,6.9,17.9,110,104,
14,Ben Simmons,28,18,0,295,3.8,8.8,0.434,0.0,0.0,,3.8,8.8,0.434,0.434,1.0,1.2,0.857,2.8,8.7,11.5,9.3,2.0,1.2,2.3,4.3,8.7,115,109,
15,Kobe Brown,25,40,0,272,6.0,13.0,0.458,1.1,4.7,0.231,4.9,8.3,0.587,0.5,0.9,1.3,0.714,3.4,8.3,11.8,4.3,1.3,0.7,2.2,4.2,13.9,110,111,
16,Bones Hyland,24,20,0,222,10.0,25.5,0.391,6.9,17.7,0.388,3.1,7.8,0.4,0.526,5.1,5.8,0.885,1.1,4.2,5.3,6.2,4.0,0.9,5.3,5.8,31.9,105,107,
17,Kai Jones,24,28,0,208,6.2,8.5,0.722,0.0,0.5,0.0,6.2,8.0,0.765,0.722,2.1,2.8,0.75,3.6,7.3,10.9,2.4,1.4,3.1,2.4,5.4,14.4,131,108,
18,Drew Eubanks,27,24,0,178,7.5,13.6,0.551,0.0,0.3,0.0,7.5,13.3,0.563,0.551,3.0,3.9,0.786,5.5,10.5,16.0,2.5,0.6,1.9,2.8,4.7,18.0,117,110,
19,Patty Mills,36,12,0,61,8.1,16.1,0.5,7.3,14.5,0.5,0.8,1.6,0.5,0.725,6.5,7.3,0.889,0.8,0.0,0.8,4.0,0.8,0.0,0.8,9.7,29.9,156,118,
20,Cam Christie,19,13,0,59,5.8,20.0,0.292,1.7,10.8,0.154,4.2,9.2,0.455,0.333,1.7,3.3,0.5,2.5,7.5,10.0,5.0,4.2,0.8,1.7,3.3,15.0,86,105,
21,Trentyn Flowers,19,6,0,27,7.3,20.1,0.364,0.0,3.6,0.0,7.3,16.4,0.444,0.364,5.5,5.5,1.0,1.8,5.5,7.3,0.0,0.0,0.0,1.8,7.3,20.1,92,117,
22,MarJon Beauchamp,24,3,0,17,11.6,20.3,0.571,5.8,8.7,0.667,5.8,11.6,0.5,0.714,5.8,11.6,0.5,5.8,2.9,8.7,5.8,0.0,0.0,2.9,5.8,34.8,133,118,
23,Patrick Baldwin Jr.,22,2,0,6,16.4,16.4,1.0,16.4,16.4,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,24.6,24.6,8.2,0.0,0.0,0.0,16.4,49.2,285,105,
