Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3409,7075,0.482,1022,2738,0.373,2387,4337,0.55,1416,1776,0.797,841,2750,3591,2064,773,370,1220,1503,9256
Team/G,,241.5,41.6,86.3,0.482,12.5,33.4,0.373,29.1,52.9,0.55,17.3,21.7,0.797,10.3,33.5,43.8,25.2,9.4,4.5,14.9,18.3,112.9
Lg Rank,,9,17,26,6.0,25,29,7.0,12,13,16.0,10,17,7.0,23,10,17,23,3,20,22,14,20
Year/Year,,0.5%,-1.8%,-0.5%,-0.007,-1.4%,0.7%,-0.008,-2.1%,-1.2%,-0.005,-5.5%,-2.3%,-0.028,2.3%,1.8%,1.9%,-1.6%,20.8%,-10.4%,13.2%,-1.1%,-2.4%
Opponent,82.0,19805,3240,7032,0.461,1064,3038,0.35,2176,3994,0.545,1330,1723,0.772,798,2605,3403,2105,723,352,1233,1458,8874
Opponent/G,,241.5,39.5,85.8,0.461,13.0,37.0,0.35,26.5,48.7,0.545,16.2,21.0,0.772,9.7,31.8,41.5,25.7,8.8,4.3,15.0,17.8,108.2
Lg Rank,,9,3,3,8.0,9,10,5.0,2,3,15.0,9,9,7.0,2,4,1,9,23,6,10,26,4
Year/Year,,0.5%,-5.1%,-3.5%,-0.008,0.9%,4.7%,-0.013,-7.8%,-8.9%,0.007,-0.2%,0.3%,-0.003,-12.2%,2.1%,-1.6%,-2.8%,21.1%,-8.3%,15.3%,-5.1%,-3.7%
