unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Victor Wembanyama,34:27,4,14,.286,1,5,.200,0,0,,2,7,9,2,1,4,6,4,9,1.9,-3,True,,SAS,PHO,PHO,SAS,False,True,30278e4ed167814178e86eb81a204037adbc2b01,202511020PHO,"San Antonio Spurs at Phoenix Suns Box Score, November 2, 2025",2025-12-31T08:15:20.611759,box-SAS-game-basic
Stephon Castle,34:06,10,16,.625,2,5,.400,4,4,1.000,2,5,7,5,2,1,2,5,26,23.9,-15,True,,SAS,PHO,PHO,SAS,False,True,6d5688a81e54b44fe201803c4f5019beb3b914c4,202511020PHO,"San Antonio Spurs at Phoenix Suns Box Score, November 2, 2025",2025-12-31T08:15:20.611759,box-SAS-game-basic
Devin Vassell,31:51,2,9,.222,0,6,.000,0,0,,0,3,3,2,0,0,1,2,4,-1.0,-23,True,,SAS,PHO,PHO,SAS,False,True,8c69e2bfc1a38434425f337c9d3960db97c10e3f,202511020PHO,"San Antonio Spurs at Phoenix Suns Box Score, November 2, 2025",2025-12-31T08:15:20.611759,box-SAS-game-basic
Julian Champagnie,28:54,2,4,.500,1,3,.333,4,4,1.000,2,2,4,1,2,0,1,3,9,9.5,-17,True,,SAS,PHO,PHO,SAS,False,True,04e0514e04487e731c5cc37216d8b088c65ac288,202511020PHO,"San Antonio Spurs at Phoenix Suns Box Score, November 2, 2025",2025-12-31T08:15:20.611759,box-SAS-game-basic
Harrison Barnes,27:25,3,6,.500,3,6,.500,4,4,1.000,2,2,4,2,1,0,1,1,13,13.0,-25,True,,SAS,PHO,PHO,SAS,False,True,711b05bdc7511bb5d9f4242852aec7d08d321e03,202511020PHO,"San Antonio Spurs at Phoenix Suns Box Score, November 2, 2025",2025-12-31T08:15:20.611759,box-SAS-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,SAS,PHO,PHO,SAS,False,True,cab803c08ef706fa4d1c0d1e76bf1f741f5b5c0f,202511020PHO,"San Antonio Spurs at Phoenix Suns Box Score, November 2, 2025",2025-12-31T08:15:20.611759,box-SAS-game-basic
Keldon Johnson,24:26,8,14,.571,1,4,.250,2,5,.400,1,2,3,2,0,0,2,0,19,11.9,-2,True,,SAS,PHO,PHO,SAS,False,True,f24f7e1ce0998a82db9b1d4b657492413fd963eb,202511020PHO,"San Antonio Spurs at Phoenix Suns Box Score, November 2, 2025",2025-12-31T08:15:20.611759,box-SAS-game-basic
Jordan McLaughlin,18:40,1,7,.143,0,6,.000,1,1,1.000,2,1,3,4,2,0,0,1,3,4.6,+12,True,,SAS,PHO,PHO,SAS,False,True,7c18bc13a1b3fcef65a54a15bd0d37323056ea9d,202511020PHO,"San Antonio Spurs at Phoenix Suns Box Score, November 2, 2025",2025-12-31T08:15:20.611759,box-SAS-game-basic
Dylan Harper,11:01,5,8,.625,0,0,,2,2,1.000,1,0,1,0,0,0,1,0,12,8.1,-7,True,,SAS,PHO,PHO,SAS,False,True,c26920830e9d438c70878dac19160ba2290627b1,202511020PHO,"San Antonio Spurs at Phoenix Suns Box Score, November 2, 2025",2025-12-31T08:15:20.611759,box-SAS-game-basic
Carter Bryant,9:42,4,8,.500,1,3,.333,1,1,1.000,0,1,1,0,2,0,0,1,10,7.9,+8,True,,SAS,PHO,PHO,SAS,False,True,b5cf9fabf81e2691387d051e2b9057ada8ca0cf6,202511020PHO,"San Antonio Spurs at Phoenix Suns Box Score, November 2, 2025",2025-12-31T08:15:20.611759,box-SAS-game-basic
