Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Davion Mitchell,27.0,PG,25,25,761,100,0,0,0,0,4.9,4.4,25,7,33,1,16,15,474,2,11,
2.0,Andrew Wiggins,30.0,SF,23,23,757,0,24,44,32,0,0.6,-6.5,14,21,38,3,26,4,159,5,15,
3.0,Jaime Jaquez Jr.,24.0,SF,25,0,731,2,19,40,39,0,6.7,8.4,21,20,32,7,38,0,297,10,24,
4.0,Norman Powell,32.0,SG,21,21,648,4,95,1,0,0,5.8,5.5,10,20,18,3,53,2,116,10,18,
5.0,Kel'el Ware,21.0,C,26,16,622,0,0,0,0,100,-2.4,-11.3,14,8,36,6,24,1,35,9,11,
6.0,Bam Adebayo,28.0,C,20,20,618,0,0,0,21,79,7.9,9.0,12,17,9,2,45,2,119,8,8,
7.0,Pelle Larsson,24.0,SG,24,16,525,0,33,66,0,0,1.6,-2.8,19,4,25,0,29,15,183,6,10,
8.0,Simone Fontecchio,30.0,SF,25,1,473,0,0,26,73,1,0.6,-4.2,11,4,24,4,15,0,94,4,9,
9.0,Dru Smith,28.0,SG,26,1,440,98,2,0,0,0,2.6,-0.9,11,11,25,0,18,8,175,4,15,
10.0,Nikola Jović,22.0,PF,19,1,347,0,0,0,62,38,4.1,1.2,18,11,24,3,21,0,117,7,4,
11.0,Tyler Herro,26.0,SG,6,6,191,0,62,38,0,0,5.1,2.2,5,2,6,0,11,0,33,4,4,
12.0,Keshad Johnson,24.0,SF,10,0,119,0,12,55,31,2,2.7,-0.6,1,1,6,1,5,1,3,1,5,
13.0,Jahmir Young,25.0,PG,5,0,24,100,0,0,0,0,-25.0,-28.8,0,2,3,0,0,0,11,0,3,
14.0,Myron Gardner,24.0,SF,4,0,9,0,9,91,0,0,-24.8,-28.2,0,0,1,0,0,0,3,0,0,
15.0,Kasparas Jakučionis,19.0,PG,1,0,1,100,0,0,0,0,-66.7,-70.0,0,0,0,0,0,0,0,0,1,
,Team Totals,,,26,26,6266,20,20,20,20,20,3.2,0.4,161,128,280,30,301,48,1819,70,138,
