Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Davion Mitchell,27.0,25,25,761,99,195,0.508,26,67,0.388,73,128,0.57,0.574,23,36,0.639,10,59,69,192,32,2,36,72,247,0,
2.0,Andrew Wiggins,30.0,23,23,757,150,312,0.481,41,108,0.38,109,204,0.534,0.546,40,57,0.702,35,75,110,66,25,27,41,58,381,0,
3.0,Jaime Jaquez Jr.,24.0,25,0,731,155,302,0.513,8,37,0.216,147,265,0.555,0.526,66,86,0.767,35,109,144,124,20,6,55,57,384,0,
4.0,Norman Powell,32.0,21,21,648,168,341,0.493,63,147,0.429,105,194,0.541,0.585,113,132,0.856,8,70,78,52,24,6,40,51,512,0,
5.0,Kel'el Ware,21.0,26,16,622,112,210,0.533,24,59,0.407,88,151,0.583,0.59,40,49,0.816,83,183,266,14,24,35,30,48,288,0,
6.0,Bam Adebayo,28.0,20,20,618,138,287,0.481,33,97,0.34,105,190,0.553,0.538,75,96,0.781,27,153,180,50,20,18,35,26,384,0,
7.0,Pelle Larsson,24.0,24,16,525,71,160,0.444,25,74,0.338,46,86,0.535,0.522,42,54,0.778,11,49,60,76,13,5,25,46,209,0,
8.0,Simone Fontecchio,30.0,25,1,473,78,193,0.404,51,139,0.367,27,54,0.5,0.536,32,39,0.821,11,63,74,40,11,5,25,43,239,0,
9.0,Dru Smith,28.0,26,1,440,58,131,0.443,20,55,0.364,38,76,0.5,0.519,28,36,0.778,24,44,68,72,38,8,24,42,164,0,
10.0,Nikola Jović,22.0,19,1,347,46,118,0.39,17,60,0.283,29,58,0.5,0.462,28,39,0.718,11,56,67,50,10,7,35,40,137,0,
11.0,Tyler Herro,26.0,6,6,191,50,99,0.505,15,37,0.405,35,62,0.565,0.581,24,26,0.923,3,27,30,14,6,3,7,9,139,0,
12.0,Keshad Johnson,24.0,10,0,119,13,38,0.342,4,16,0.25,9,22,0.409,0.395,9,13,0.692,11,19,30,1,5,4,3,10,39,0,
13.0,Jahmir Young,25.0,5,0,24,4,11,0.364,2,5,0.4,2,6,0.333,0.455,0,0,,0,2,2,4,1,0,2,3,10,0,
14.0,Myron Gardner,24.0,4,0,9,2,2,1.0,2,2,1.0,0,0,,1.5,0,0,,0,2,2,1,0,0,0,4,6,0,
15.0,Kasparas Jakučionis,19.0,1,0,1,0,2,0.0,0,0,,0,2,0.0,0.0,0,0,,0,0,0,0,1,0,0,0,0,0,
,Team Totals,,26,26,6266,1144,2401,0.476,331,903,0.367,813,1498,0.543,0.545,520,663,0.784,269,911,1180,756,230,126,358,509,3139,0,
