Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,26.0,6265,1144,2401,0.476,331,903,0.367,813,1498,0.543,520,663,0.784,269,911,1180,756,230,126,370,509,3139
Team/G,,241.0,44.0,92.3,0.476,12.7,34.7,0.367,31.3,57.6,0.543,20.0,25.5,0.784,10.3,35.0,45.4,29.1,8.8,4.8,14.2,19.6,120.7
Lg Rank,,15,4,1,12.0,20,21,10.0,4,4,19.0,13,13,19.0,23,2,8,5,10,15,8,4,5
Year/Year,,-0.9%,8.7%,6.1%,0.012,-7.1%,-6.9%,-0.001,16.9%,15.9%,0.005,25.3%,26.4%,-0.007,6.3%,4.1%,4.6%,10.1%,8.6%,26.6%,4.8%,25.9%,9.2%
Opponent,26.0,6265,1112,2486,0.447,362,1074,0.337,750,1412,0.531,475,598,0.794,344,915,1259,707,220,138,410,534,3061
Opponent/G,,241.0,42.8,95.6,0.447,13.9,41.3,0.337,28.8,54.3,0.531,18.3,23.0,0.794,13.2,35.2,48.4,27.2,8.5,5.3,15.8,20.5,117.7
Lg Rank,,15,23,30,3.0,22,29,4.0,15,23,6.0,8,6,20.0,29,27,29,20,14,23,9,20,22
Year/Year,,-0.9%,3.7%,8.0%,-0.019,2.1%,8.9%,-0.023,4.4%,7.2%,-0.014,31.5%,28.5%,0.018,23.3%,3.7%,8.4%,2.5%,12.3%,13.9%,14.1%,21.2%,7.0%
