Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Andrew Wiggins,30.0,SF,23,23,32.9,6.5,13.6,0.481,1.8,4.7,0.38,4.7,8.9,0.534,0.546,1.7,2.5,0.702,1.5,3.3,4.8,2.9,1.1,1.2,1.8,2.5,16.6,
2.0,Tyler Herro,26.0,SG,6,6,31.8,8.3,16.5,0.505,2.5,6.2,0.405,5.8,10.3,0.565,0.581,4.0,4.3,0.923,0.5,4.5,5.0,2.3,1.0,0.5,1.2,1.5,23.2,
3.0,Bam Adebayo,28.0,C,20,20,30.9,6.9,14.4,0.481,1.7,4.9,0.34,5.3,9.5,0.553,0.538,3.8,4.8,0.781,1.4,7.7,9.0,2.5,1.0,0.9,1.8,1.3,19.2,
4.0,Norman Powell,32.0,SG,21,21,30.9,8.0,16.2,0.493,3.0,7.0,0.429,5.0,9.2,0.541,0.585,5.4,6.3,0.856,0.4,3.3,3.7,2.5,1.1,0.3,1.9,2.4,24.4,
5.0,Davion Mitchell,27.0,PG,25,25,30.4,4.0,7.8,0.508,1.0,2.7,0.388,2.9,5.1,0.57,0.574,0.9,1.4,0.639,0.4,2.4,2.8,7.7,1.3,0.1,1.4,2.9,9.9,
6.0,Jaime Jaquez Jr.,24.0,SF,25,0,29.2,6.2,12.1,0.513,0.3,1.5,0.216,5.9,10.6,0.555,0.526,2.6,3.4,0.767,1.4,4.4,5.8,5.0,0.8,0.2,2.2,2.3,15.4,
7.0,Kel'el Ware,21.0,C,26,16,23.9,4.3,8.1,0.533,0.9,2.3,0.407,3.4,5.8,0.583,0.59,1.5,1.9,0.816,3.2,7.0,10.2,0.5,0.9,1.3,1.2,1.8,11.1,
8.0,Pelle Larsson,24.0,SG,24,16,21.9,3.0,6.7,0.444,1.0,3.1,0.338,1.9,3.6,0.535,0.522,1.8,2.3,0.778,0.5,2.0,2.5,3.2,0.5,0.2,1.0,1.9,8.7,
9.0,Simone Fontecchio,30.0,SF,25,1,18.9,3.1,7.7,0.404,2.0,5.6,0.367,1.1,2.2,0.5,0.536,1.3,1.6,0.821,0.4,2.5,3.0,1.6,0.4,0.2,1.0,1.7,9.6,
10.0,Nikola Jović,22.0,PF,19,1,18.3,2.4,6.2,0.39,0.9,3.2,0.283,1.5,3.1,0.5,0.462,1.5,2.1,0.718,0.6,2.9,3.5,2.6,0.5,0.4,1.8,2.1,7.2,
11.0,Dru Smith,28.0,SG,26,1,16.9,2.2,5.0,0.443,0.8,2.1,0.364,1.5,2.9,0.5,0.519,1.1,1.4,0.778,0.9,1.7,2.6,2.8,1.5,0.3,0.9,1.6,6.3,
12.0,Keshad Johnson,24.0,SF,10,0,11.9,1.3,3.8,0.342,0.4,1.6,0.25,0.9,2.2,0.409,0.395,0.9,1.3,0.692,1.1,1.9,3.0,0.1,0.5,0.4,0.3,1.0,3.9,
13.0,Jahmir Young,25.0,PG,5,0,4.8,0.8,2.2,0.364,0.4,1.0,0.4,0.4,1.2,0.333,0.455,0.0,0.0,,0.0,0.4,0.4,0.8,0.2,0.0,0.4,0.6,2.0,
14.0,Myron Gardner,24.0,SF,4,0,2.3,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.5,0.5,0.3,0.0,0.0,0.0,1.0,1.5,
15.0,Kasparas Jakučionis,19.0,PG,1,0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
,Team Totals,,,26,26,241.0,44.0,92.3,0.476,12.7,34.7,0.367,31.3,57.6,0.543,0.545,20.0,25.5,0.784,10.3,35.0,45.4,29.1,8.8,4.8,14.2,19.6,120.7,
