Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Zach LaVine,27.0,77,77,2768,673,1388,0.485,204,544,0.375,469,844,0.556,0.558,363,428,0.848,42,303,345,327,69,18,194,159,1913,0,
2.0,Nikola Vučević,32.0,82,82,2746,597,1148,0.52,121,347,0.349,476,801,0.594,0.573,132,158,0.835,159,744,903,265,60,57,139,179,1447,1,
3.0,DeMar DeRozan,33.0,74,74,2682,657,1303,0.504,46,142,0.324,611,1161,0.526,0.522,456,523,0.872,34,309,343,377,83,36,153,186,1816,0,"CPOY-3,AS"
4.0,Patrick Williams,21.0,82,65,2323,314,677,0.464,115,277,0.415,199,400,0.498,0.549,90,105,0.857,78,249,327,100,72,70,101,147,833,0,
5.0,Ayo Dosunmu,23.0,80,51,2098,281,570,0.493,59,189,0.312,222,381,0.583,0.545,66,82,0.805,45,175,220,206,62,26,99,182,687,0,
6.0,Coby White,22.0,74,2,1730,263,594,0.443,128,344,0.372,135,250,0.54,0.551,61,70,0.871,16,196,212,204,54,6,74,122,715,0,
7.0,Alex Caruso,28.0,67,36,1575,130,286,0.455,55,151,0.364,75,135,0.556,0.551,59,73,0.808,42,154,196,193,98,46,77,159,374,0,"DPOY-11,DEF1"
8.0,Derrick Jones Jr.,25.0,64,0,893,115,230,0.5,27,80,0.338,88,150,0.587,0.559,62,84,0.738,60,93,153,34,29,37,25,86,319,0,
9.0,Andre Drummond,29.0,67,0,849,166,274,0.606,0,3,0.0,166,271,0.613,0.606,67,125,0.536,138,306,444,33,45,27,75,117,399,0,
10.0,Goran Dragić,36.0,51,0,787,127,299,0.425,45,128,0.352,82,171,0.48,0.5,27,41,0.659,13,56,69,139,11,4,56,63,326,0,
11.0,Patrick Beverley,34.0,22,22,605,47,119,0.395,25,81,0.309,22,38,0.579,0.5,8,15,0.533,20,87,107,76,23,16,18,63,127,0,
12.0,Javonte Green,29.0,32,1,480,61,108,0.565,13,35,0.371,48,73,0.658,0.625,30,45,0.667,27,61,88,23,24,21,20,52,165,0,
13.0,Dalen Terry,20.0,38,0,214,32,72,0.444,7,27,0.259,25,45,0.556,0.493,14,21,0.667,12,25,37,22,11,5,8,24,85,0,
14.0,Carlik Jones,25.0,7,0,56,6,15,0.4,3,6,0.5,3,9,0.333,0.5,5,8,0.625,1,4,5,6,2,0,2,2,20,0,
15.0,Terry Taylor,23.0,5,0,36,9,10,0.9,1,1,1.0,8,9,0.889,0.95,1,4,0.25,5,3,8,0,0,1,0,2,20,0,
16.0,Tony Bradley,25.0,12,0,33,6,12,0.5,3,5,0.6,3,7,0.429,0.625,4,4,1.0,1,10,11,1,1,1,1,2,19,0,
17.0,Marko Simonovic,23.0,7,0,20,2,7,0.286,1,4,0.25,1,3,0.333,0.357,1,2,0.5,1,1,2,0,0,0,0,5,6,0,
18.0,Malcolm Hill,27.0,5,0,9,2,4,0.5,1,3,0.333,1,1,1.0,0.625,0,0,,0,3,3,0,0,0,0,1,5,0,
,Team Totals,,82,82,19904,3488,7116,0.49,854,2367,0.361,2634,4749,0.555,0.55,1446,1788,0.809,694,2779,3473,2006,644,371,1042,1551,9276,1,
