Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19905,3488,7116,0.49,854,2367,0.361,2634,4749,0.555,1446,1788,0.809,694,2779,3473,2006,644,371,1097,1551,9276
Team/G,,242.7,42.5,86.8,0.49,10.4,28.9,0.361,32.1,57.9,0.555,17.6,21.8,0.809,8.5,33.9,42.4,24.5,7.9,4.5,13.4,18.9,113.1
Lg Rank,,4,11,21,4.0,30,30,16.0,2,5,13.0,21,26,5.0,28,9,22,20,7,19,8,8,22
Year/Year,,0.9%,1.9%,-0.2%,0.01,-2.1%,0.1%,-0.008,3.3%,-0.3%,0.019,0.7%,1.2%,-0.004,-2.4%,0.7%,0.1%,2.5%,10.1%,10.4%,4.2%,0.7%,1.4%
Opponent,82.0,19905,3339,7142,0.468,1086,3042,0.357,2253,4100,0.55,1406,1806,0.779,791,2763,3554,2131,546,389,1234,1537,9170
Opponent/G,,242.7,40.7,87.1,0.468,13.2,37.1,0.357,27.5,50.0,0.55,17.1,22.0,0.779,9.6,33.7,43.3,26.0,6.7,4.7,15.0,18.7,111.8
Lg Rank,,4,6,9,8.0,29,29,13.0,2,5,14.0,5,6,13.0,5,23,16,22,6,18,8,27,7
Year/Year,,0.9%,-1.7%,-0.4%,-0.006,13.1%,16.1%,-0.009,-7.6%,-9.9%,0.014,-1.7%,0.4%,-0.016,3.5%,-0.5%,0.4%,4.0%,-6.5%,-5.1%,15.2%,3.2%,-0.2%
