Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19855,3533,7590,0.465,995,2797,0.356,2538,4793,0.53,1572,1944,0.809,934,2645,3579,2002,676,341,1069,1722,9633
Team/G,,242.1,43.1,92.6,0.465,12.1,34.1,0.356,31.0,58.5,0.53,19.2,23.7,0.809,11.4,32.3,43.6,24.4,8.2,4.2,13.0,21.0,117.5
Lg Rank,,8,6,2,24.0,15,12,17.0,9,4,25.0,9,14,6.0,8,21,14,21,4,22,5,24,5
Year/Year,,0.3%,12.5%,3.8%,0.036,0.4%,-8.8%,0.033,18.0%,12.9%,0.023,27.5%,19.1%,0.053,9.4%,-8.4%,-4.3%,9.9%,8.7%,-10.3%,-6.6%,15.0%,13.2%
Opponent,82.0,19855,3437,7252,0.474,1059,2955,0.358,2378,4297,0.553,1611,2090,0.771,982,2841,3823,2126,572,454,1375,1675,9544
Opponent/G,,242.1,41.9,88.4,0.474,12.9,36.0,0.358,29.0,52.4,0.553,19.6,25.5,0.771,12.0,34.6,46.6,25.9,7.0,5.5,16.8,20.4,116.4
Lg Rank,,8,17,16,17.0,23,24,15.0,12,9,18.0,26,26,6.0,29,29,30,20,9,28,1,10,19
Year/Year,,0.3%,1.1%,-2.3%,0.016,-5.3%,-6.8%,0.006,4.3%,1.1%,0.017,28.3%,28.3%,-0.0,8.4%,-7.2%,-3.6%,-0.7%,-17.7%,-7.3%,26.6%,14.5%,4.1%
