Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Julius Randle,31.0,PF,27,27,915,0.492,12.3,0.681,0.286,0.218,0.124,0.054,0.319,0.56,0.672,0.484,0.509,0.391,0.346,0.417,0.851,0.044,18,0.235,0.344,0,0,
2.0,Jaden McDaniels,25.0,PF,26,26,857,0.51,11.8,0.698,0.227,0.308,0.123,0.039,0.302,0.549,0.743,0.474,0.421,0.417,0.419,0.61,0.949,0.071,18,0.484,0.467,0,0,
3.0,Donte DiVincenzo,29.0,SG,27,27,853,0.413,20.6,0.253,0.096,0.106,0.038,0.014,0.747,0.514,0.607,0.419,0.455,0.75,0.379,0.605,0.964,0.017,5,0.233,0.353,0,0,
4.0,Rudy Gobert,33.0,C,27,27,843,0.746,2.3,1.0,0.734,0.254,0.006,0.006,0.0,0.746,0.827,0.545,0.0,0.0,,0.713,,0.451,75,,,0,0,
5.0,Naz Reid,26.0,C,27,0,715,0.457,16.6,0.447,0.125,0.241,0.077,0.003,0.553,0.547,0.718,0.52,0.375,0.0,0.384,0.513,0.939,0.019,3,0.384,0.424,1,0,
6.0,Anthony Edwards,24.0,SG,20,20,687,0.5,15.4,0.583,0.192,0.187,0.106,0.098,0.417,0.56,0.811,0.472,0.439,0.368,0.416,0.302,0.597,0.039,15,0.068,0.364,0,0,
7.0,Mike Conley,38.0,PG,24,5,459,0.363,19.3,0.304,0.098,0.137,0.059,0.01,0.696,0.355,0.5,0.286,0.333,0.0,0.366,0.909,0.923,0.0,0,0.239,0.412,0,0,
8.0,Jaylen Clark,24.0,SG,25,0,368,0.419,13.9,0.495,0.29,0.161,0.043,0.0,0.505,0.522,0.63,0.467,0.0,,0.319,0.375,1.0,0.065,6,0.723,0.353,0,0,
9.0,Rob Dillingham,21.0,PG,24,0,253,0.362,11.7,0.781,0.248,0.276,0.133,0.124,0.219,0.378,0.577,0.241,0.5,0.154,0.304,0.419,0.714,0.019,2,0.174,0.5,0,0,
10.0,Terrence Shannon Jr.,25.0,SG,18,0,249,0.4,12.9,0.571,0.371,0.143,0.043,0.014,0.429,0.4,0.577,0.1,0.0,0.0,0.4,0.625,0.75,0.057,3,0.5,0.267,0,0,
11.0,Bones Hyland,25.0,PG,18,3,210,0.493,17.7,0.366,0.254,0.056,0.056,0.0,0.634,0.731,0.722,0.5,1.0,,0.356,0.368,0.625,0.0,0,0.156,0.286,0,0,
12.0,Leonard Miller,22.0,SF,9,0,38,0.5,11.8,0.583,0.333,0.25,0.0,0.0,0.417,0.857,1.0,0.667,,,0.0,0.833,,0.0,0,0.8,0.0,0,0,
13.0,Joan Beringer,19.0,PF,9,0,37,0.727,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.727,0.727,,,,,0.875,,0.727,8,,,0,0,
14.0,Joe Ingles,38.0,SF,8,0,23,0.0,27.4,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,0.0,,0,0,
15.0,Johnny Juzang,24.0,SG,8,0,22,0.333,22.5,0.222,0.0,0.0,0.111,0.111,0.778,0.5,,,0.0,1.0,0.286,0.0,1.0,0.0,0,0.429,0.333,0,0,
,Team Totals,,,27,27,6529,0.483,14.5,0.574,0.245,0.204,0.084,0.04,0.426,0.562,0.723,0.46,0.44,0.358,0.376,0.513,0.853,0.07,153,0.286,0.381,1,0,
