Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,27.0,6530,1146,2373,0.483,380,1011,0.376,766,1362,0.562,553,720,0.768,303,881,1184,717,226,135,404,610,3225
Team/G,,241.9,42.4,87.9,0.483,14.1,37.4,0.376,28.4,50.4,0.562,20.5,26.7,0.768,11.2,32.6,43.9,26.6,8.4,5.0,15.0,22.6,119.4
Lg Rank,,4,12,25,9.0,8,13,6.0,16,20,7.0,12,6,24.0,16,13,18,12,15,13,15,27,7
Year/Year,,0.0%,3.5%,0.3%,0.015,-6.4%,-6.1%,-0.001,9.2%,5.7%,0.018,19.0%,22.2%,-0.021,1.3%,-1.8%,-1.0%,1.7%,4.9%,1.0%,3.5%,23.7%,4.5%
Opponent,27.0,6530,1111,2405,0.462,323,912,0.354,788,1493,0.528,548,710,0.772,310,851,1161,675,216,107,395,603,3093
Opponent/G,,241.9,41.1,89.1,0.462,12.0,33.8,0.354,29.2,55.3,0.528,20.3,26.3,0.772,11.5,31.5,43.0,25.0,8.0,4.0,14.6,22.3,114.6
Lg Rank,,4,9,15,8.0,4,2,11.0,19,26,4.0,21,23,7.0,17,11,12,8,9,3,18,6,10
Year/Year,,0.0%,1.7%,1.3%,0.002,-5.7%,-6.1%,0.002,5.0%,6.3%,-0.007,29.6%,28.8%,0.005,3.9%,-1.0%,0.3%,0.9%,-4.5%,-11.7%,-0.4%,16.6%,4.8%
