Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Julius Randle,31.0,27,27,915,210,427,0.492,47,136,0.346,163,291,0.56,0.547,154,187,0.824,43,151,194,155,29,4,73,71,621,2,
2.0,Jaden McDaniels,25.0,26,26,857,157,308,0.51,39,93,0.419,118,215,0.549,0.573,55,64,0.859,32,93,125,71,31,25,48,95,408,0,
3.0,Donte DiVincenzo,29.0,27,27,853,121,293,0.413,83,219,0.379,38,74,0.514,0.555,49,62,0.79,28,90,118,102,33,14,35,65,374,0,
4.0,Rudy Gobert,33.0,27,27,843,129,173,0.746,0,0,,129,173,0.746,0.746,56,106,0.528,101,183,284,53,13,41,41,79,314,0,
5.0,Naz Reid,26.0,27,0,715,142,311,0.457,66,172,0.384,76,139,0.547,0.563,27,35,0.771,30,136,166,67,28,23,39,71,377,0,
6.0,Anthony Edwards,24.0,20,20,687,193,386,0.5,67,161,0.416,126,225,0.56,0.587,120,144,0.833,15,83,98,76,24,16,60,42,573,0,
7.0,Mike Conley,38.0,24,5,459,37,102,0.363,26,71,0.366,11,31,0.355,0.49,27,29,0.931,9,35,44,77,14,3,17,42,127,0,
8.0,Jaylen Clark,24.0,25,0,368,39,93,0.419,15,47,0.319,24,46,0.522,0.5,18,30,0.6,26,27,53,12,20,3,9,42,111,0,
9.0,Rob Dillingham,21.0,24,0,253,38,105,0.362,7,23,0.304,31,82,0.378,0.395,10,14,0.714,5,21,26,46,16,2,25,27,93,0,
10.0,Terrence Shannon Jr.,25.0,18,0,249,28,70,0.4,12,30,0.4,16,40,0.4,0.486,19,25,0.76,6,22,28,14,6,1,14,28,87,0,
11.0,Bones Hyland,25.0,18,3,210,35,71,0.493,16,45,0.356,19,26,0.731,0.606,12,14,0.857,4,18,22,33,8,1,16,27,98,0,
12.0,Leonard Miller,22.0,9,0,38,6,12,0.5,0,5,0.0,6,7,0.857,0.5,3,5,0.6,1,10,11,4,2,0,4,7,15,0,
13.0,Joan Beringer,19.0,9,0,37,8,11,0.727,0,0,,8,11,0.727,0.727,2,3,0.667,2,10,12,0,1,2,2,9,18,0,
14.0,Joe Ingles,38.0,8,0,23,0,2,0.0,0,2,0.0,0,0,,0.0,0,0,,0,0,0,6,1,0,0,2,0,0,
15.0,Johnny Juzang,24.0,8,0,22,3,9,0.333,2,7,0.286,1,2,0.5,0.444,1,2,0.5,1,2,3,1,0,0,1,3,9,0,
,Team Totals,,27,27,6529,1146,2373,0.483,380,1011,0.376,766,1362,0.562,0.563,553,720,0.768,303,881,1184,717,226,135,384,610,3225,2,
