Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Julius Randle,31.0,PF,27,27,915,0,0,2,95,4,7.4,7.2,33,24,25,8,86,1,397,23,21,
2.0,Jaden McDaniels,25.0,PF,26,26,857,0,1,93,6,0,8.5,9.2,23,14,38,7,32,7,164,10,18,
3.0,Donte DiVincenzo,29.0,SG,27,27,853,46,53,1,0,0,9.6,12.2,20,12,30,3,17,6,244,6,5,
4.0,Rudy Gobert,33.0,C,27,27,843,0,0,0,0,100,8.7,9.6,15,15,36,9,47,3,139,11,8,
5.0,Naz Reid,26.0,C,27,0,715,0,0,0,45,55,2.1,-6.9,20,13,42,5,16,5,167,5,16,
6.0,Anthony Edwards,24.0,SG,20,20,687,2,67,32,0,0,4.4,-1.9,28,19,13,5,66,2,186,16,11,
7.0,Mike Conley,38.0,PG,24,5,459,100,0,0,0,0,1.2,-6.2,10,2,27,2,6,6,182,0,0,
8.0,Jaylen Clark,24.0,SG,25,0,368,8,69,24,0,0,6.9,2.3,4,1,18,2,14,2,26,4,4,
9.0,Rob Dillingham,21.0,PG,24,0,253,84,16,0,0,0,-5.1,-12.9,20,5,16,0,7,2,114,2,12,
10.0,Terrence Shannon Jr.,25.0,SG,18,0,249,0,30,59,11,0,-14.6,-24.6,8,4,17,0,12,4,34,0,9,
11.0,Bones Hyland,25.0,PG,18,3,210,97,3,0,0,0,8.0,3.3,12,1,8,2,3,1,80,0,3,
12.0,Leonard Miller,22.0,SF,9,0,38,0,0,0,96,4,-2.2,-7.8,1,2,3,1,2,1,9,1,0,
13.0,Joan Beringer,19.0,PF,9,0,37,0,0,0,2,98,0.1,-5.4,1,0,5,1,2,0,0,1,0,
14.0,Joe Ingles,38.0,SF,8,0,23,0,0,100,0,0,0.9,-4.5,0,0,2,0,0,0,14,0,0,
15.0,Johnny Juzang,24.0,SG,8,0,22,0,52,37,11,0,26.4,21.5,1,0,3,0,1,0,2,0,0,
,Team Totals,,,27,27,6529,20,20,20,20,20,5.3,2.5,196,112,283,45,311,40,1758,79,107,
