Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Julius Randle,31.0,PF,27,27,915,20.9,0.61,0.319,0.438,5.3,18.1,11.8,26.1,1.5,0.4,12.5,26.9,2.3,1.1,3.4,0.179,3.4,0.2,3.6,1.3,
2.0,Jaden McDaniels,25.0,PF,26,26,857,14.3,0.607,0.302,0.208,4.2,11.9,8.1,11.9,1.7,2.6,12.5,18.9,1.0,1.1,2.0,0.113,-0.9,0.6,-0.3,0.4,
3.0,Donte DiVincenzo,29.0,SG,27,27,853,14.1,0.584,0.747,0.212,3.7,11.6,7.7,16.3,1.9,1.4,9.9,17.6,1.3,1.0,2.3,0.128,1.0,0.5,1.5,0.8,
4.0,Rudy Gobert,33.0,C,27,27,843,17.9,0.715,0.0,0.613,13.6,23.8,18.8,8.7,0.7,4.3,15.7,13.1,2.0,1.2,3.2,0.184,0.3,0.6,0.9,0.6,
5.0,Naz Reid,26.0,C,27,0,715,16.2,0.578,0.553,0.113,4.7,20.9,12.9,13.8,1.9,2.8,10.7,21.6,0.7,1.1,1.8,0.12,0.9,1.0,1.9,0.7,
6.0,Anthony Edwards,24.0,SG,20,20,687,22.8,0.638,0.417,0.373,2.5,13.2,7.9,18.5,1.7,2.0,11.8,31.3,1.5,0.8,2.4,0.166,5.4,0.0,5.4,1.3,
7.0,Mike Conley,38.0,PG,24,5,459,10.2,0.553,0.696,0.284,2.2,8.4,5.3,21.1,1.5,0.6,12.9,12.1,0.6,0.4,1.1,0.11,-1.7,0.4,-1.3,0.1,
8.0,Jaylen Clark,24.0,SG,25,0,368,9.7,0.523,0.505,0.323,8.0,8.0,8.0,4.2,2.6,0.7,7.8,13.2,0.2,0.4,0.6,0.085,-3.3,0.7,-2.6,-0.1,
9.0,Rob Dillingham,21.0,PG,24,0,253,7.4,0.418,0.219,0.133,2.2,9.1,5.7,25.0,3.0,0.7,18.4,22.7,-0.6,0.3,-0.2,-0.044,-7.0,-0.1,-7.1,-0.3,
10.0,Terrence Shannon Jr.,25.0,SG,18,0,249,6.9,0.537,0.429,0.357,2.7,9.7,6.3,7.3,1.2,0.4,14.7,16.1,-0.1,0.2,0.1,0.029,-4.9,-0.8,-5.8,-0.2,
11.0,Bones Hyland,25.0,PG,18,3,210,13.5,0.635,0.634,0.197,2.2,9.4,5.8,22.1,1.8,0.4,17.2,18.7,0.3,0.2,0.5,0.116,-0.8,0.3,-0.5,0.1,
12.0,Leonard Miller,22.0,SF,9,0,38,9.5,0.528,0.417,0.417,3.0,28.9,16.1,14.6,2.5,0.0,22.0,20.2,-0.1,0.1,0.0,0.021,-7.8,1.1,-6.8,0.0,
13.0,Joan Beringer,19.0,PF,9,0,37,16.2,0.731,0.0,0.273,6.1,29.6,18.1,0.0,1.3,4.7,14.0,16.3,0.1,0.1,0.1,0.156,-4.0,1.3,-2.7,0.0,
14.0,Joe Ingles,38.0,SF,8,0,23,5.2,0.0,1.0,0.0,0.0,0.0,0.0,29.7,2.1,0.0,0.0,3.7,0.0,0.0,0.0,0.062,-3.3,1.8,-1.5,0.0,
15.0,Johnny Juzang,24.0,SG,8,0,22,4.5,0.455,0.778,0.222,5.1,10.0,7.6,6.1,0.0,0.0,9.2,20.9,0.0,0.0,0.0,-0.032,-5.8,-3.8,-9.6,0.0,
,Team Totals,,,27,27,6529,,0.599,0.426,0.303,,,,,,,,,9.2,8.1,17.4,0.128,0.3,0.4,0.7,4.5,
