Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Luka Dončić,23.0,PG,66,66,2391,0.496,14.7,0.627,0.176,0.252,0.145,0.054,0.373,0.588,0.745,0.578,0.51,0.333,0.342,0.131,0.216,0.01,12,0.041,0.273,8,0,"MVP-8,CPOY-8,AS,NBA1"
2.0,Reggie Bullock,31.0,SF,78,55,2364,0.409,21.7,0.155,0.077,0.04,0.019,0.019,0.845,0.562,0.75,0.421,0.444,0.222,0.38,0.854,0.98,0.002,1,0.491,0.451,0,0,
3.0,Tim Hardaway Jr.,30.0,SF,71,45,2152,0.401,19.7,0.351,0.109,0.093,0.09,0.059,0.649,0.431,0.543,0.367,0.434,0.32,0.385,0.641,0.896,0.014,9,0.271,0.389,4,0,
4.0,Spencer Dinwiddie,29.0,SG,53,53,1808,0.455,16.0,0.509,0.184,0.197,0.079,0.048,0.491,0.504,0.641,0.401,0.473,0.455,0.405,0.135,0.63,0.023,11,0.211,0.556,1,0,
5.0,Christian Wood,27.0,C,67,17,1738,0.515,12.8,0.637,0.304,0.208,0.062,0.062,0.363,0.594,0.697,0.569,0.417,0.354,0.376,0.615,0.971,0.124,86,0.168,0.319,2,0,6MOY-9
6.0,Josh Green,22.0,SG,60,21,1539,0.537,13.1,0.558,0.285,0.199,0.06,0.013,0.442,0.643,0.78,0.513,0.435,0.6,0.402,0.664,1.0,0.068,25,0.698,0.39,2,0,
7.0,Dwight Powell,31.0,C,76,64,1458,0.732,2.5,0.981,0.799,0.167,0.004,0.011,0.019,0.746,0.791,0.578,0.0,0.333,0.0,0.787,,0.316,76,0.4,0.0,0,0,
8.0,Dorian Finney-Smith,29.0,PF,40,40,1288,0.416,18.4,0.3,0.2,0.077,0.013,0.01,0.7,0.559,0.758,0.167,0.0,0.333,0.355,0.692,0.987,0.077,21,0.401,0.425,2,0,
9.0,Maxi Kleber,31.0,PF,37,5,930,0.456,18.1,0.337,0.237,0.047,0.036,0.018,0.663,0.667,0.725,0.5,0.667,0.333,0.348,0.868,0.974,0.077,11,0.277,0.29,0,0,
10.0,Kyrie Irving,30.0,SG,20,20,763,0.51,14.8,0.615,0.188,0.216,0.143,0.068,0.385,0.585,0.764,0.482,0.509,0.577,0.392,0.283,0.5,0.003,0,0.128,0.368,2,0,"CPOY-12,AS"
11.0,Jaden Hardy,20.0,SG,48,5,708,0.438,15.0,0.532,0.279,0.138,0.057,0.057,0.468,0.469,0.548,0.435,0.263,0.368,0.404,0.422,0.825,0.024,7,0.231,0.472,2,1,
12.0,Frank Ntilikina,24.0,SG,47,5,607,0.364,16.9,0.492,0.144,0.159,0.091,0.098,0.508,0.477,0.579,0.238,0.417,0.769,0.254,0.581,0.941,0.0,0,0.343,0.13,1,0,
13.0,Dāvis Bertāns,30.0,PF,45,1,492,0.431,23.4,0.119,0.081,0.025,0.006,0.006,0.881,0.737,0.769,0.5,1.0,1.0,0.39,0.929,0.982,0.031,4,0.22,0.452,1,0,
14.0,JaVale McGee,35.0,C,42,7,355,0.64,4.0,0.96,0.56,0.368,0.032,0.0,0.04,0.65,0.814,0.413,0.5,,0.4,0.808,1.0,0.296,34,0.0,,0,0,
15.0,McKinley Wright IV,24.0,PG,27,1,335,0.469,12.7,0.714,0.224,0.265,0.153,0.071,0.286,0.529,0.591,0.615,0.4,0.286,0.321,0.297,0.889,0.0,0,0.25,0.286,1,0,
16.0,Theo Pinson,27.0,SG,40,1,323,0.356,19.6,0.287,0.126,0.126,0.023,0.011,0.713,0.36,0.364,0.364,0.5,0.0,0.355,0.778,0.818,0.023,1,0.145,0.556,0,0,
17.0,Justin Holiday,33.0,SF,18,2,295,0.367,19.1,0.291,0.139,0.038,0.038,0.076,0.709,0.565,0.727,0.667,0.333,0.333,0.286,0.692,0.938,0.025,2,0.732,0.341,0,0,
18.0,Kemba Walker,32.0,PG,9,1,144,0.421,16.5,0.509,0.211,0.123,0.088,0.088,0.491,0.586,0.583,0.571,0.6,0.6,0.25,0.176,0.429,0.0,0,0.071,0.0,0,0,
