Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19930,3283,6909,0.475,1246,3362,0.371,2037,3547,0.574,1554,2057,0.755,625,2556,3181,1880,514,304,1002,1697,9366
Team/G,,243.0,40.0,84.3,0.475,15.2,41.0,0.371,24.8,43.3,0.574,19.0,25.1,0.755,7.6,31.2,38.8,22.9,6.3,3.7,12.2,20.7,114.2
Lg Rank,,3,28,29,15.0,3,3,8.0,30,30,3.0,12,6,23.0,30,27,30,28,29,28,2,23,16
Year/Year,,0.9%,1.9%,-1.0%,0.014,16.1%,9.8%,0.02,-5.2%,-9.5%,0.026,15.9%,18.3%,-0.016,-17.7%,-7.7%,-9.8%,-2.0%,-6.9%,-6.5%,-2.2%,5.3%,5.7%
Opponent,82.0,19930,3425,7065,0.485,913,2596,0.352,2512,4469,0.562,1597,2046,0.781,830,2838,3668,2044,522,312,1075,1789,9360
Opponent/G,,243.0,41.8,86.2,0.485,11.1,31.7,0.352,30.6,54.5,0.562,19.5,25.0,0.781,10.1,34.6,44.7,24.9,6.4,3.8,13.1,21.8,114.1
Lg Rank,,3,13,6,24.0,1,2,7.0,22,15,22.0,25,24,15.0,10,28,23,8,3,2,23,1,16
Year/Year,,0.9%,7.1%,0.9%,0.028,2.0%,-1.5%,0.012,9.1%,2.4%,0.035,23.2%,21.1%,0.013,6.4%,1.4%,2.5%,6.2%,-9.2%,4.0%,0.2%,8.8%,9.0%
