Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Luka Dončić,23.0,66,66,2391,719,1449,0.496,185,541,0.342,534,908,0.588,0.56,515,694,0.742,54,515,569,529,90,33,236,166,2138,10,"MVP-8,CPOY-8,AS,NBA1"
2.0,Reggie Bullock,31.0,78,55,2364,192,470,0.409,151,397,0.38,41,73,0.562,0.569,26,37,0.703,32,251,283,108,54,13,36,166,561,0,
3.0,Tim Hardaway Jr.,30.0,71,45,2152,340,847,0.401,212,550,0.385,128,297,0.431,0.527,127,165,0.77,21,230,251,129,49,12,60,120,1019,0,
4.0,Spencer Dinwiddie,29.0,53,53,1808,316,694,0.455,138,341,0.405,178,353,0.504,0.555,170,207,0.821,19,144,163,279,39,16,90,124,940,0,
5.0,Christian Wood,27.0,67,17,1738,396,769,0.515,105,279,0.376,291,490,0.594,0.583,217,281,0.772,87,404,491,121,30,72,121,169,1114,0,6MOY-9
6.0,Josh Green,22.0,60,21,1539,205,382,0.537,68,169,0.402,137,213,0.643,0.626,68,94,0.723,55,127,182,103,42,5,72,156,546,0,
7.0,Dwight Powell,31.0,76,64,1458,197,269,0.732,0,5,0.0,197,264,0.746,0.732,112,168,0.667,149,165,314,69,48,26,65,209,506,0,
8.0,Dorian Finney-Smith,29.0,40,40,1288,129,310,0.416,77,217,0.355,52,93,0.559,0.54,30,40,0.75,67,121,188,59,38,20,36,80,365,0,
9.0,Maxi Kleber,31.0,37,5,930,77,169,0.456,39,112,0.348,38,57,0.667,0.571,27,38,0.711,30,105,135,52,12,30,27,85,220,0,
10.0,Kyrie Irving,30.0,20,20,763,196,384,0.51,58,148,0.392,138,236,0.585,0.586,89,94,0.947,21,79,100,120,25,12,37,56,539,0,"CPOY-12,AS"
11.0,Jaden Hardy,20.0,48,5,708,146,333,0.438,63,156,0.404,83,177,0.469,0.533,65,79,0.823,11,78,89,65,17,7,46,64,420,0,
12.0,Frank Ntilikina,24.0,47,5,607,48,132,0.364,17,67,0.254,31,65,0.477,0.428,22,33,0.667,7,55,62,58,16,7,29,65,135,0,
13.0,Dāvis Bertāns,30.0,45,1,492,69,160,0.431,55,141,0.39,14,19,0.737,0.603,13,15,0.867,10,43,53,21,11,8,10,53,206,0,
14.0,JaVale McGee,35.0,42,7,355,80,125,0.64,2,5,0.4,78,120,0.65,0.648,24,41,0.585,30,77,107,11,4,26,36,54,186,0,
15.0,McKinley Wright IV,24.0,27,1,335,46,98,0.469,9,28,0.321,37,70,0.529,0.515,13,19,0.684,9,38,47,58,8,5,19,24,114,0,
16.0,Theo Pinson,27.0,40,1,323,31,87,0.356,22,62,0.355,9,25,0.36,0.483,11,13,0.846,10,53,63,46,6,1,12,34,95,1,
17.0,Justin Holiday,33.0,18,2,295,29,79,0.367,16,56,0.286,13,23,0.565,0.468,5,8,0.625,3,29,32,16,14,9,10,31,79,0,
18.0,Kemba Walker,32.0,9,1,144,24,57,0.421,7,28,0.25,17,29,0.586,0.482,17,21,0.81,3,13,16,19,2,2,4,11,72,0,
19.0,A.J. Lawson,22.0,14,0,106,21,43,0.488,10,25,0.4,11,18,0.611,0.605,2,8,0.25,6,14,20,2,2,0,3,10,54,0,
20.0,Markieff Morris,33.0,8,1,70,14,33,0.424,8,22,0.364,6,11,0.545,0.545,0,0,,0,12,12,6,1,0,4,15,36,0,
21.0,Facundo Campazzo,31.0,8,0,52,3,13,0.231,3,11,0.273,0,2,0.0,0.346,1,2,0.5,0,2,2,9,6,0,3,3,10,0,
22.0,Tyler Dorsey,26.0,3,0,8,4,5,0.8,1,2,0.5,3,3,1.0,0.9,0,0,,1,1,2,0,0,0,0,0,9,0,
23.0,Chris Silva,26.0,1,0,3,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,0,0,0,0,0,1,2,2,0,
,Team Totals,,82,82,19929,3283,6909,0.475,1246,3362,0.371,2037,3547,0.574,0.565,1554,2057,0.755,625,2556,3181,1880,514,304,957,1697,9366,11,
