Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Luka Dončić,23,66,66,2391,14.9,30.1,0.496,3.8,11.2,0.342,11.1,18.9,0.588,0.56,10.7,14.4,0.742,1.1,10.7,11.8,11.0,1.9,0.7,4.9,3.5,44.4,120,113,"MVP-8,CPOY-8,AS,NBA1"
2,Reggie Bullock,31,78,55,2364,4.0,9.9,0.409,3.2,8.3,0.38,0.9,1.5,0.562,0.569,0.5,0.8,0.703,0.7,5.3,6.0,2.3,1.1,0.3,0.8,3.5,11.8,116,119,
3,Tim Hardaway Jr.,30,71,45,2152,7.9,19.6,0.401,4.9,12.7,0.385,3.0,6.9,0.431,0.527,2.9,3.8,0.77,0.5,5.3,5.8,3.0,1.1,0.3,1.4,2.8,23.5,110,119,
4,Spencer Dinwiddie,29,53,53,1808,8.7,19.1,0.455,3.8,9.4,0.405,4.9,9.7,0.504,0.555,4.7,5.7,0.821,0.5,4.0,4.5,7.7,1.1,0.4,2.5,3.4,25.8,120,119,
5,Christian Wood,27,67,17,1738,11.3,22.0,0.515,3.0,8.0,0.376,8.3,14.0,0.594,0.583,6.2,8.0,0.772,2.5,11.6,14.0,3.5,0.9,2.1,3.5,4.8,31.9,116,113,6MOY-9
6,Josh Green,22,60,21,1539,6.6,12.3,0.537,2.2,5.5,0.402,4.4,6.9,0.643,0.626,2.2,3.0,0.723,1.8,4.1,5.9,3.3,1.4,0.2,2.3,5.0,17.6,119,119,
7,Dwight Powell,31,76,64,1458,6.7,9.2,0.732,0.0,0.2,0.0,6.7,9.0,0.746,0.732,3.8,5.7,0.667,5.1,5.6,10.7,2.4,1.6,0.9,2.2,7.1,17.3,140,116,
8,Dorian Finney-Smith,29,40,40,1288,5.0,12.0,0.416,3.0,8.4,0.355,2.0,3.6,0.559,0.54,1.2,1.5,0.75,2.6,4.7,7.3,2.3,1.5,0.8,1.4,3.1,14.1,114,118,
9,Maxi Kleber,31,37,5,930,4.1,9.0,0.456,2.1,6.0,0.348,2.0,3.0,0.667,0.571,1.4,2.0,0.711,1.6,5.6,7.2,2.8,0.6,1.6,1.4,4.5,11.8,117,118,
10,Kyrie Irving,30,20,20,763,12.8,25.0,0.51,3.8,9.6,0.392,9.0,15.4,0.585,0.586,5.8,6.1,0.947,1.4,5.1,6.5,7.8,1.6,0.8,2.4,3.6,35.1,127,117,"CPOY-12,AS"
11,Jaden Hardy,20,48,5,708,10.3,23.4,0.438,4.4,11.0,0.404,5.8,12.4,0.469,0.533,4.6,5.5,0.823,0.8,5.5,6.2,4.6,1.2,0.5,3.2,4.5,29.5,108,118,
12,Frank Ntilikina,24,47,5,607,3.9,10.8,0.364,1.4,5.5,0.254,2.5,5.3,0.477,0.428,1.8,2.7,0.667,0.6,4.5,5.1,4.7,1.3,0.6,2.4,5.3,11.1,94,118,
13,Dāvis Bertāns,30,45,1,492,7.0,16.2,0.431,5.6,14.2,0.39,1.4,1.9,0.737,0.603,1.3,1.5,0.867,1.0,4.3,5.4,2.1,1.1,0.8,1.0,5.4,20.8,120,118,
14,JaVale McGee,35,42,7,355,11.2,17.5,0.64,0.3,0.7,0.4,10.9,16.8,0.65,0.648,3.4,5.7,0.585,4.2,10.8,15.0,1.5,0.6,3.6,5.0,7.6,26.0,108,112,
15,McKinley Wright IV,24,27,1,335,6.8,14.5,0.469,1.3,4.2,0.321,5.5,10.4,0.529,0.515,1.9,2.8,0.684,1.3,5.6,7.0,8.6,1.2,0.7,2.8,3.6,16.9,113,118,
16,Theo Pinson,27,40,1,323,4.8,13.4,0.356,3.4,9.5,0.355,1.4,3.8,0.36,0.483,1.7,2.0,0.846,1.5,8.2,9.7,7.1,0.9,0.2,1.8,5.2,14.6,114,117,
17,Justin Holiday,33,18,2,295,4.9,13.3,0.367,2.7,9.4,0.286,2.2,3.9,0.565,0.468,0.8,1.3,0.625,0.5,4.9,5.4,2.7,2.4,1.5,1.7,5.2,13.3,94,114,
18,Kemba Walker,32,9,1,144,8.3,19.7,0.421,2.4,9.7,0.25,5.9,10.0,0.586,0.482,5.9,7.2,0.81,1.0,4.5,5.5,6.6,0.7,0.7,1.4,3.8,24.9,118,119,
19,A.J. Lawson,22,14,0,106,9.8,20.2,0.488,4.7,11.7,0.4,5.2,8.4,0.611,0.605,0.9,3.8,0.25,2.8,6.6,9.4,0.9,0.9,0.0,1.4,4.7,25.3,111,119,
20,Markieff Morris,33,8,1,70,9.9,23.4,0.424,5.7,15.6,0.364,4.3,7.8,0.545,0.545,0.0,0.0,,0.0,8.5,8.5,4.3,0.7,0.0,2.8,10.7,25.6,100,118,
21,Facundo Campazzo,31,8,0,52,2.9,12.4,0.231,2.9,10.5,0.273,0.0,1.9,0.0,0.346,1.0,1.9,0.5,0.0,1.9,1.9,8.6,5.7,0.0,2.9,2.9,9.6,86,111,
22,Tyler Dorsey,26,3,0,8,24.9,31.1,0.8,6.2,12.4,0.5,18.6,18.6,1.0,0.9,0.0,0.0,,6.2,6.2,12.4,0.0,0.0,0.0,0.0,0.0,55.9,170,121,
23,Chris Silva,26,1,0,3,16.6,16.6,1.0,0.0,0.0,,16.6,16.6,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,16.6,33.1,33.1,66,123,
