Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,CJ McCollum,34.0,SG,24,24,730,54,46,0,0,0,-11.8,4.6,21,11,23,3,36,0,201,10,12,
2.0,Kyshawn George,22.0,SF,22,22,691,0,1,43,54,2,-13.1,0.8,32,28,45,7,24,5,254,6,17,
3.0,Bub Carrington,20.0,PG,24,8,643,100,0,0,0,0,-19.2,-13.0,40,8,26,1,9,3,243,1,10,
4.0,Alex Sarr,20.0,C,16,16,475,0,0,0,1,99,-9.4,6.9,13,14,23,5,29,1,135,5,20,
5.0,Khris Middleton,34.0,SF,16,16,413,0,0,5,91,5,-10.5,4.5,18,6,22,5,10,4,137,2,9,
6.0,Tre Johnson,19.0,SG,17,4,396,17,63,20,0,0,-13.6,-0.2,10,10,19,1,9,1,57,3,1,
7.0,Marvin Bagley III,26.0,PF,20,7,386,0,0,0,1,99,-8.8,6.9,9,7,31,4,24,6,69,5,13,
8.0,Cam Whitmore,21.0,SF,21,0,354,0,6,57,37,0,-17.9,-6.5,6,10,15,2,16,0,38,7,20,
9.0,Corey Kispert,26.0,SF,17,2,338,0,28,58,14,0,-6.0,10.7,7,1,12,1,15,1,72,7,4,
10.0,Bilal Coulibaly,21.0,SG,12,12,326,1,79,20,0,0,-10.8,3.6,12,6,18,2,18,2,92,3,7,
11.0,Justin Champagnie,24.0,SF,22,7,312,0,23,70,7,0,-13.6,-0.2,5,2,16,0,17,2,48,5,5,
12.0,Tristan Vukcevic,22.0,C,21,1,253,0,0,0,0,100,-22.2,-11.2,11,6,10,4,20,1,51,5,5,
13.0,Will Riley,19.0,SF,18,0,206,0,0,9,88,3,-17.9,-5.4,7,4,6,0,8,1,36,0,3,
14.0,Jamir Watkins,24.0,SG,9,1,111,0,49,46,6,0,-16.8,-3.7,2,1,6,1,2,2,11,0,1,
15.0,Malaki Branham,22.0,SG,11,0,88,24,55,21,0,0,-15.7,-2.4,1,4,3,1,9,0,25,0,5,
16.0,AJ Johnson,21.0,SG,10,0,45,56,44,0,0,0,-25.1,-12.1,2,0,3,0,2,0,10,0,5,
17.0,Anthony Gill,33.0,PF,9,0,32,0,0,0,60,40,-1.5,12.3,3,1,2,0,1,0,0,0,1,
18.0,Sharife Cooper,24.0,PG,4,0,10,100,0,0,0,0,-84.2,-71.3,1,0,0,0,0,0,0,0,0,
,Team Totals,,,24,24,5809,20,20,20,20,20,-13.5,0.0,200,119,280,37,249,29,1479,59,138,
