Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Kyshawn George,22.0,SF,22,22,31.4,5.3,11.4,0.462,2.5,5.6,0.439,2.8,5.8,0.484,0.57,1.9,2.5,0.732,0.9,5.0,5.8,4.9,1.1,0.9,3.3,4.2,14.9,
2.0,CJ McCollum,34.0,SG,24,24,30.4,6.8,15.3,0.443,3.0,7.3,0.403,3.8,8.0,0.479,0.539,2.4,3.0,0.781,0.5,2.7,3.2,3.4,0.7,0.3,1.6,2.3,18.9,
3.0,Alex Sarr,20.0,C,16,16,29.7,7.8,15.1,0.515,1.1,3.3,0.346,6.6,11.8,0.561,0.552,2.4,3.8,0.639,2.4,6.2,8.6,3.3,0.8,2.0,2.1,2.1,19.1,
4.0,Bilal Coulibaly,21.0,SG,12,12,27.2,2.8,7.6,0.374,0.9,3.4,0.268,1.9,4.2,0.46,0.434,2.3,2.9,0.771,0.5,3.5,4.0,3.0,1.3,1.0,1.8,2.7,8.8,
5.0,Bub Carrington,20.0,PG,24,8,26.8,2.8,7.5,0.367,1.7,4.0,0.412,1.1,3.5,0.313,0.478,0.8,1.1,0.704,0.3,3.2,3.5,4.4,0.5,0.1,2.2,2.3,8.0,
6.0,Khris Middleton,34.0,SF,16,16,25.8,4.2,8.5,0.493,0.9,2.5,0.35,3.3,6.0,0.552,0.544,1.2,1.6,0.731,1.2,3.0,4.2,3.5,0.7,0.4,1.8,3.0,10.4,
7.0,Tre Johnson,19.0,SG,17,4,23.3,4.1,9.4,0.44,1.9,4.9,0.398,2.2,4.5,0.487,0.544,1.0,1.2,0.81,0.5,2.4,2.8,1.4,0.4,0.4,1.5,1.8,11.2,
8.0,Corey Kispert,26.0,SF,17,2,19.9,3.1,6.1,0.505,1.6,3.9,0.403,1.5,2.1,0.694,0.636,1.2,1.7,0.724,0.4,2.1,2.5,1.7,0.5,0.2,0.6,1.1,8.9,
9.0,Marvin Bagley III,26.0,PF,20,7,19.3,3.9,6.4,0.609,0.3,0.5,0.5,3.7,5.9,0.619,0.629,1.5,2.3,0.667,2.7,3.1,5.7,1.4,0.6,0.8,1.1,2.2,9.6,
10.0,Cam Whitmore,21.0,SF,21,0,16.9,3.7,8.0,0.456,0.8,2.7,0.286,2.9,5.4,0.54,0.503,1.1,1.5,0.742,0.9,1.9,2.8,0.7,0.7,0.4,0.9,1.2,9.2,
11.0,Justin Champagnie,24.0,SF,22,7,14.2,1.7,4.0,0.437,0.4,1.4,0.258,1.4,2.5,0.536,0.483,1.1,1.3,0.862,1.6,2.8,4.4,0.9,0.8,0.4,0.3,1.3,5.0,
12.0,Jamir Watkins,24.0,SG,9,1,12.3,1.3,2.1,0.632,0.4,1.0,0.444,0.9,1.1,0.8,0.737,0.4,0.4,1.0,0.6,2.1,2.7,0.4,0.0,0.3,0.4,2.0,3.6,
13.0,Tristan Vukcevic,22.0,C,21,1,12.0,2.3,5.0,0.462,0.4,2.0,0.214,1.9,3.0,0.629,0.505,1.9,2.3,0.796,0.6,1.9,2.4,1.0,0.3,0.5,1.2,1.5,6.9,
14.0,Will Riley,19.0,SF,18,0,11.4,1.7,3.4,0.484,0.3,1.1,0.263,1.4,2.4,0.581,0.524,0.9,1.2,0.773,0.7,1.1,1.8,0.9,0.3,0.1,0.7,0.7,4.6,
15.0,Malaki Branham,22.0,SG,11,0,8.0,1.0,2.5,0.393,0.2,1.0,0.182,0.8,1.5,0.529,0.429,1.5,1.8,0.8,0.5,1.2,1.6,0.9,0.2,0.1,0.5,0.5,3.6,
16.0,AJ Johnson,21.0,SG,10,0,4.5,0.2,1.3,0.154,0.0,0.3,0.0,0.2,1.0,0.2,0.154,0.3,0.4,0.75,0.2,0.4,0.6,0.4,0.0,0.0,0.2,0.3,0.7,
17.0,Anthony Gill,33.0,PF,9,0,3.6,0.7,0.8,0.857,0.1,0.1,1.0,0.6,0.7,0.833,0.929,0.4,0.4,1.0,0.2,0.6,0.8,0.0,0.0,0.1,0.4,0.3,1.9,
18.0,Sharife Cooper,24.0,PG,4,0,2.5,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,
,Team Totals,,,24,24,242.1,41.4,89.5,0.463,13.3,35.9,0.369,28.2,53.5,0.526,0.537,16.7,22.3,0.748,11.0,32.3,43.3,25.4,6.8,5.7,16.3,22.3,112.8,
